name,chrom,start,end,strand,TPM
Cgn,chr3,94760069,94786515,-,9.4990741303
Cxcl14,chr13,56288642,56296551,-,9.4940536177
Ggcx,chr6,72414307,72431106,+,9.4926280168
Rap2b,chr3,61364506,61368703,+,9.4904641062
Zbtb38,chr9,96685422,96731675,-,9.4839657004
Plekhg2,chr7,28359603,28372662,-,9.4822912275
Nhsl1,chr10,18407674,18533891,+,9.473382534
Dyrk2,chr10,118859348,118868903,-,9.4704344569
Cdk19,chr10,40349307,40483818,+,9.4691983173
Ggt1,chr10,75568661,75586191,+,9.4681400601
Ddx26b,chrX,56454838,56507843,+,9.4649936719
Tmem218,chr9,37208222,37223228,+,9.4648356602
Bmp4,chr14,46383519,46390599,-,9.4647264582
Lgals9,chr11,78962978,78984924,-,9.4637964614
Ube2cbp,chr9,86307233,86464916,-,9.4630939828
Ring1,chr17,34020791,34024680,-,9.4601309224
Zdhhc15,chrX,104536969,104671064,-,9.4494354355
Bspry,chr4,62480066,62497298,+,9.4485739138
4930452B06Rik,chr14,8431171,8666290,-,9.4427162243
Tro,chrX,150644709,150657583,-,9.4384516267
Nkain4,chr2,180934771,180954699,-,9.4353021471
Gngt2,chr11,95842294,95845731,+,9.4323171424
Zfp748,chr13,67538640,67553152,-,9.4297741351
Cldn3,chr5,134986213,134987476,+,9.4274448085
Tnrc18,chr5,142724604,142817387,-,9.4262325678
Slc12a6,chr2,112266313,112363163,+,9.4254221292
Zfp84,chr7,29768551,29781419,+,9.4221405205
Clu,chr14,65968482,65981545,+,9.4188841811
Fbxo27,chr7,28692848,28699337,+,9.4177673513
Prx,chr7,27499323,27520041,+,9.4122819954
Fbf1,chr11,116142284,116168178,-,9.4076499136
Kif24,chr4,41390747,41464848,-,9.4058611696
Rhou,chr8,123653928,123663880,+,9.3940996933
Hist1h2bc,chr13,23684198,23692480,+,9.3938733593
Gpsm3,chr17,34589805,34591754,+,9.3883441698
Iqce,chr5,140663504,140702378,-,9.3871874251
Cdk6,chr5,3344311,3522225,+,9.3856760358
Zc3h12a,chr4,125118413,125127881,-,9.3839844319
Glrx2,chr1,143739348,143749678,+,9.3821542275
Camk2n2,chr16,20619214,20621278,-,9.3818959951
Pqlc3,chr12,16988647,17000118,-,9.3807313482
Lrrc16a,chr13,24012483,24280790,-,9.3735847674
2610044O15Rik8,chr8,129216353,129234046,-,9.3682966906
Etv3,chr3,87525577,87540158,+,9.3678989393
Wdfy2,chr14,62837689,62956886,+,9.3619683075
Zfp358,chr8,3493137,3497208,+,9.3596716254
Cblb,chr16,52031548,52208046,+,9.3590556652
Igfbp4,chr11,99041259,99052643,+,9.3554926364
Fam135a,chr1,24010757,24100341,-,9.3545882348
Ick,chr9,78109191,78172109,+,9.3529975413
Herc2,chr7,56050154,56231798,+,9.3512481428
Cyb561d2,chr9,107539010,107541865,-,9.3468656264
Gm11627,chr11,102576398,102579119,-,9.3417604853
Skida1,chr2,18044086,18048449,-,9.3402432901
Jag2,chr12,112908589,112929495,-,9.3395247147
Ndn,chr7,62348276,62349927,+,9.3371750941
Akna,chr4,63367122,63403445,-,9.3364801027
Tmem198b,chr10,128800035,128804370,-,9.3345405926
Pank1,chr19,34806935,34879455,-,9.3317401518
Ift140,chr17,25016085,25099497,+,9.3257758192
Pld6,chr11,59783892,59787657,-,9.3252620816
Rsph1,chr17,31255019,31277356,-,9.3248775677
Lurap1l,chr4,80910685,80954301,+,9.3241687957
Hnf1a,chr5,114948979,114971062,-,9.3234812668
Sult6b1,chr17,78883937,78906992,-,9.3201741706
2310047M10Rik,chr11,69059774,69061576,+,9.3140469145
Stradb,chr1,58973570,58995121,+,9.3121113209
St3gal5,chr6,72097607,72154570,+,9.3113646285
Zfp870,chr17,32879220,32891603,-,9.3080590127
Slc5a11,chr7,123214865,123273251,+,9.3039663397
Foxo1,chr3,52268336,52350109,+,9.3020614319
Slc25a14,chrX,48623577,48662298,+,9.3005836669
Fyn,chr10,39369798,39565374,+,9.2991768582
Zscan12,chr13,21362819,21372302,+,9.297166685
Tcea2,chr2,181680309,181688051,+,9.2917544281
Cdc14b,chr13,64192544,64274988,-,9.2905349892
Dolk,chr2,30284228,30286354,-,9.2732037532
Parp12,chr6,39086411,39118349,-,9.2727379138
Actn3,chr19,4861215,4877909,-,9.2677365144
Ppfia3,chr7,45339125,45367019,-,9.2663728865
Rap2a,chr14,120478460,120507192,+,9.2584677458
Cep162,chr9,87191962,87255532,-,9.256038759
Ephb2,chr4,136653609,136836011,-,9.2515111818
Ccdc136,chr6,29398925,29426995,+,9.242909043
Wdfy3,chr5,101832952,102069921,-,9.2425757183
Vstm5,chr9,15239044,15259413,+,9.2368843766
Homer1,chr13,93304494,93405129,+,9.2334357414
Pbx4,chr8,69832703,69872292,+,9.2322579602
Dcun1d1,chr3,35892104,35932966,-,9.2290388028
March8,chr6,116338021,116409541,+,9.2242083753
Zfp729a,chr13,67617000,67637753,-,9.2199127647
Ccdc138,chr10,58497936,58576244,+,9.2134671448
Zfp668,chr7,127865358,127876823,-,9.2120636941
Rab8b,chr9,66843663,66919705,-,9.2100020105
Rhod,chr19,4425456,4439424,-,9.2058834437
Zfp236,chr18,82593596,82692734,-,9.2045943339
Atf7,chr15,102525945,102625464,-,9.2018871003
Wdr7,chr18,63708694,63989759,+,9.2011729381
Rufy3,chr5,88565039,88651417,+,9.1933725048
Zfp788,chr7,41633530,41651532,+,9.1931934085
Spopl,chr2,23510053,23572104,-,9.192384833
Il6ra,chr3,89869323,89913162,-,9.189431653
Krt19,chr11,100140810,100145919,-,9.1878977376
Zfp97,chr17,17121382,17146878,+,9.1856787908
Ppp1r13l,chr7,19361215,19378533,+,9.182982864
Eif5a2,chr3,28781310,28798846,+,9.1814005577
Bahcc1,chr11,120232946,120292297,+,9.1780260797
Bpifb5,chr2,154223741,154240902,+,9.1755703919
Btbd3,chr2,138256583,138287422,+,9.1738326925
Camk2n1,chr4,138455147,138460126,+,9.1736319144
Mettl15,chr2,109092299,109278290,-,9.1720247143
Alms1,chr6,85587530,85702751,+,9.1711351715
Herc3,chr6,58833699,58920396,+,9.1696634132
Mroh1,chr15,76380512,76453039,+,9.1694129225
Fdx1,chr9,51943024,51963602,-,9.1684488311
Habp4,chr13,64161865,64186537,+,9.1661519591
Sh2b3,chr5,121815480,121836859,-,9.1628458767
Tab1,chr15,80133153,80161702,+,9.1590575413
Plec,chr15,76170973,76231378,-,9.1506810906
Ascl2,chr7,142966821,142969264,-,9.1457102813
Fam189a2,chr19,23972749,24031019,-,9.1452602365
Jag1,chr2,137081450,137116520,-,9.1415170756
Vgll4,chr6,114862091,114921752,-,9.1363770693
Aurkc,chr7,6995384,7003091,+,9.1301798774
Amer1,chrX,95420313,95444840,-,9.1284014546
2610015P09Rik,chr16,43889901,43964314,+,9.1258666533
Hexdc,chr11,121204432,121222656,+,9.1204114374
Dnajc25,chr4,59003192,59023398,+,9.1189224233
Rac3,chr11,120721467,120723969,+,9.1184628442
Lrrc28,chr7,67513409,67645236,-,9.1140708634
Mir7115,chr11,70438254,70438318,+,9.1129570501
Stim2,chr5,53998522,54121057,+,9.1061913337
Rnf123,chr9,108051671,108079375,-,9.1050207894
Rnf128,chrX,139563339,139673145,+,9.0980489496
Fhod3,chr18,24708622,25133507,+,9.0949419186
Bbx,chr16,50191843,50432389,-,9.08780244
Shisa4,chr1,135371455,135375063,-,9.0845330792
Myrf,chr19,10208270,10240748,-,9.0764163519
Sulf1,chr1,12692429,12860372,+,9.0747490304
Oas1g,chr5,120876141,120887613,-,9.0711844183
Adad2,chr8,119612746,119616926,+,9.0542085521
Fbxw17,chr13,50417876,50433769,+,9.0539088024
C1ql1,chr11,102939263,102946461,-,9.0509637952
Trpm4,chr7,45303154,45333780,-,9.0485520314
Crat,chr2,30400475,30415748,-,9.0402312632
Trib1,chr15,59648653,59657099,+,9.0387755313
Ankib1,chr5,3689998,3803124,-,9.0352147637
1700021K19Rik,chr16,32821701,32868366,-,9.0346943952
B4gat1,chr19,5038825,5041134,+,9.0322527335
Eea1,chr10,95940662,96045518,+,9.0317680028
Map3k12,chr15,102497646,102517004,-,9.0306285266
Anxa5,chr3,36448923,36475887,-,9.0252189584
Cenpj,chr14,56526760,56571846,-,9.0250954873
Kiz,chr2,146855888,146970089,+,9.0249987598
Erbb2,chr11,98412483,98437716,+,9.0188469903
Rps6ka4,chr19,6829083,6840627,-,9.0151236551
Slc31a2,chr4,62286428,62298412,+,9.008162545
Siae,chr9,37613846,37648318,+,9.0047389934
Hyal1,chr9,107576951,107580133,+,8.9947877271
Mipol1,chr12,57230424,57457241,+,8.9780350083
Rbak,chr5,143172185,143180775,-,8.9739273151
Adgrb1,chr15,74516195,74589464,+,8.9691520476
Fam69a,chr5,107908041,107987077,-,8.9555808851
Tdrd3,chr14,87416582,87545508,+,8.95455959
Itsn1,chr16,91729370,91920579,+,8.9482816216
Nckap5l,chr15,99422033,99457748,-,8.9436320197
Lacc1,chr14,77024200,77036617,-,8.9320906613
Emp2,chr16,10281748,10313968,-,8.9133331054
Kremen1,chr11,5191552,5261610,-,8.9128766632
Stard4,chr18,33201420,33213816,-,8.9024646562
Evc2,chr5,37338477,37425054,+,8.901518597
Mphosph9,chr5,124250958,124327972,-,8.8994916157
Kif16b,chr2,142618344,142901464,-,8.8853875676
Lipe,chr7,25379526,25395987,-,8.885306415
Paqr3,chr5,97082328,97111596,-,8.8769731387
Epb4.1l5,chr1,119545032,119649000,-,8.8690225705
D930016D06Rik,chr5,104525734,104554211,+,8.8681162295
Rab15,chr12,76797962,76822524,-,8.8636125255
Hck,chr2,153108467,153151441,+,8.8599335137
Malt1,chr18,65430996,65478792,+,8.8499052076
Soat1,chr1,156428107,156474328,-,8.8484627364
Tmem9b,chr7,109735835,109752263,-,8.8464786359
Lnx2,chr5,147016654,147076572,-,8.8422231697
Fam35a,chr14,34237034,34310503,-,8.8366171402
Ighmbp2,chr19,3259075,3283010,-,8.8286789884
Mir142,chr11,87756863,87756927,+,8.8255562941
Arhgef3,chr14,27143992,27403911,+,8.8250573924
Tecpr1,chr5,144195346,144223578,-,8.8226492945
Steap1,chr5,5736321,5749317,-,8.8177062168
Kif5a,chr10,127225694,127263363,-,8.8157948362
Ccbl1,chr2,30185130,30205699,-,8.8135530172
Traf3ip2,chr10,39612933,39655307,+,8.8122023314
Eef2k,chr7,120842830,120907219,+,8.8120219739
Tmcc1,chr6,116018617,116193374,-,8.8101259595
Ppap2c,chr10,79526423,79533787,-,8.807202828
1110051M20Rik,chr2,91277827,91444642,-,8.7984028682
Rbm41,chrX,139889510,139998595,-,8.7925269142
Plekhb2,chr1,34849958,34879585,+,8.7920141222
Map3k10,chr7,27656374,27674581,-,8.7918613831
Pdcl2,chr5,76312145,76331111,-,8.7910782549
Kcnk1,chr8,125995101,126030688,+,8.7833915501
Zfp318,chr17,46383765,46420918,+,8.7822236027
Slc30a4,chr2,122681232,122702663,-,8.7820283785
Sox11,chr12,27334267,27342718,-,8.780705868
Neurog1,chr13,56250497,56252163,-,8.7773291944
Dock9,chr14,121542038,121797734,-,8.7705075674
Gc,chr5,89417510,89457898,-,8.7693689953
Lix1l,chr3,96601132,96625352,+,8.7685085592
2010107G23Rik,chr10,62107655,62111013,-,8.7640337963
Nek3,chr8,22128282,22166435,-,8.7567462588
Rcan3,chr4,135412308,135433805,-,8.7548429048
Cers4,chr8,4493404,4526079,+,8.754739606
Myo7a,chr7,98051053,98119493,-,8.7526575213
Klhl25,chr7,75848337,75874130,+,8.7416575107
Rictor,chr15,6708380,6800400,+,8.7414073432
Zfp747,chr7,127372536,127376050,-,8.7372987241
Tef,chr15,81802672,81826863,+,8.7365039015
Atp7a,chrX,106027223,106128160,+,8.7351994924
BC030336,chr7,120677619,120734854,+,8.732581166
Zfp960,chr17,17064102,17089631,+,8.7283418294
Tpcn2,chr7,145253922,145283927,-,8.7271720876
Tex101,chr7,24668011,24672050,-,8.7264933763
Abhd5,chr9,122351615,122381523,+,8.7176757091
A930004D18Rik,chr2,18025188,18037741,-,8.7108947206
Atp2a3,chr11,72961168,72993043,+,8.7093472941
Cd3e,chr9,44998742,45009590,-,8.7016698353
Otud1,chr2,19658061,19660590,+,8.699419025
Hhex,chr19,37434840,37440731,+,8.6991817363
Xrn1,chr9,95954759,96053029,+,8.6982400534
Ulk3,chr9,57589451,57596233,+,8.6921325562
Abca2,chr2,25428673,25448539,+,8.6914701188
Hcn2,chr10,79716633,79736108,+,8.6814702394
Slc30a2,chr4,134343045,134354484,+,8.6806866402
Nt5dc1,chr10,34303611,34418528,-,8.6791881213
Rusc1,chr3,89083978,89093363,-,8.6780506103
Nceh1,chr3,27183003,27244911,+,8.6777906496
Engase,chr11,118476959,118489198,+,8.6770708953
Dennd4b,chr3,90266513,90280665,+,8.6765697205
Them4,chr3,94310131,94332532,+,8.6757596676
Foxn3,chr12,99195093,99450074,-,8.6727947337
Zkscan6,chr11,65807174,65829239,+,8.6651348756
Zbed4,chr15,88751710,88784516,+,8.6645990303
2310009B15Rik,chr1,138851978,138856854,-,8.6628882915
Eif4g3,chr4,137993455,138207079,+,8.6577497638
Smad6,chr9,63953075,64022059,-,8.6452691629
Slc43a3,chr2,84936645,84958509,+,8.6413555616
Mcm9,chr10,53537323,53630439,-,8.6397577761
Cyth3,chr5,143622446,143710248,+,8.6295741435
Creb3l1,chr2,91982327,92024170,-,8.6273993084
Tnfrsf19,chr14,60963833,61046855,-,8.6262330165
Zfp760,chr17,21707740,21725636,+,8.624857192
Gata3,chr2,9857077,9878600,-,8.6193092341
Trpt1,chr19,6996130,6999046,+,8.6187048578
Ffar3,chr7,30854329,30856178,-,8.618348581
Ralgapa1,chr12,55602889,55821516,-,8.6169963446
Cep41,chr6,30653456,30693749,-,8.6153622272
Amn1,chr6,149157576,149188712,-,8.6147954515
E130308A19Rik,chr4,59626210,59754303,+,8.6126707118
Bcl2l14,chr6,134396328,134438724,+,8.6105003111
Tmed3,chr9,89699202,89705043,-,8.6078492215
Map3k5,chr10,19934525,20142750,+,8.5914063249
2900041M22Rik,chr11,117611246,117613417,+,8.5820711172
Clock,chr5,76209867,76304792,-,8.5792886401
Wdsub1,chr2,59852364,59882606,-,8.5748968775
Tbc1d31,chr15,57912198,57970068,+,8.5732504271
Rmi2,chr16,10835058,10843235,+,8.5701509377
2300009A05Rik,chr9,63394446,63399244,-,8.5692801695
Fam109a,chr5,121849027,121854599,+,8.5627682686
Trim2,chr3,84160438,84304775,-,8.5620608431
Gltscr1,chr7,15971261,15999495,-,8.5615565143
Brip1,chr11,86058135,86201193,-,8.5533356054
BC051226,chr17,33908181,33909178,-,8.5532945425
Srl,chr16,4480227,4523053,-,8.5517895077
2810429I04Rik,chr13,3478302,3492398,+,8.5495180514
Zfp61,chr7,24291045,24299549,-,8.5470212258
Zfp72,chr13,74371425,74376566,-,8.546913913
Dnajb2,chr1,75236422,75245692,+,8.541368066
Serac1,chr17,6040570,6079739,-,8.5375046374
Enox2,chrX,49009706,49288242,-,8.5370556844
Chic1,chrX,103356475,103396118,+,8.5356683758
Ppp1r13b,chr12,111828457,111908055,-,8.5353972162
Cpn1,chr19,43956307,43986520,-,8.5344701967
Zbtb6,chr2,37425499,37430919,-,8.5309726132
Lrp12,chr15,39870602,39943757,-,8.5286065225
Tmcc2,chr1,132356314,132391281,-,8.5206107737
Map2k3os,chr11,60920940,60931867,-,8.5190173984
C2cd2l,chr9,44309236,44320282,-,8.5188164945
Krtcap3,chr5,31251705,31253197,+,8.5180790663
Gm14326,chr2,177935992,177957288,-,8.5138747288
D430020J02Rik,chr12,116401946,116405161,-,8.5073567054
Myl9,chr2,156775463,156781657,+,8.5042882999
4930502E18Rik,chrX,53724830,53738222,+,8.5020777302
Snora20,chr17,12922856,12922917,+,8.5019711904
Fuca2,chr10,13501027,13517275,+,8.5014530221
Maneal,chr4,124855238,124862171,-,8.4918303579
Hexim2,chr11,103133338,103139908,+,8.4913845793
Vps8,chr16,21423117,21644681,+,8.4873474316
Dpy19l4,chr4,11265078,11322131,-,8.4767268951
Lmntd2,chr7,141210042,141214080,-,8.4753839181
Lysmd2,chr9,75625731,75637773,+,8.4692733341
Ston2,chr12,91633008,91786436,-,8.4688727858
H2-Ab1,chr17,34263226,34269418,+,8.4677108208
Tarsl2,chr7,65644897,65692093,+,8.4651429085
Sult2b1,chr7,45729982,45759555,-,8.4596859626
Tpk1,chr6,43345006,43666175,-,8.4587306663
Zfp418,chr7,7171352,7183560,+,8.4576190344
1700008O03Rik,chr7,44360044,44375030,-,8.4573389624
Flywch2,chr17,23776917,23786077,-,8.4550664679
Hebp1,chr6,135137518,135168215,-,8.4514921726
Dopey2,chr16,93711906,93810588,+,8.4494121812
Serpinf1,chr11,75410028,75422623,-,8.4452173938
Syk,chr13,52583436,52648792,+,8.4427952447
Hunk,chr16,90386396,90499553,+,8.4422479991
Slc52a3,chr2,151996510,152009258,+,8.4392738082
Sergef,chr7,46443158,46639807,-,8.4386219253
Pik3cd,chr4,149649167,149701629,-,8.4330167712
Lace1,chr10,42312584,42478565,-,8.4281672514
Myo9a,chr9,59751173,59928866,+,8.426748572
Phf2,chr13,48801749,48870885,-,8.4253088115
Mdfic,chr6,15720660,15802169,+,8.417703344
Cnst,chr1,179546528,179627473,+,8.4149809764
Mir8094,chr17,35251288,35251405,+,8.4084247847
Tmem17,chr11,22512282,22519231,+,8.4023335094
B4galnt1,chr10,127165155,127172340,+,8.3945305019
Utrn,chr10,12382187,12861735,-,8.393831603
Liph,chr16,21953817,21995542,-,8.3891753493
Zfp239,chr6,117863076,117872766,+,8.3829351643
E2f7,chr10,110745464,110787384,+,8.3782844854
Ubxn2b,chr4,6191104,6219788,+,8.3758299638
Ccdc88a,chr11,29374171,29510808,+,8.3757392077
Snx19,chr9,30427328,30466726,+,8.3743096634
Sh3gl3,chr7,82259907,82307420,+,8.369325421
2310030G06Rik,chr9,50739690,50746521,-,8.367482833
Pign,chr1,105518421,105663676,-,8.3674497547
Tmtc4,chr14,122918974,122983261,-,8.3651047508
Primpol,chr8,46575593,46617200,-,8.3607679398
Abca7,chr10,79997614,80015572,+,8.3601879547
Wdr37,chr13,8802965,8871736,-,8.3536956196
Garnl3,chr2,32986365,33087204,-,8.35364339
Znrf3,chr11,5276328,5444847,-,8.352305746
Fez2,chr17,78369211,78418152,-,8.3513043948
Cdc42ep1,chr15,78842646,78850902,+,8.3463114495
Man2a2,chr7,80349096,80371375,-,8.3453797067
Nyap1,chr5,137730962,137739998,-,8.344368667
Pip4k2a,chr2,18842255,18998121,-,8.3406038106
Repin1,chr6,48593882,48599082,+,8.3369039024
Zfp949,chr9,88548019,88571086,+,8.3286885002
Tert,chr13,73627000,73649041,+,8.324494035
Slc35e3,chr10,117733677,117746358,-,8.3096031169
Slmo1,chr18,67464848,67480581,+,8.305465492
Plekho1,chr3,95988835,95995839,-,8.3032988787
Acvr1,chr2,58446437,58566828,-,8.303253074
Dhx34,chr7,16197220,16222032,-,8.297605451
Syde1,chr10,78584502,78591964,-,8.2964362863
Tor4a,chr2,25192719,25196813,-,8.2963614944
Mafk,chr5,139791535,139802652,+,8.2899152575
Aasdh,chr5,76875934,76905514,-,8.2879929535
Txnrd3,chr6,89643987,89675529,+,8.2874404456
Nr1d2,chr14,18204055,18239106,-,8.2808445168
Manea,chr4,26324505,26346652,-,8.2788715139
Snn,chr16,11066297,11074986,+,8.2771384821
Sgpp1,chr12,75714247,75735729,-,8.2733956843
Efnb1,chrX,99136060,99149022,+,8.2703118654
Lgals7,chr7,28864385,28866284,+,8.2565805655
Hcfc2,chr10,82699006,82741392,+,8.2474514033
Wipi1,chr11,109573520,109611389,-,8.2456818445
Snx13,chr12,35047188,35147477,+,8.2395166102
Rab30,chr7,92741713,92837117,+,8.2342687866
Ankrd24,chr10,81628539,81647612,+,8.2340188945
Sec22a,chr16,35311130,35363918,-,8.2289812972
Lrif1,chr3,106684986,106736576,+,8.2288530573
Thap6,chr5,91962881,91972137,+,8.2275869772
Dact3,chr7,16875316,16887301,+,8.2272197843
Tmem63a,chr1,180942517,180975104,+,8.2218550997
Mir7-1,chr13,58392778,58392886,-,8.2163745338
4933427D14Rik,chr11,72154096,72203371,-,8.2114395086
Trim62,chr4,128884139,128911326,+,8.2085163722
Ankra2,chr13,98263075,98274754,+,8.2066527973
Tsku,chr7,98350667,98361328,-,8.2055028203
Capn2,chr1,182467258,182517483,-,8.1934740106
Gtdc1,chr2,44564411,44861622,-,8.191102137
Zfp865,chr7,5020375,5033223,+,8.1886533945
Setd7,chr3,51515317,51560823,-,8.1826049978
Zfp523,chr17,28177417,28205886,+,8.1808528438
Ccdc181,chr1,164275597,164287847,+,8.1806196496
Agtpbp1,chr13,59449534,59557347,-,8.1765453693
Pde9a,chr17,31386233,31476309,+,8.1716093731
Pou6f1,chr15,100575317,100599984,-,8.1714841906
Cd200,chr16,45382134,45409053,-,8.1714144813
Tmem104,chr11,115187486,115247025,+,8.1704427646
Gpnmb,chr6,49036517,49058182,+,8.1692638799
Trmt13,chr3,116581335,116614587,-,8.1686901478
Zfp959,chr17,55892092,55898930,+,8.1635622498
Cd99l2,chrX,71420059,71492849,-,8.1597797676
Pex26,chr6,121183666,121198837,+,8.1586827975
Lmo4,chr3,144188529,144205255,-,8.1548126355
B3gnt5,chr16,19760233,19772753,+,8.148935831
Ift81,chr5,122550203,122614518,-,8.1429663288
Tbx21,chr11,97098006,97115331,-,8.1427794058
Ankrd6,chr4,32804034,32950826,-,8.142668179
Emc9,chr14,55581523,55585254,-,8.142322121
Zfp37,chr4,62189536,62208546,-,8.1421674914
Ldoc1,chrX,61709615,61710950,+,8.1416033638
Erdr1,chrY,90785441,90816465,+,8.1395572861
Polk,chr13,96480688,96542485,-,8.1280348796
Car13,chr3,14641726,14663002,+,8.124882616
Foxred2,chr15,77940521,77956722,-,8.1228545934
Focad,chr4,88094629,88411011,+,8.1221032491
Wdr90,chr17,25844733,25861515,-,8.1212532141
Rfxap,chr3,54803114,54807791,-,8.1198147298
Jade2,chr11,51813455,51857481,-,8.1188762004
Loh12cr1,chr6,134639511,134711184,+,8.1170628349
Plekho2,chr9,65552576,65580087,-,8.1162032052
Fam69b,chr2,26628456,26636497,+,8.1152622297
Ttc26,chr6,38381523,38427647,+,8.114358458
Fbxl16,chr17,25809084,25821265,+,8.1125324934
Elp4,chr2,105697319,105904564,-,8.1105065689
Lrrn2,chr1,132880354,132940005,+,8.108006257
Rnf135,chr11,80183871,80199753,+,8.1029996566
App,chr16,84954435,85173707,-,8.0823450145
Rttn,chr18,88971789,89131014,+,8.0785429842
Mir3072,chr12,109747877,109747960,+,8.0781095593
Ccl25,chr8,4325209,4360020,+,8.0774324312
Unc13b,chr4,43058983,43264887,+,8.0671904859
Fadd,chr7,144578322,144582436,-,8.0671068804
Satb2,chr1,56793980,56971334,-,8.0590082431
Cpne5,chr17,29156520,29237790,-,8.0536382221
Btd,chr14,31641056,31668197,+,8.0532989108
Patl2,chr2,122120107,122186189,-,8.0447927402
Lgals8,chr13,12439401,12461738,-,8.0444309063
Gm9,chrX,37208501,37211041,-,8.0440956494
2410089E03Rik,chr15,8169105,8271158,+,8.040700994
Mpp7,chr18,7347961,7626863,-,8.0301709635
Sec14l2,chr11,4097039,4118729,-,8.0282709097
She,chr3,89831369,89858846,+,8.0231021517
Cyb561a3,chr19,10577156,10590041,+,8.0196119031
Platr4,chr3,41487680,41493199,-,8.0152067207
Tbc1d16,chr11,119143042,119228499,-,8.0118032133
Nppb,chr4,147985787,147987205,+,8.0105075328
Rapgef2,chr3,79062528,79145875,-,8.009691863
Sh3rf1,chr8,61224170,61396072,+,8.000497545
Kif1b,chr4,149176318,149307733,-,7.9981978765
Zfp26,chr9,20428317,20460160,-,7.9981383657
Usp31,chr7,121642020,121707253,-,7.9974158292
Prrg2,chr7,45053606,45061652,-,7.9906899323
Zfp524,chr7,5015507,5018488,+,7.9869025968
Tmem136,chr9,43108652,43116570,-,7.9835569945
Rasl10a,chr11,5058127,5060383,+,7.9700503594
Fam183b,chr11,58792801,58801960,-,7.9677660513
Lrrc1,chr9,77430822,77544852,-,7.9640444727
Limd1,chr9,123478700,123521552,+,7.9618384192
Slc39a13,chr2,91061780,91070315,-,7.9552745404
Tpm2,chr4,43513725,43523554,-,7.9489184826
Epm2aip1,chr9,111271844,111279091,+,7.9466561005
Rassf8,chr6,145808382,145817584,+,7.9322863957
Pcnxl4,chr12,72536356,72580213,+,7.9281921935
BC055111,chr4,106590908,106617238,-,7.9264108356
Zfp846,chr9,20581327,20595193,+,7.921107947
Tmem159,chr7,120102425,120120986,+,7.9140501032
Lrrc49,chr9,60587234,60688134,-,7.909643875
Cables1,chr18,11839273,11945627,+,7.8980194157
Prkcz,chr4,155260117,155361428,-,7.8978925364
Gm14420,chr2,177464741,177479194,+,7.8978049608
Apbb2,chr5,66298724,66618817,-,7.8940789984
Arhgap29,chr3,121953325,122016153,+,7.8903961248
