name,chr,start,end,length,cpgNum,gcNum,perCpg,perGc,obsExp
CpG: 33,chr1,87475331,87475685,354,33,230,18.6,65,0.89
CpG: 101,chr1,87509540,87510557,1017,101,679,19.9,66.8,0.89
CpG: 90,chr1,87755866,87756662,796,90,508,22.6,63.8,1.11
CpG: 67,chr1,87853349,87853897,548,67,386,24.5,70.4,0.99
CpG: 45,chr1,88008207,88008601,394,45,283,22.8,71.8,0.94
CpG: 58,chr1,88205329,88205799,470,58,324,24.7,68.9,1.04
CpG: 49,chr1,88277213,88277704,491,49,316,20,64.4,0.97
CpG: 167,chr1,88700953,88702514,1561,167,1043,21.4,66.8,0.96
CpG: 66,chr1,89070436,89071245,809,66,506,16.3,62.5,0.85
CpG: 155,chr1,89454368,89455875,1507,155,857,20.6,56.9,1.28
CpG: 183,chr1,89580254,89581800,1546,183,1039,23.7,67.2,1.05
CpG: 22,chr1,89922851,89923131,280,22,181,15.7,64.6,0.78
CpG: 26,chr1,89928656,89928995,339,26,206,15.3,60.8,0.84
CpG: 140,chr1,89930082,89931398,1316,140,841,21.3,63.9,1.04
CpG: 48,chr1,89941589,89942209,620,48,383,15.5,61.8,0.83
CpG: 92,chr1,89968235,89968791,556,92,419,33.1,75.4,1.17
CpG: 27,chr1,89992163,89992477,314,27,171,17.2,54.5,1.16
CpG: 24,chr1,89992933,89993202,269,24,179,17.8,66.5,0.83
CpG: 58,chr1,90603176,90603710,534,58,343,21.7,64.2,1.06
CpG: 79,chr1,90998517,90999142,625,79,461,25.3,73.8,0.94
CpG: 46,chr1,91052628,91053202,574,46,380,16,66.2,0.76
CpG: 82,chr1,91250291,91250853,562,82,434,29.2,77.2,0.98
CpG: 68,chr1,91297895,91298794,899,68,574,15.1,63.8,0.75
CpG: 109,chr1,91344457,91345817,1360,109,933,16,68.6,0.68
CpG: 59,chr1,91366303,91366752,449,59,332,26.3,73.9,0.97
CpG: 90,chr1,91398097,91399067,970,90,608,18.6,62.7,0.95
CpG: 94,chr1,91412380,91413380,1000,94,682,18.8,68.2,0.81
CpG: 26,chr1,91414213,91414442,229,26,139,22.7,60.7,1.23
CpG: 73,chr1,91458999,91459734,735,73,424,19.9,57.7,1.2
CpG: 61,chr1,91494464,91494909,445,61,327,27.4,73.5,1.05
CpG: 70,chr1,91540317,91541072,755,70,501,18.5,66.4,0.84
CpG: 135,chr1,91800886,91802681,1795,135,1081,15,60.2,0.83
CpG: 106,chr1,92179620,92181074,1454,106,755,14.6,51.9,1.09
CpG: 61,chr1,92473460,92473964,504,61,340,24.2,67.5,1.07
CpG: 33,chr1,92641726,92642045,319,33,216,20.7,67.7,0.96
CpG: 23,chr1,92831246,92831553,307,23,193,15,62.9,0.76
CpG: 112,chr1,92831686,92832865,1179,112,802,19,68,0.82
CpG: 29,chr1,92848434,92848783,349,29,238,16.6,68.2,0.82
CpG: 70,chr1,92906972,92907592,620,70,409,22.6,66,1.04
CpG: 101,chr1,92910510,92911527,1017,101,608,19.9,59.8,1.13
CpG: 63,chr1,92934261,92934948,687,63,422,18.3,61.4,0.97
CpG: 33,chr1,93100328,93100711,383,33,252,17.2,65.8,0.8
CpG: 44,chr1,93101580,93102109,529,44,355,16.6,67.1,0.75
CpG: 34,chr1,93176597,93176931,334,34,231,20.4,69.2,0.86
CpG: 96,chr1,93235701,93236507,806,96,573,23.8,71.1,0.95
CpG: 23,chr1,93305704,93305961,257,23,166,17.9,64.6,0.87
CpG: 117,chr1,93342560,93344092,1532,117,944,15.3,61.6,0.8
CpG: 21,chr1,93401446,93401652,206,21,130,20.4,63.1,1.03
CpG: 84,chr1,93444931,93445766,835,84,548,20.1,65.6,0.93
CpG: 102,chr1,93478226,93479457,1231,102,789,16.6,64.1,0.81
CpG: 23,chr1,93511776,93512054,278,23,179,16.5,64.4,0.81
CpG: 95,chr1,93635101,93635978,877,95,613,21.7,69.9,0.89
CpG: 111,chr1,93685454,93686634,1180,111,752,18.8,63.7,0.93
CpG: 174,chr1,93753866,93755348,1482,174,1005,23.5,67.8,1.02
CpG: 48,chr1,93801690,93802178,488,48,298,19.7,61.1,1.06
CpG: 71,chr1,93803477,93804391,914,71,539,15.5,59,0.89
CpG: 21,chr1,93874525,93874841,316,21,193,13.3,61.1,0.72
CpG: 21,chr1,93940675,93940991,316,21,193,13.3,61.1,0.71
CpG: 81,chr1,95313518,95314246,728,81,516,22.3,70.9,0.89
CpG: 35,chr1,95667365,95667768,403,35,257,17.4,63.8,0.86
CpG: 23,chr1,96872144,96872429,285,23,186,16.1,65.3,0.77
CpG: 183,chr1,97660683,97662278,1595,183,1101,22.9,69,0.97
CpG: 95,chr1,97769532,97770690,1158,95,687,16.4,59.3,0.93
CpG: 42,chr1,97976934,97977255,321,42,240,26.2,74.8,0.94
CpG: 82,chr1,98095047,98095891,844,82,541,19.4,64.1,0.95
CpG: 32,chr1,104768481,104768920,439,32,271,14.6,61.7,0.78
CpG: 51,chr1,104993908,104994456,548,51,351,18.6,64.1,0.91
CpG: 77,chr1,105355962,105356898,936,77,625,16.5,66.8,0.75
CpG: 76,chr1,105663826,105664647,821,76,551,18.5,67.1,0.84
CpG: 182,chr1,105989879,105991754,1875,182,1151,19.4,61.4,1.03
CpG: 33,chr1,105993773,105994038,265,33,196,24.9,74,0.91
CpG: 184,chr1,106171429,106173330,1901,184,1120,19.4,58.9,1.12
CpG: 32,chr1,106712493,106712947,454,32,289,14.1,63.7,0.7
CpG: 51,chr1,106713656,106714232,576,51,368,17.7,63.9,0.87
CpG: 51,chr1,106759347,106759902,555,51,378,18.4,68.1,0.8
CpG: 55,chr1,106796242,106796781,539,55,371,20.4,68.8,0.88
CpG: 58,chr1,109982432,109983228,796,58,477,14.6,59.9,0.81
CpG: 51,chr1,111864486,111864996,510,51,360,20,70.6,0.81
CpG: 31,chr1,112416534,112416951,417,31,264,14.9,63.3,0.75
CpG: 57,chr1,118310997,118311533,536,57,363,21.3,67.7,0.93
CpG: 29,chr1,118321756,118322057,301,29,189,19.3,62.8,0.98
CpG: 24,chr1,118388759,118389005,246,24,142,19.5,57.7,1.17
CpG: 34,chr1,118389219,118389718,499,34,296,13.6,59.3,0.8
CpG: 37,chr1,118459277,118459794,517,37,303,14.3,58.6,0.83
CpG: 41,chr1,118627821,118628282,461,41,306,17.8,66.4,0.81
CpG: 46,chr1,118837394,118838033,639,46,416,14.4,65.1,0.7
CpG: 34,chr1,119053398,119053783,385,34,218,17.7,56.6,1.11
CpG: 20,chr1,119189576,119189828,252,20,152,15.9,60.3,0.87
CpG: 244,chr1,119420294,119422877,2583,244,1687,18.9,65.3,0.89
CpG: 52,chr1,119504422,119504997,575,52,383,18.1,66.6,0.83
CpG: 67,chr1,119525825,119526478,653,67,405,20.5,62,1.08
CpG: 83,chr1,119648353,119649055,702,83,492,23.6,70.1,0.97
CpG: 106,chr1,119836759,119837754,995,106,630,21.3,63.3,1.06
CpG: 23,chr1,119913153,119913411,258,23,165,17.8,64,0.9
CpG: 28,chr1,120073679,120073931,252,28,182,22.2,72.2,0.86
CpG: 35,chr1,120120917,120121280,363,35,223,19.3,61.4,1.03
CpG: 128,chr1,120340460,120341881,1421,128,958,18,67.4,0.79
CpG: 30,chr1,120342367,120342639,272,30,176,22.1,64.7,1.05
CpG: 90,chr1,120602843,120603990,1147,90,669,15.7,58.3,0.93
CpG: 32,chr1,120606906,120607285,379,32,240,16.9,63.3,0.85
CpG: 27,chr1,121177908,121178195,287,27,186,18.8,64.8,0.9
CpG: 44,chr1,121327653,121328143,490,44,337,18,68.8,0.76
CpG: 17,chr1,121430990,121431205,215,17,138,15.8,64.2,0.77
CpG: 49,chr1,121527415,121527955,540,49,340,18.1,63,0.92
CpG: 46,chr1,121567592,121568081,489,46,315,18.8,64.4,0.91
CpG: 63,chr1,124045451,124046133,682,63,439,18.5,64.4,0.9
CpG: 71,chr1,125560389,125561346,957,71,625,14.8,65.3,0.72
CpG: 69,chr1,125911448,125912249,801,69,529,17.2,66,0.79
CpG: 22,chr1,126492697,126492940,243,22,166,18.1,68.3,0.79
CpG: 61,chr1,127204918,127205651,733,61,474,16.6,64.7,0.81
CpG: 82,chr1,127677228,127678137,909,82,579,18,63.7,0.89
CpG: 91,chr1,127773918,127774860,942,91,603,19.3,64,0.97
CpG: 34,chr1,127868687,127869081,394,34,262,17.3,66.5,0.79
CpG: 24,chr1,128038533,128038780,247,24,145,19.4,58.7,1.13
CpG: 71,chr1,128103279,128103980,701,71,489,20.3,69.8,0.83
CpG: 84,chr1,128244099,128244972,873,84,567,19.2,64.9,0.92
CpG: 59,chr1,128359337,128359856,519,59,349,22.7,67.2,1.02
CpG: 62,chr1,128416824,128417442,618,62,419,20.1,67.8,0.89
CpG: 67,chr1,128590909,128591764,855,67,513,15.7,60,0.88
CpG: 23,chr1,129273481,129273770,289,23,191,15.9,66.1,0.73
CpG: 27,chr1,130715566,130715870,304,27,204,17.8,67.1,0.8
CpG: 93,chr1,130716676,130717833,1157,93,732,16.1,63.3,0.81
CpG: 37,chr1,130878193,130878535,342,37,242,21.6,70.8,0.87
CpG: 110,chr1,131096809,131097847,1038,110,682,21.2,65.7,0.98
CpG: 16,chr1,131129673,131129877,204,16,117,15.7,57.4,0.97
CpG: 75,chr1,131137776,131138378,602,75,448,24.9,74.4,0.9
CpG: 22,chr1,131153025,131153329,304,22,187,14.5,61.5,0.77
CpG: 103,chr1,131244662,131245555,893,103,627,23.1,70.2,0.94
CpG: 197,chr1,131525716,131528397,2681,197,1684,14.7,62.8,0.75
CpG: 55,chr1,131827610,131828289,679,55,438,16.2,64.5,0.78
CpG: 23,chr1,131867226,131867488,262,23,164,17.6,62.6,0.91
CpG: 98,chr1,131910244,131911218,974,98,630,20.1,64.7,0.97
CpG: 69,chr1,131962972,131963459,487,69,367,28.3,75.4,1.01
CpG: 123,chr1,132007342,132008412,1070,123,753,23,70.4,0.94
CpG: 68,chr1,132067625,132068248,623,68,440,21.8,70.6,0.88
CpG: 33,chr1,132139305,132139560,255,33,187,25.9,73.3,0.98
CpG: 105,chr1,132190087,132191155,1068,105,643,19.7,60.2,1.1
CpG: 28,chr1,132229003,132229380,377,28,212,14.9,56.2,0.94
CpG: 88,chr1,132298558,132299269,711,88,535,24.8,75.2,0.88
CpG: 66,chr1,132315898,132316555,657,66,435,20.1,66.2,0.92
CpG: 30,chr1,132360629,132361042,413,30,248,14.5,60,0.81
CpG: 56,chr1,132391390,132391882,492,56,325,22.8,66.1,1.04
CpG: 73,chr1,132417369,132417990,621,73,449,23.5,72.3,0.91
CpG: 21,chr1,132542784,132543007,223,21,161,18.8,72.2,0.74
CpG: 67,chr1,132880310,132880946,636,67,431,21.1,67.8,0.96
CpG: 30,chr1,133025085,133025419,334,30,236,18,70.7,0.76
CpG: 92,chr1,133045978,133046709,731,92,519,25.2,71,1
CpG: 94,chr1,133131080,133131904,824,94,561,22.8,68.1,0.99
CpG: 84,chr1,133163776,133164521,745,84,533,22.6,71.5,0.88
CpG: 21,chr1,133274094,133274355,261,21,173,16.1,66.3,0.76
CpG: 71,chr1,133363428,133364312,884,71,595,16.1,67.3,0.71
CpG: 153,chr1,133423057,133424444,1387,153,915,22.1,66,1.01
CpG: 75,chr1,133609752,133610435,683,75,458,22,67.1,1.02
CpG: 44,chr1,133660887,133661444,557,44,359,15.8,64.5,0.77
CpG: 62,chr1,134078807,134079438,631,62,422,19.7,66.9,0.88
CpG: 34,chr1,134092985,134093242,257,34,187,26.5,72.8,1
CpG: 35,chr1,134234704,134235089,385,35,264,18.2,68.6,0.78
CpG: 24,chr1,134235377,134235655,278,24,156,17.3,56.1,1.11
CpG: 55,chr1,134298895,134299450,555,55,397,19.8,71.5,0.78
CpG: 29,chr1,134344568,134344874,306,29,218,19,71.2,0.76
CpG: 45,chr1,134361776,134362168,392,45,277,23,70.7,0.92
CpG: 21,chr1,134405951,134406174,223,21,157,18.8,70.4,0.76
CpG: 84,chr1,134415248,134415959,711,84,503,23.6,70.7,0.95
CpG: 53,chr1,134455275,134455836,561,53,392,18.9,69.9,0.78
CpG: 46,chr1,134494514,134494948,434,46,291,21.2,67.1,0.95
CpG: 27,chr1,134513328,134513584,256,27,172,21.1,67.2,0.93
CpG: 33,chr1,134556259,134556601,342,33,233,19.3,68.1,0.84
CpG: 24,chr1,134556778,134557124,346,24,218,13.9,63,0.7
CpG: 136,chr1,134560080,134561744,1664,136,1055,16.3,63.4,0.84
CpG: 56,chr1,134646666,134647253,587,56,404,19.1,68.8,0.81
CpG: 50,chr1,134708873,134709423,550,50,375,18.2,68.2,0.79
CpG: 47,chr1,134955511,134955991,480,47,322,19.6,67.1,0.91
CpG: 40,chr1,134962406,134962752,346,40,234,23.1,67.6,1.03
CpG: 47,chr1,134987516,134988073,557,47,384,16.9,68.9,0.71
CpG: 19,chr1,135085371,135085593,222,19,153,17.1,68.9,0.74
CpG: 55,chr1,135104868,135105311,443,55,327,24.8,73.8,0.92
CpG: 115,chr1,135146495,135147566,1071,115,703,21.5,65.6,1
CpG: 76,chr1,135283531,135284122,591,76,432,25.7,73.1,0.96
CpG: 36,chr1,135313596,135313916,320,36,212,22.5,66.2,1.03
CpG: 22,chr1,135374915,135375165,250,22,162,17.6,64.8,0.84
CpG: 71,chr1,135429953,135430720,767,71,493,18.5,64.3,0.96
CpG: 19,chr1,135532492,135532693,201,19,135,18.9,67.2,0.85
CpG: 48,chr1,135584707,135585354,647,48,393,14.8,60.7,0.81
CpG: 80,chr1,135687731,135688484,753,80,512,21.2,68,0.93
CpG: 25,chr1,135729162,135729379,217,25,151,23,69.6,0.96
CpG: 96,chr1,135765880,135766710,830,96,602,23.1,72.5,0.9
CpG: 60,chr1,135818508,135819008,500,60,366,24,73.2,0.9
CpG: 60,chr1,135918709,135919286,577,60,392,20.8,67.9,0.9
CpG: 55,chr1,136050821,136051352,531,55,357,20.7,67.2,0.94
CpG: 69,chr1,136131275,136131926,651,69,479,21.2,73.6,0.79
CpG: 24,chr1,136140304,136140607,303,24,196,15.8,64.7,0.76
CpG: 27,chr1,136215816,136216116,300,27,201,18,67,0.8
CpG: 37,chr1,136234222,136234663,441,37,285,16.8,64.6,0.82
CpG: 133,chr1,136259769,136260914,1145,133,820,23.2,71.6,0.91
CpG: 110,chr1,136345398,136346321,923,110,606,23.8,65.7,1.11
CpG: 67,chr1,136415222,136415678,456,67,347,29.4,76.1,1.02
CpG: 45,chr1,136466216,136466630,414,45,286,21.7,69.1,0.96
CpG: 35,chr1,136624636,136625002,366,35,254,19.1,69.4,0.83
CpG: 34,chr1,136789139,136789568,429,34,265,15.9,61.8,0.86
CpG: 56,chr1,136948567,136949197,630,56,419,17.8,66.5,0.8
CpG: 23,chr1,136952915,136953134,219,23,150,21,68.5,0.91
CpG: 71,chr1,138619152,138619864,712,71,464,19.9,65.2,0.95
CpG: 48,chr1,138841498,138842069,571,48,351,16.8,61.5,0.89
CpG: 20,chr1,138843604,138843837,233,20,156,17.2,67,0.77
CpG: 20,chr1,138847193,138847449,256,20,148,15.6,57.8,0.94
CpG: 49,chr1,138856300,138856821,521,49,307,18.8,58.9,1.09
CpG: 93,chr1,138963394,138964108,714,93,494,26.1,69.2,1.09
CpG: 80,chr1,139422096,139422751,655,80,476,24.4,72.7,0.94
CpG: 58,chr1,139454634,139455233,599,58,389,19.4,64.9,0.93
CpG: 50,chr1,143702761,143703176,415,50,250,24.1,60.2,1.34
CpG: 56,chr1,143739387,143739756,369,56,277,30.4,75.1,1.14
CpG: 93,chr1,143776714,143777655,941,93,613,19.8,65.1,0.95
CpG: 44,chr1,144004129,144004509,380,44,257,23.2,67.6,1.04
CpG: 94,chr1,150392777,150393719,942,94,617,20,65.5,0.93
CpG: 32,chr1,150993278,150993599,321,32,227,19.9,70.7,0.8
CpG: 127,chr1,151344225,151345424,1199,127,763,21.2,63.6,1.07
CpG: 84,chr1,151428085,151429020,935,84,602,18,64.4,0.87
CpG: 105,chr1,151500026,151501141,1115,105,651,18.8,58.4,1.11
CpG: 38,chr1,151571313,151571755,442,38,304,17.2,68.8,0.73
CpG: 70,chr1,151755184,151755925,741,70,507,18.9,68.4,0.82
CpG: 71,chr1,152089616,152090328,712,71,490,19.9,68.8,0.84
CpG: 56,chr1,152386313,152386744,431,56,319,26,74,0.95
CpG: 60,chr1,152399918,152400364,446,60,320,26.9,71.7,1.05
CpG: 35,chr1,152624908,152625288,380,35,231,18.4,60.8,1
CpG: 151,chr1,152765927,152767261,1334,151,920,22.6,69,0.95
CpG: 170,chr1,152901953,152903964,2011,170,1193,16.9,59.3,0.98
CpG: 86,chr1,152954930,152956251,1321,86,799,13,60.5,0.74
CpG: 32,chr1,153185935,153186287,352,32,237,18.2,67.3,0.8
CpG: 101,chr1,153332003,153333079,1076,101,711,18.8,66.1,0.87
CpG: 46,chr1,153425155,153425591,436,46,306,21.1,70.2,0.86
CpG: 91,chr1,153486981,153487778,797,91,548,22.8,68.8,0.99
CpG: 26,chr1,153549548,153549837,289,26,196,18,67.8,0.78
CpG: 106,chr1,153899777,153901066,1289,106,825,16.4,64,0.8
CpG: 23,chr1,153907915,153908159,244,23,147,18.9,60.2,1.05
CpG: 58,chr1,154204837,154205538,701,58,452,16.5,64.5,0.82
CpG: 33,chr1,154799259,154799676,417,33,293,15.8,70.3,0.64
CpG: 40,chr1,155083181,155083561,380,40,230,21.1,60.5,1.15
CpG: 147,chr1,155098325,155099738,1413,147,985,20.8,69.7,0.86
CpG: 83,chr1,155158548,155159280,732,83,527,22.7,72,0.9
CpG: 98,chr1,155244091,155244947,856,98,635,22.9,74.2,0.83
CpG: 75,chr1,155416849,155417545,696,75,506,21.6,72.7,0.83
CpG: 76,chr1,155558147,155558794,647,76,459,23.5,70.9,0.94
CpG: 85,chr1,155736867,155737982,1115,85,689,15.2,61.8,0.8
CpG: 159,chr1,155741117,155743246,2129,159,1322,14.9,62.1,0.78
CpG: 70,chr1,155812433,155813157,724,70,466,19.3,64.4,0.93
CpG: 87,chr1,155972723,155973671,948,87,646,18.4,68.1,0.79
CpG: 85,chr1,156035532,156036386,854,85,519,19.9,60.8,1.08
CpG: 44,chr1,156204683,156205085,402,44,295,21.9,73.4,0.82
CpG: 83,chr1,156303117,156303790,673,83,476,24.7,70.7,0.99
CpG: 43,chr1,156420694,156421188,494,43,302,17.4,61.1,0.93
CpG: 43,chr1,156474014,156474393,379,43,274,22.7,72.3,0.87
CpG: 95,chr1,156558496,156559438,942,95,631,20.2,67,0.93
CpG: 34,chr1,156674055,156674416,361,34,250,18.8,69.3,0.79
CpG: 60,chr1,156718337,156718908,571,60,368,21,64.4,1.03
CpG: 112,chr1,156938962,156940007,1045,112,607,21.4,58.1,1.27
CpG: 129,chr1,157411786,157412829,1043,129,751,24.7,72,0.95
CpG: 25,chr1,158356039,158356243,204,25,146,24.5,71.6,0.96
CpG: 25,chr1,158362548,158362875,327,25,208,15.3,63.6,0.76
CpG: 80,chr1,159231781,159232536,755,80,474,21.2,62.8,1.09
CpG: 31,chr1,160194961,160195410,449,31,276,13.8,61.5,0.73
CpG: 102,chr1,160212438,160213405,967,102,635,21.1,65.7,0.98
CpG: 100,chr1,160792029,160793170,1141,100,666,17.5,58.4,1.04
CpG: 81,chr1,160906209,160907096,887,81,564,18.3,63.6,0.92
CpG: 70,chr1,161034404,161035181,777,70,526,18,67.7,0.81
CpG: 42,chr1,161070648,161071145,497,42,286,16.9,57.5,1.05
CpG: 15,chr1,161142783,161143001,218,15,132,13.8,60.6,0.75
CpG: 41,chr1,161170642,161170990,348,41,256,23.6,73.6,0.87
CpG: 44,chr1,161250817,161251278,461,44,288,19.1,62.5,1
CpG: 25,chr1,161727446,161727681,235,25,165,21.3,70.2,0.88
CpG: 60,chr1,161876451,161877098,647,60,362,18.5,56,1.2
CpG: 38,chr1,161969118,161969514,396,38,259,19.2,65.4,0.9
CpG: 42,chr1,162477565,162478079,514,42,345,16.3,67.1,0.75
CpG: 42,chr1,162548264,162548709,445,42,291,18.9,65.4,0.88
CpG: 108,chr1,162570353,162571602,1249,108,784,17.3,62.8,0.88
CpG: 82,chr1,162739971,162740673,702,82,489,23.4,69.7,0.97
CpG: 50,chr1,163312001,163312621,620,50,416,16.1,67.1,0.74
CpG: 74,chr1,163929784,163930411,627,74,461,23.6,73.5,0.88
CpG: 60,chr1,163994433,163995154,721,60,439,16.6,60.9,0.91
CpG: 22,chr1,164248619,164248915,296,22,189,14.9,63.9,0.74
CpG: 75,chr1,164249039,164249686,647,75,437,23.2,67.5,1.02
CpG: 20,chr1,164307457,164307684,227,20,136,17.6,59.9,1.04
CpG: 107,chr1,164457666,164458737,1071,107,680,20,63.5,0.99
CpG: 66,chr1,165193911,165194575,664,66,464,19.9,69.9,0.82
CpG: 64,chr1,165236383,165237118,735,64,446,17.4,60.7,0.95
CpG: 61,chr1,165281918,165282567,649,61,466,18.8,71.8,0.73
CpG: 149,chr1,165459579,165461564,1985,149,1191,15,60,0.84
CpG: 53,chr1,165634115,165634787,672,53,407,15.8,60.6,0.91
CpG: 40,chr1,165642347,165642678,331,40,231,24.2,69.8,1
CpG: 29,chr1,165707783,165708059,276,29,194,21,70.3,0.86
CpG: 53,chr1,165763705,165764219,514,53,347,20.6,67.5,0.91
CpG: 24,chr1,165845013,165845260,247,24,169,19.4,68.4,0.9
CpG: 203,chr1,166001465,166003585,2120,203,1319,19.2,62.2,1
CpG: 47,chr1,166238497,166238965,468,47,325,20.1,69.4,0.84
CpG: 33,chr1,166253979,166254247,268,33,182,24.6,67.9,1.07
CpG: 89,chr1,166308841,166309482,641,89,463,27.8,72.2,1.07
CpG: 18,chr1,166378930,166379154,224,18,129,16.1,57.6,1.03
CpG: 67,chr1,166379307,166379976,669,67,429,20,64.1,0.98
CpG: 85,chr1,166409386,166410061,675,85,505,25.2,74.8,0.9
CpG: 146,chr1,167000591,167001863,1272,146,887,23,69.7,0.95
CpG: 15,chr1,167226375,167226581,206,15,129,14.6,62.6,0.79
CpG: 145,chr1,167283764,167285152,1388,145,958,20.9,69,0.88
CpG: 85,chr1,167308249,167309065,816,85,538,20.8,65.9,0.96
CpG: 43,chr1,167350131,167350541,410,43,273,21,66.6,0.95
CpG: 24,chr1,167394071,167394421,350,24,211,13.7,60.3,0.75
CpG: 17,chr1,167661214,167661453,239,17,165,14.2,69,0.6
CpG: 107,chr1,167688274,167689255,981,107,691,21.8,70.4,0.88
CpG: 22,chr1,167692181,167692395,214,22,135,20.6,63.1,1.03
CpG: 37,chr1,167803055,167803272,217,37,163,34.1,75.1,1.21
CpG: 21,chr1,167929789,167929998,209,21,135,20.1,64.6,0.97
CpG: 29,chr1,169531289,169531599,310,29,182,18.7,58.7,1.09
CpG: 43,chr1,169968945,169969431,486,43,312,17.7,64.2,0.87
CpG: 72,chr1,170174609,170175289,680,72,416,21.2,61.2,1.13
CpG: 59,chr1,170215003,170215422,419,59,322,28.2,76.8,0.96
CpG: 49,chr1,170255385,170255751,366,49,276,26.8,75.4,0.94
CpG: 88,chr1,170589279,170590058,779,88,499,22.6,64.1,1.13
CpG: 42,chr1,170644195,170644660,465,42,316,18.1,68,0.8
CpG: 35,chr1,170867512,170867858,346,35,216,20.2,62.4,1.05
CpG: 46,chr1,170885006,170885507,501,46,345,18.4,68.9,0.78
CpG: 75,chr1,170907403,170908171,768,75,524,19.5,68.2,0.85
CpG: 20,chr1,170908619,170908877,258,20,154,15.5,59.7,0.87
CpG: 25,chr1,171038072,171038372,300,25,157,16.7,52.3,1.23
CpG: 181,chr1,171063939,171065960,2021,181,1198,17.9,59.3,1.02
CpG: 35,chr1,171070327,171070786,459,35,296,15.3,64.5,0.74
CpG: 16,chr1,171072098,171072332,234,16,154,13.7,65.8,0.65
CpG: 133,chr1,171072410,171073595,1185,133,800,22.4,67.5,0.99
CpG: 37,chr1,171077941,171078407,466,37,303,15.9,65,0.75
CpG: 180,chr1,171079181,171081209,2028,180,1197,17.8,59,1.02
CpG: 36,chr1,171085563,171086059,496,36,313,14.5,63.1,0.73
CpG: 19,chr1,171102494,171102718,224,19,156,17,69.6,0.79
CpG: 26,chr1,171150341,171150666,325,26,219,16,67.4,0.71
CpG: 25,chr1,171195925,171196155,230,25,170,21.7,73.9,0.81
CpG: 34,chr1,171247014,171247401,387,34,242,17.6,62.5,0.91
CpG: 40,chr1,171270155,171270714,559,40,354,14.3,63.3,0.73
CpG: 45,chr1,171287538,171288060,522,45,365,17.2,69.9,0.74
CpG: 27,chr1,171294470,171294818,348,27,199,15.5,57.2,0.97
CpG: 47,chr1,171328889,171329488,599,47,365,15.7,60.9,0.87
CpG: 40,chr1,171345438,171345901,463,40,295,17.3,63.7,0.87
CpG: 16,chr1,171360797,171361019,222,16,120,14.4,54.1,0.99
CpG: 69,chr1,171411209,171411871,662,69,463,20.8,69.9,0.86
CpG: 39,chr1,171437430,171437953,523,39,332,14.9,63.5,0.74
CpG: 69,chr1,171503388,171504200,812,69,487,17,60,0.96
CpG: 21,chr1,171679775,171679999,224,21,151,18.8,67.4,0.83
CpG: 42,chr1,172026998,172027483,485,42,299,17.3,61.6,0.93
CpG: 30,chr1,172054001,172054248,247,30,172,24.3,69.6,1.01
CpG: 48,chr1,172082539,172083159,620,48,383,15.5,61.8,0.82
CpG: 62,chr1,172147961,172148562,601,62,418,20.6,69.6,0.86
CpG: 18,chr1,172172578,172172820,242,18,143,14.9,59.1,0.85
CpG: 28,chr1,172312329,172312632,303,28,219,18.5,72.3,0.71
CpG: 101,chr1,172325700,172326579,879,101,576,23,65.5,1.08
CpG: 24,chr1,172340865,172341194,329,24,204,14.6,62,0.9
CpG: 95,chr1,172376350,172377347,997,95,616,19.1,61.8,1
CpG: 29,chr1,172481968,172482213,245,29,170,23.7,69.4,0.99
CpG: 55,chr1,172500078,172500860,782,55,492,14.1,62.9,0.71
CpG: 52,chr1,172562961,172563360,399,52,292,26.1,73.2,0.98
CpG: 46,chr1,172632538,172633129,591,46,398,15.6,67.3,0.69
CpG: 49,chr1,173367181,173367799,618,49,429,15.9,69.4,0.66
CpG: 60,chr1,174501729,174502540,811,60,532,14.8,65.6,0.7
CpG: 28,chr1,174503311,174503629,318,28,221,17.6,69.5,0.73
CpG: 19,chr1,174836847,174837093,246,19,149,15.4,60.6,0.86
CpG: 69,chr1,175492098,175492716,618,69,407,22.3,65.9,1.03
CpG: 51,chr1,175625278,175625660,382,51,271,26.7,70.9,1.06
CpG: 101,chr1,175692085,175693081,996,101,695,20.3,69.8,0.85
CpG: 60,chr1,175880606,175881239,633,60,404,19,63.8,0.94
CpG: 82,chr1,176274633,176275572,939,82,584,17.5,62.2,0.91
CpG: 95,chr1,176813368,176814723,1355,95,791,14,58.4,0.83
CpG: 146,chr1,177257299,177259121,1822,146,964,16,52.9,1.17
CpG: 37,chr1,177322715,177323108,393,37,242,18.8,61.6,1.03
CpG: 20,chr1,177338930,177339192,262,20,161,15.3,61.5,0.81
CpG: 132,chr1,177441491,177442776,1285,132,753,20.5,58.6,1.2
CpG: 20,chr1,177448273,177448537,264,20,163,15.2,61.7,0.8
CpG: 52,chr1,177795934,177796483,549,52,385,18.9,70.1,0.78
CpG: 72,chr1,177983180,177984000,820,72,551,17.6,67.2,0.78
CpG: 77,chr1,178187432,178188253,821,77,578,18.8,70.4,0.76
CpG: 73,chr1,178276097,178276585,488,73,352,29.9,72.1,1.17
CpG: 107,chr1,178318207,178319311,1104,107,722,19.4,65.4,0.92
CpG: 200,chr1,178336419,178338012,1593,200,1128,25.1,70.8,1.03
CpG: 30,chr1,178368934,178369181,247,30,175,24.3,70.9,0.97
CpG: 88,chr1,178405659,178406671,1012,88,659,17.4,65.1,0.82
CpG: 270,chr1,178527287,178530895,3608,270,2259,15,62.6,0.76
