name,chr,start,end,abs_summit,pileup,fold_enrichment
ES_H3K27me3_peak_368,chr1,55333219,55333406,55333342,18,4.27851
ES_H3K27me3_peak_369,chr1,55361478,55362361,55362112,46,3.68813
ES_H3K27me3_peak_370,chr1,55364245,55364436,55364410,30,2.50994
ES_H3K27me3_peak_371,chr1,55487174,55487360,55487304,18,3.68832
ES_H3K27me3_peak_372,chr1,55565279,55565614,55565473,23,3.22893
ES_H3K27me3_peak_373,chr1,56099364,56099798,56099604,27,5.5155
ES_H3K27me3_peak_374,chr1,56100390,56100675,56100511,18,3.52211
ES_H3K27me3_peak_375,chr1,56672137,56672337,56672202,15,3.31023
ES_H3K27me3_peak_376,chr1,56728398,56728584,56728487,17,4.47361
ES_H3K27me3_peak_377,chr1,56968550,56969222,56968885,44,3.25422
ES_H3K27me3_peak_378,chr1,56974390,56975235,56974764,54,3.06221
ES_H3K27me3_peak_379,chr1,56978952,56979573,56979157,54,2.52575
ES_H3K27me3_peak_380,chr1,56996289,56996475,56996357,14,3.72264
ES_H3K27me3_peak_381,chr1,57016638,57016868,57016759,21,3.69406
ES_H3K27me3_peak_382,chr1,57063824,57064010,57063903,17,4.47361
ES_H3K27me3_peak_383,chr1,57775892,57776737,57776275,53,4.28776
ES_H3K27me3_peak_384,chr1,57777212,57777705,57777521,39,3.16203
ES_H3K27me3_peak_385,chr1,58653269,58653564,58653427,18,3.99269
ES_H3K27me3_peak_386,chr1,58974341,58975097,58974695,33,8.17249
ES_H3K27me3_peak_387,chr1,59274184,59274390,59274242,17,4.47361
ES_H3K27me3_peak_388,chr1,59311080,59311266,59311144,13,3.47947
ES_H3K27me3_peak_389,chr1,59575793,59575983,59575895,14,3.52626
ES_H3K27me3_peak_390,chr1,59588558,59588794,59588734,19,3.72038
ES_H3K27me3_peak_391,chr1,59598853,59599047,59598897,21,3.41525
ES_H3K27me3_peak_392,chr1,59765021,59766038,59765231,35,4.95561
ES_H3K27me3_peak_393,chr1,60041858,60042394,60042070,37,4.59253
ES_H3K27me3_peak_394,chr1,60043723,60044157,60043908,38,4.97183
ES_H3K27me3_peak_395,chr1,60701932,60702118,60702003,14,3.58938
ES_H3K27me3_peak_396,chr1,60736862,60737276,60737237,14,3.62179
ES_H3K27me3_peak_397,chr1,60763704,60763979,60763963,16,3.05602
ES_H3K27me3_peak_398,chr1,60764086,60764287,60764140,17,3.18229
ES_H3K27me3_peak_399,chr1,60957821,60958007,60957895,15,3.97654
ES_H3K27me3_peak_400,chr1,61061671,61061857,61061790,18,4.38941
ES_H3K27me3_peak_401,chr1,61170938,61171150,61171058,14,3.51082
ES_H3K27me3_peak_402,chr1,61398349,61398631,61398485,19,3.18806
ES_H3K27me3_peak_403,chr1,61511580,61511935,61511677,22,3.01106
ES_H3K27me3_peak_404,chr1,61513094,61513389,61513250,25,3.90033
ES_H3K27me3_peak_405,chr1,61637805,61638104,61637950,32,3.08259
ES_H3K27me3_peak_406,chr1,61638208,61638400,61638350,28,2.76201
ES_H3K27me3_peak_407,chr1,61888420,61888695,61888592,14,3.42099
ES_H3K27me3_peak_408,chr1,62316773,62317069,62316932,22,5.26798
ES_H3K27me3_peak_409,chr1,62632613,62632799,62632661,20,3.15913
ES_H3K27me3_peak_410,chr1,62701942,62702539,62702165,36,3.0232
ES_H3K27me3_peak_411,chr1,62703943,62704324,62704053,34,2.75456
ES_H3K27me3_peak_412,chr1,62704390,62704939,62704606,38,3.03807
ES_H3K27me3_peak_413,chr1,63248914,63249435,63249000,17,4.47361
ES_H3K27me3_peak_414,chr1,63600393,63600605,63600502,24,4.1978
ES_H3K27me3_peak_415,chr1,63612341,63612662,63612431,27,3.05904
ES_H3K27me3_peak_416,chr1,63613018,63613262,63613136,34,3.64507
ES_H3K27me3_peak_417,chr1,63613316,63613896,63613473,28,3.01433
ES_H3K27me3_peak_418,chr1,63640358,63640656,63640511,22,3.4215
ES_H3K27me3_peak_419,chr1,64014507,64014693,64014644,18,3.99269
ES_H3K27me3_peak_420,chr1,64021735,64021949,64021829,16,3.91047
ES_H3K27me3_peak_421,chr1,64312691,64312882,64312828,17,3.66726
ES_H3K27me3_peak_422,chr1,64313162,64313354,64313222,16,3.55842
ES_H3K27me3_peak_423,chr1,64318167,64318353,64318313,14,3.72264
ES_H3K27me3_peak_424,chr1,64509456,64509682,64509598,19,4.91787
ES_H3K27me3_peak_425,chr1,64691807,64692282,64692106,23,4.8527
ES_H3K27me3_peak_426,chr1,64692475,64692736,64692559,21,4.49935
ES_H3K27me3_peak_427,chr1,65049396,65049665,65049493,14,3.62179
ES_H3K27me3_peak_428,chr1,65059269,65059607,65059442,17,4.47361
ES_H3K27me3_peak_429,chr1,65072457,65072956,65072775,25,5.06556
ES_H3K27me3_peak_430,chr1,65079047,65079261,65079112,25,4.80307
ES_H3K27me3_peak_431,chr1,65081587,65081798,65081674,23,4.43361
ES_H3K27me3_peak_432,chr1,65310606,65310815,65310703,23,3.9676
ES_H3K27me3_peak_433,chr1,66469369,66469684,66469577,28,2.79184
ES_H3K27me3_peak_434,chr1,66502814,66503000,66502899,17,4.01947
ES_H3K27me3_peak_435,chr1,66814319,66814532,66814446,36,3.31717
ES_H3K27me3_peak_436,chr1,66818353,66819032,66818517,47,3.47117
ES_H3K27me3_peak_437,chr1,66819601,66820232,66819936,36,3.01858
ES_H3K27me3_peak_438,chr1,67046067,67046253,67046108,20,4.03265
ES_H3K27me3_peak_439,chr1,67054091,67054355,67054256,32,5.66563
ES_H3K27me3_peak_440,chr1,67507013,67507209,67507122,26,5.6962
ES_H3K27me3_peak_441,chr1,67726286,67726502,67726420,16,3.61502
ES_H3K27me3_peak_442,chr1,67726877,67727099,67726995,15,3.51417
ES_H3K27me3_peak_443,chr1,67854358,67854563,67854529,16,3.99643
ES_H3K27me3_peak_444,chr1,67944324,67944510,67944428,14,3.43564
ES_H3K27me3_peak_445,chr1,68379272,68379479,68379377,15,3.74488
ES_H3K27me3_peak_446,chr1,68542130,68542388,68542208,15,3.76134
ES_H3K27me3_peak_447,chr1,68624417,68624676,68624574,27,6.95895
ES_H3K27me3_peak_448,chr1,69104445,69104973,69104585,32,2.89071
ES_H3K27me3_peak_449,chr1,69146389,69146598,69146455,22,4.4009
ES_H3K27me3_peak_450,chr1,69685476,69685671,69685579,20,3.89285
ES_H3K27me3_peak_451,chr1,69688278,69688537,69688429,22,3.9111
ES_H3K27me3_peak_452,chr1,69716432,69716618,69716495,16,4.22508
ES_H3K27me3_peak_453,chr1,69827722,69827908,69827816,15,3.97654
ES_H3K27me3_peak_454,chr1,70070002,70070188,70070081,15,3.33604
ES_H3K27me3_peak_455,chr1,70320015,70320281,70320104,20,4.37856
ES_H3K27me3_peak_456,chr1,70726642,70726878,70726817,17,4.1405
ES_H3K27me3_peak_457,chr1,71506753,71506958,71506852,16,4.22508
ES_H3K27me3_peak_458,chr1,71689689,71689950,71689841,15,3.45737
ES_H3K27me3_peak_459,chr1,72284651,72285253,72285038,27,5.28202
ES_H3K27me3_peak_460,chr1,72535471,72535860,72535594,27,2.74499
ES_H3K27me3_peak_461,chr1,72576656,72577065,72576928,19,4.20283
ES_H3K27me3_peak_462,chr1,72577899,72578211,72578029,16,3.79617
ES_H3K27me3_peak_463,chr1,72763531,72763720,72763631,18,3.94617
ES_H3K27me3_peak_464,chr1,72764050,72764236,72764114,15,3.31023
ES_H3K27me3_peak_465,chr1,72825685,72825905,72825795,14,3.52626
ES_H3K27me3_peak_466,chr1,72875299,72875776,72875423,37,2.57723
ES_H3K27me3_peak_467,chr1,72875889,72876143,72876049,34,2.43555
ES_H3K27me3_peak_468,chr1,72905878,72906151,72905970,18,4.13907
ES_H3K27me3_peak_469,chr1,73107011,73107340,73107173,28,4.85421
ES_H3K27me3_peak_470,chr1,73325572,73325758,73325605,15,3.97654
ES_H3K27me3_peak_471,chr1,74097088,74097384,74097233,29,3.51449
ES_H3K27me3_peak_472,chr1,74157723,74158027,74157850,20,4.57477
ES_H3K27me3_peak_473,chr1,74639727,74639992,74639880,31,7.52269
ES_H3K27me3_peak_474,chr1,74714132,74714351,74714211,15,3.97654
ES_H3K27me3_peak_475,chr1,74748026,74748574,74748183,23,3.87184
ES_H3K27me3_peak_476,chr1,74770208,74770621,74770534,31,2.72716
ES_H3K27me3_peak_477,chr1,74772461,74772785,74772679,31,2.89315
ES_H3K27me3_peak_478,chr1,74773644,74774021,74773967,30,2.86078
ES_H3K27me3_peak_479,chr1,74783128,74783537,74783257,44,3.80476
ES_H3K27me3_peak_480,chr1,74804047,74804378,74804182,56,3.3223
ES_H3K27me3_peak_481,chr1,74852683,74852880,74852772,29,3.00722
ES_H3K27me3_peak_482,chr1,74856802,74857041,74856871,23,3.02355
ES_H3K27me3_peak_483,chr1,74857502,74857699,74857566,28,4.06527
ES_H3K27me3_peak_484,chr1,74881597,74881907,74881759,43,2.93576
ES_H3K27me3_peak_485,chr1,74886283,74886483,74886324,42,2.18482
ES_H3K27me3_peak_486,chr1,74892346,74892616,74892473,38,2.58282
ES_H3K27me3_peak_487,chr1,74899425,74900324,74900078,36,3.67446
ES_H3K27me3_peak_488,chr1,74901481,74901686,74901551,23,2.38787
ES_H3K27me3_peak_489,chr1,74923277,74923463,74923385,17,4.17643
ES_H3K27me3_peak_490,chr1,74949582,74949804,74949694,32,2.63202
ES_H3K27me3_peak_491,chr1,74953062,74953344,74953278,35,2.58589
ES_H3K27me3_peak_492,chr1,75141020,75141324,75141178,17,4.26904
ES_H3K27me3_peak_493,chr1,75220420,75220606,75220474,14,3.72801
ES_H3K27me3_peak_494,chr1,75220678,75220940,75220768,14,3.72801
ES_H3K27me3_peak_495,chr1,75279032,75279222,75279141,17,3.11031
ES_H3K27me3_peak_496,chr1,75358851,75359041,75358999,17,4.07046
ES_H3K27me3_peak_497,chr1,75387137,75387425,75387269,23,3.08162
ES_H3K27me3_peak_498,chr1,75390051,75390390,75390205,25,3.4718
ES_H3K27me3_peak_499,chr1,75423542,75423759,75423589,24,3.17194
ES_H3K27me3_peak_500,chr1,75423978,75424179,75424055,29,3.74415
ES_H3K27me3_peak_501,chr1,75449544,75449968,75449700,20,3.27905
ES_H3K27me3_peak_502,chr1,75486195,75486381,75486218,15,3.45737
ES_H3K27me3_peak_503,chr1,75504419,75505118,75504862,23,5.61732
ES_H3K27me3_peak_504,chr1,75655468,75655828,75655565,17,3.39559
ES_H3K27me3_peak_505,chr1,75854644,75854841,75854720,17,4.12277
ES_H3K27me3_peak_506,chr1,76148253,76148459,76148301,24,5.62962
ES_H3K27me3_peak_507,chr1,76229012,76229213,76229072,16,4.22508
ES_H3K27me3_peak_508,chr1,76459217,76459429,76459317,18,4.72214
ES_H3K27me3_peak_509,chr1,76930278,76930726,76930374,17,4.10518
ES_H3K27me3_peak_510,chr1,77247157,77247409,77247296,15,3.33604
ES_H3K27me3_peak_511,chr1,77501871,77502057,77501980,17,4.36586
ES_H3K27me3_peak_512,chr1,77630769,77631164,77630887,27,3.94577
ES_H3K27me3_peak_513,chr1,77843320,77843508,77843366,17,3.44419
ES_H3K27me3_peak_514,chr1,77983229,77983577,77983432,27,3.78614
ES_H3K27me3_peak_515,chr1,77993792,77994053,77993965,15,3.74488
ES_H3K27me3_peak_516,chr1,78007464,78007650,78007548,21,3.03624
ES_H3K27me3_peak_517,chr1,78215075,78215612,78215280,52,2.55917
ES_H3K27me3_peak_518,chr1,78218418,78218660,78218501,40,2.49298
ES_H3K27me3_peak_519,chr1,78218924,78219256,78219234,33,2.17622
ES_H3K27me3_peak_520,chr1,78255867,78256067,78255980,23,3.41812
ES_H3K27me3_peak_521,chr1,78493679,78493933,78493752,15,3.97654
ES_H3K27me3_peak_522,chr1,78511224,78511410,78511271,21,3.63696
ES_H3K27me3_peak_523,chr1,78512673,78512874,78512727,22,4.14855
ES_H3K27me3_peak_524,chr1,78574010,78574202,78574056,30,4.33427
ES_H3K27me3_peak_525,chr1,78638425,78638613,78638538,17,4.10518
ES_H3K27me3_peak_526,chr1,78653295,78653567,78653476,16,4.22508
ES_H3K27me3_peak_527,chr1,78817055,78817381,78817238,23,4.48004
ES_H3K27me3_peak_528,chr1,79050506,79050692,79050528,14,3.72801
ES_H3K27me3_peak_529,chr1,79126869,79127080,79126968,19,4.97068
ES_H3K27me3_peak_530,chr1,79450995,79451187,79451071,26,2.95583
ES_H3K27me3_peak_531,chr1,79857193,79858035,79857707,40,5.08143
ES_H3K27me3_peak_532,chr1,80182230,80182516,80182394,14,3.55754
ES_H3K27me3_peak_533,chr1,80234920,80235107,80234981,23,3.32083
ES_H3K27me3_peak_534,chr1,80758940,80759867,80759193,31,3.14289
ES_H3K27me3_peak_535,chr1,80839951,80840162,80840071,15,3.82867
ES_H3K27me3_peak_536,chr1,80923368,80923573,80923480,15,3.69635
ES_H3K27me3_peak_537,chr1,81075273,81075459,81075364,20,3.83961
ES_H3K27me3_peak_538,chr1,81240421,81240619,81240561,16,3.67345
ES_H3K27me3_peak_539,chr1,81313825,81314011,81313844,15,3.05058
ES_H3K27me3_peak_540,chr1,81419049,81419533,81419234,22,5.17925
ES_H3K27me3_peak_541,chr1,81731108,81731294,81731206,18,4.72214
ES_H3K27me3_peak_542,chr1,82011567,82011828,82011653,13,3.41114
ES_H3K27me3_peak_543,chr1,82586158,82586369,82586252,17,3.38365
ES_H3K27me3_peak_544,chr1,82587611,82587937,82587760,24,4.52456
ES_H3K27me3_peak_545,chr1,82795901,82796092,82795917,16,3.50357
ES_H3K27me3_peak_546,chr1,82967351,82967985,82967643,17,4.07046
ES_H3K27me3_peak_547,chr1,83115658,83115866,83115715,18,4.72214
ES_H3K27me3_peak_548,chr1,83135308,83135494,83135411,21,3.43519
ES_H3K27me3_peak_549,chr1,83136228,83136503,83136330,17,2.80243
ES_H3K27me3_peak_550,chr1,83785430,83785693,83785648,17,3.96974
ES_H3K27me3_peak_551,chr1,84611631,84611828,84611736,20,5.0705
ES_H3K27me3_peak_552,chr1,84662298,84662665,84662478,37,9.44429
ES_H3K27me3_peak_553,chr1,84693593,84693879,84693725,19,3.26595
ES_H3K27me3_peak_554,chr1,84710468,84710654,84710567,22,4.30841
ES_H3K27me3_peak_555,chr1,84935804,84936192,84936083,26,4.35582
ES_H3K27me3_peak_556,chr1,84990684,84990874,84990702,18,3.14102
ES_H3K27me3_peak_557,chr1,84992282,84992798,84992435,30,5.57273
ES_H3K27me3_peak_558,chr1,85075112,85075526,85075196,28,5.52918
ES_H3K27me3_peak_559,chr1,85088203,85088539,85088337,45,5.67481
ES_H3K27me3_peak_560,chr1,85090679,85090974,85090908,23,3.30374
ES_H3K27me3_peak_561,chr1,85096812,85097108,85096947,24,4.80077
ES_H3K27me3_peak_562,chr1,85097631,85097888,85097748,23,4.51153
ES_H3K27me3_peak_563,chr1,85103411,85103615,85103573,19,3.61965
ES_H3K27me3_peak_564,chr1,85104312,85104529,85104483,27,5.13705
ES_H3K27me3_peak_565,chr1,85165513,85165837,85165694,29,7.45602
ES_H3K27me3_peak_566,chr1,85171205,85171408,85171366,17,4.47361
ES_H3K27me3_peak_567,chr1,85244774,85245171,85244916,31,3.7903
ES_H3K27me3_peak_568,chr1,85250812,85251036,85250872,39,3.28337
ES_H3K27me3_peak_569,chr1,85262476,85262679,85262565,27,3.01591
ES_H3K27me3_peak_570,chr1,85273780,85274175,85273990,43,3.51986
ES_H3K27me3_peak_571,chr1,85280832,85281089,85280995,45,3.23893
ES_H3K27me3_peak_572,chr1,85292689,85292893,85292772,22,3.84989
ES_H3K27me3_peak_573,chr1,85309452,85309744,85309592,18,4.40845
ES_H3K27me3_peak_574,chr1,85311069,85311260,85311125,17,4.30725
ES_H3K27me3_peak_575,chr1,85317557,85317779,85317718,20,4.57477
ES_H3K27me3_peak_576,chr1,85342642,85342980,85342742,28,5.11013
ES_H3K27me3_peak_577,chr1,85346459,85346673,85346616,21,4.872
ES_H3K27me3_peak_578,chr1,85578953,85579170,85579109,18,4.6294
ES_H3K27me3_peak_579,chr1,85584083,85584316,85584168,27,3.51093
ES_H3K27me3_peak_580,chr1,85584581,85584793,85584625,31,3.59143
ES_H3K27me3_peak_581,chr1,85591122,85591394,85591185,41,2.96902
ES_H3K27me3_peak_582,chr1,85591957,85592362,85592213,47,3.31858
ES_H3K27me3_peak_583,chr1,85592988,85593387,85593157,35,2.56522
ES_H3K27me3_peak_584,chr1,85605404,85605703,85605629,22,4.87154
ES_H3K27me3_peak_585,chr1,85614506,85614692,85614640,17,3.62582
ES_H3K27me3_peak_586,chr1,85624884,85625086,85624927,22,3.82594
ES_H3K27me3_peak_587,chr1,85630985,85631171,85631118,17,4.2502
ES_H3K27me3_peak_588,chr1,86019172,86019430,86019301,21,3.69406
ES_H3K27me3_peak_589,chr1,86028956,86029159,86029103,18,4.05645
ES_H3K27me3_peak_590,chr1,86044816,86045028,86044891,30,2.49859
ES_H3K27me3_peak_591,chr1,86045319,86045778,86045668,45,3.77009
ES_H3K27me3_peak_592,chr1,86671182,86671430,86671337,33,2.94454
ES_H3K27me3_peak_593,chr1,86671574,86672015,86671880,34,3.08612
ES_H3K27me3_peak_594,chr1,87126695,87127085,87126836,25,4.24573
ES_H3K27me3_peak_595,chr1,87128400,87128868,87128558,17,2.90388
ES_H3K27me3_peak_596,chr1,87152297,87152675,87152386,30,2.97368
ES_H3K27me3_peak_597,chr1,87263510,87263863,87263729,32,2.37679
ES_H3K27me3_peak_598,chr1,88008751,88008948,88008806,15,3.97654
ES_H3K27me3_peak_599,chr1,88089295,88089499,88089339,14,3.46532
ES_H3K27me3_peak_600,chr1,88204040,88204913,88204573,51,4.05667
ES_H3K27me3_peak_601,chr1,88220982,88221168,88221117,33,2.68376
ES_H3K27me3_peak_602,chr1,88221816,88222101,88221926,36,2.75774
ES_H3K27me3_peak_603,chr1,88278623,88278949,88278778,32,3.6053
ES_H3K27me3_peak_604,chr1,88285612,88286210,88285996,43,2.84008
ES_H3K27me3_peak_605,chr1,88307005,88307191,88307046,32,2.52651
ES_H3K27me3_peak_606,chr1,88310190,88310461,88310351,31,3.18976
ES_H3K27me3_peak_607,chr1,89016701,89017295,89017077,23,4.98463
ES_H3K27me3_peak_608,chr1,89581772,89582303,89582013,15,3.97654
ES_H3K27me3_peak_609,chr1,89754792,89755116,89754964,20,4.76904
ES_H3K27me3_peak_610,chr1,89928073,89928531,89928389,33,3.54093
ES_H3K27me3_peak_611,chr1,89933174,89933730,89933477,54,4.07661
ES_H3K27me3_peak_612,chr1,89934521,89934758,89934603,39,3.09344
ES_H3K27me3_peak_613,chr1,89942470,89943047,89942625,33,4.34477
ES_H3K27me3_peak_614,chr1,89966857,89967160,89967018,33,4.00061
ES_H3K27me3_peak_615,chr1,89967549,89967751,89967616,24,2.87829
ES_H3K27me3_peak_616,chr1,90831904,90832090,90831952,18,3.47394
ES_H3K27me3_peak_617,chr1,90865694,90865880,90865801,14,3.49553
ES_H3K27me3_peak_618,chr1,90997858,90998126,90997992,24,3.84746
ES_H3K27me3_peak_619,chr1,90999662,91000079,90999704,26,4.01654
ES_H3K27me3_peak_620,chr1,91180577,91180819,91180690,16,3.55842
ES_H3K27me3_peak_621,chr1,91362833,91363021,91362893,16,4.1995
ES_H3K27me3_peak_622,chr1,91458448,91458751,91458517,18,3.21049
ES_H3K27me3_peak_623,chr1,91460153,91460344,91460272,19,3.14125
ES_H3K27me3_peak_624,chr1,91589476,91589678,91589562,14,3.13978
ES_H3K27me3_peak_625,chr1,91778941,91779170,91779019,18,3.55912
ES_H3K27me3_peak_626,chr1,91803202,91803981,91803459,40,3.72575
ES_H3K27me3_peak_627,chr1,92328304,92328509,92328439,17,3.92123
ES_H3K27me3_peak_628,chr1,92499204,92499517,92499250,17,4.26904
ES_H3K27me3_peak_629,chr1,92739550,92739833,92739600,12,3.19662
ES_H3K27me3_peak_630,chr1,92820733,92820945,92820817,15,3.88076
ES_H3K27me3_peak_631,chr1,92833019,92833339,92833230,21,5.46774
ES_H3K27me3_peak_632,chr1,92909484,92909681,92909629,16,4.22508
ES_H3K27me3_peak_633,chr1,92909945,92910258,92910117,14,3.72801
ES_H3K27me3_peak_634,chr1,93102356,93102555,93102475,26,3.21946
ES_H3K27me3_peak_635,chr1,93178138,93178326,93178186,17,4.12277
ES_H3K27me3_peak_636,chr1,93234853,93235147,93234932,20,3.50415
ES_H3K27me3_peak_637,chr1,93268909,93269095,93269070,14,3.72801
ES_H3K27me3_peak_638,chr1,93684264,93684663,93684487,18,3.4041
ES_H3K27me3_peak_639,chr1,93684857,93685202,93684954,20,3.80063
ES_H3K27me3_peak_640,chr1,93687016,93687202,93687066,16,3.37355
ES_H3K27me3_peak_641,chr1,94036362,94036548,94036437,15,3.16337
ES_H3K27me3_peak_642,chr1,94072252,94072469,94072285,14,3.07951
ES_H3K27me3_peak_643,chr1,94089960,94090151,94090034,15,3.97654
ES_H3K27me3_peak_644,chr1,94150336,94150522,94150414,17,3.21417
ES_H3K27me3_peak_645,chr1,94206243,94206448,94206327,18,3.62257
ES_H3K27me3_peak_646,chr1,94219981,94220177,94220088,20,5.21921
ES_H3K27me3_peak_647,chr1,94382012,94382198,94382036,16,3.84433
ES_H3K27me3_peak_648,chr1,95031822,95032216,95031864,17,3.38365
ES_H3K27me3_peak_649,chr1,95561573,95561759,95561638,21,5.03894
ES_H3K27me3_peak_650,chr1,95563750,95563967,95563801,16,3.55842
ES_H3K27me3_peak_651,chr1,95669401,95669610,95669506,32,2.90021
ES_H3K27me3_peak_652,chr1,95868403,95868600,95868511,19,4.97068
ES_H3K27me3_peak_653,chr1,96213748,96214034,96213875,19,4.97068
ES_H3K27me3_peak_654,chr1,96584060,96584350,96584204,32,5.50652
ES_H3K27me3_peak_655,chr1,96870605,96870850,96870634,14,3.72801
ES_H3K27me3_peak_656,chr1,97321949,97322135,97322040,15,3.42965
ES_H3K27me3_peak_657,chr1,97423737,97423923,97423754,13,3.47947
ES_H3K27me3_peak_658,chr1,97478351,97478596,97478507,22,5.71628
ES_H3K27me3_peak_659,chr1,97659438,97660437,97660064,40,4.88881
ES_H3K27me3_peak_660,chr1,97662718,97662988,97662795,25,2.91804
ES_H3K27me3_peak_661,chr1,97975855,97976356,97976023,21,3.06791
ES_H3K27me3_peak_662,chr1,98093907,98094402,98094084,24,3.27289
ES_H3K27me3_peak_663,chr1,98365355,98365966,98365441,22,5.52845
ES_H3K27me3_peak_664,chr1,98374371,98374786,98374467,15,3.97654
ES_H3K27me3_peak_665,chr1,98384518,98384810,98384650,17,4.47361
ES_H3K27me3_peak_666,chr1,98621340,98621661,98621505,20,5.21921
ES_H3K27me3_peak_667,chr1,98651666,98651951,98651835,16,4.22508
ES_H3K27me3_peak_668,chr1,98657411,98657620,98657537,22,5.01046
ES_H3K27me3_peak_669,chr1,98970238,98970424,98970282,13,3.41114
ES_H3K27me3_peak_670,chr1,99049700,99049892,99049741,17,4.47361
ES_H3K27me3_peak_671,chr1,99342271,99342502,99342402,16,3.19567
ES_H3K27me3_peak_672,chr1,99744920,99745256,99744985,13,3.47947
ES_H3K27me3_peak_673,chr1,100579507,100579755,100579608,15,3.97654
ES_H3K27me3_peak_674,chr1,100632908,100633137,100633022,20,4.34468
ES_H3K27me3_peak_675,chr1,100634532,100634749,100634633,17,3.96974
ES_H3K27me3_peak_676,chr1,100905018,100905235,100905132,18,4.44704
ES_H3K27me3_peak_677,chr1,100995117,100995310,100995241,13,3.47947
ES_H3K27me3_peak_678,chr1,102216334,102216520,102216441,15,3.97654
ES_H3K27me3_peak_679,chr1,102317453,102317821,102317594,16,4.22508
ES_H3K27me3_peak_680,chr1,102657873,102658068,102657966,16,3.5724
ES_H3K27me3_peak_681,chr1,102826797,102827077,102826963,21,4.02245
ES_H3K27me3_peak_682,chr1,103154475,103154839,103154625,17,4.47361
ES_H3K27me3_peak_683,chr1,103161162,103161380,103161280,14,3.51082
ES_H3K27me3_peak_684,chr1,103420444,103420650,103420607,20,3.64046
ES_H3K27me3_peak_685,chr1,103790901,103791292,103791169,19,3.46711
ES_H3K27me3_peak_686,chr1,103926623,103926831,103926709,15,3.97654
ES_H3K27me3_peak_687,chr1,104128396,104128850,104128653,19,4.60056
ES_H3K27me3_peak_688,chr1,104645869,104646055,104645945,12,3.01631
ES_H3K27me3_peak_689,chr1,104749885,104750071,104749929,13,3.42675
ES_H3K27me3_peak_690,chr1,104767972,104768179,104768083,24,2.81171
ES_H3K27me3_peak_691,chr1,104832780,104833126,104832863,16,4.12331
ES_H3K27me3_peak_692,chr1,104993027,104993699,104993484,36,3.76537
ES_H3K27me3_peak_693,chr1,104995175,104995480,104995299,31,3.23193
ES_H3K27me3_peak_694,chr1,105132783,105133058,105132912,15,3.86324
ES_H3K27me3_peak_695,chr1,105224951,105225200,105225134,14,3.72801
ES_H3K27me3_peak_696,chr1,105357148,105357561,105357289,31,4.42778
ES_H3K27me3_peak_697,chr1,105779335,105780154,105780052,34,3.20228
ES_H3K27me3_peak_698,chr1,105781452,105782149,105781866,30,2.98977
ES_H3K27me3_peak_699,chr1,105992391,105993084,105992605,25,5.8059
ES_H3K27me3_peak_700,chr1,106119836,106120073,106119954,13,3.47947
ES_H3K27me3_peak_701,chr1,106124350,106124741,106124474,18,4.38941
ES_H3K27me3_peak_702,chr1,106173478,106174872,106174587,26,5.41831
ES_H3K27me3_peak_703,chr1,106223333,106223860,106223583,24,4.36216
ES_H3K27me3_peak_704,chr1,106712980,106713562,106713330,43,6.71356
ES_H3K27me3_peak_705,chr1,106855689,106856327,106855874,20,4.37856
ES_H3K27me3_peak_706,chr1,106856411,106856753,106856683,17,3.63953
