name,chrom,start,end,strand,TPM
Snrpf,chr10,93583028,93589658,-,313.6407977216
Sec61b,chr4,47474660,47483233,+,313.144960976
Adh5,chr3,138437199,138455499,+,312.6122318356
Gnl3,chr14,31012432,31019131,-,312.3813238205
Aprt,chr8,122574636,122576907,-,312.1879140631
Sumo2,chr11,115523108,115536230,-,311.816011474
Psma7,chr2,180036366,180042464,-,311.6656263654
Rad23b,chr4,55350041,55392237,+,310.8519827689
Cdca3,chr6,124830175,124833701,+,310.7832350198
Pla2g1b,chr5,115466265,115474717,+,310.7117794529
Atp5e,chr2,174461074,174464101,-,310.7098359419
Psma3,chr12,70974622,70994923,+,310.1602429321
Bud31,chr5,145140396,145148074,+,309.428025478
Csnk1a1,chr18,61555581,61588299,+,308.9152811045
Edf1,chr2,25557899,25562082,+,308.0255442773
Psmd1,chr1,86064618,86139295,+,307.5976190406
Bola2,chr7,126695999,126696693,+,306.7181230321
Gnai2,chr9,107614137,107635342,-,306.3620821696
Pdhb,chr14,8165990,8172992,-,306.1852157371
Ube2d3,chr3,135438758,135467178,+,305.8682809488
Wfdc2,chr2,164562715,164568506,+,304.6839447979
Sec61g,chr11,16501637,16508484,-,304.6356572576
Ppp4c,chr7,126785867,126792471,-,304.5200983593
Myl12a,chr17,70993792,71002533,-,304.2325967928
2700060E02Rik,chr14,19811401,19823823,-,304.187647406
Ewsr1,chr11,5069686,5099088,-,302.8484032403
Prmt5,chr14,54507181,54517470,-,301.9720890562
Cops6,chr5,138161101,138163984,+,299.8424058838
1110038B12Rik,chr17,34950235,34952471,-,299.2074130194
Emg1,chr6,124704369,124712178,-,299.0570497239
Tomm22,chr15,79670867,79672862,+,299.01186946
Tbc1d13,chr2,30133870,30152013,+,298.8758420975
Ccnb1,chr13,100778738,100786486,-,298.5582305581
Pmm1,chr15,81951105,81960930,-,298.2231652509
Tmem258,chr19,10204201,10207824,+,298.1951882727
Arpc3,chr5,122391927,122406178,+,297.4927052594
Noc2l,chr4,156236009,156247616,+,296.9501245178
Psme3,chr11,101316250,101323530,+,296.2881586581
Cks1b,chr3,89415471,89418291,-,296.1041805725
Ndufs6,chr13,73319875,73328482,-,296.0588075484
Ak2,chr4,128993223,129011529,+,295.7895949639
Fn1,chr1,71585472,71653234,-,294.4145643461
Tpm3,chr3,90072650,90100902,+,293.8399752662
Gabarapl2,chr8,111940702,111952915,+,293.7135442394
Rars,chr11,35808380,35834528,-,291.8566189777
Bex4,chrX,136139044,136140437,+,291.3800179287
Tomm40,chr7,19701312,19715429,-,290.2088347161
Ccne1,chr7,38097983,38107490,-,290.1942627483
Cul4b,chrX,38531620,38576196,-,289.6549021299
Dbi,chr1,120113279,120121096,-,289.4467790642
Snrpc,chr17,27840086,27851967,+,288.9270324802
Gas5,chr1,161035165,161038537,+,288.7317700601
Hells,chr19,38930989,38968277,+,288.6670442525
Eef1d,chr15,75894795,75909556,-,288.4109473039
Mcm4,chr16,15623896,15637400,-,287.5999132927
Snrpa,chr7,27187005,27196271,-,287.493584235
Klf2,chr8,72319061,72321654,+,287.3696907381
Magoh,chr4,107879754,107887424,+,286.7535532918
Actl6a,chr3,32708545,32726971,+,286.4056842282
Rnf10,chr5,115241769,115272895,-,285.8356190485
Sdha,chr13,74322254,74350240,-,284.5242316745
Cd63,chr10,128908918,128912818,+,284.5060553727
Cops3,chr11,59817803,59839767,-,283.8074975317
Ctsl,chr13,64363213,64370306,-,283.1694011283
Tipin,chr9,64281606,64304792,+,282.9329295738
Aco2,chr15,81872462,81915137,+,282.7510595157
Dut,chr2,125247247,125259049,+,282.082558293
Ndufa3,chr7,3617372,3620161,+,282.0710780935
Tbca,chr13,94788942,94842899,+,282.0374033783
Sdhd,chr9,50596339,50603849,-,281.9573204757
Cdc37,chr9,21138540,21149906,-,281.6125324798
Dnmt3l,chr10,78042286,78063622,+,281.5705396687
Sqstm1,chr11,50200151,50210820,-,281.3910157029
Atp5j,chr16,84827870,84835625,-,281.2637949722
Npm3,chr19,45747733,45749563,-,280.5727243297
Copz1,chr15,103272917,103299864,+,280.4214470954
Csrp2,chr10,110920175,110939514,+,280.2878006918
Cdc42,chr4,137319695,137357759,-,279.9844493427
Tra2b,chr16,22245740,22265929,-,279.5351714584
Taf15,chr11,83473107,83506740,+,279.3199058288
Aurka,chr2,172356189,172370570,-,279.2545092701
Psmb5,chr14,54614119,54617995,-,278.9436224586
Dtymk,chr1,93792575,93801934,-,278.9404606507
Wdr5,chr2,27515146,27536538,+,277.3679358438
Nolc1,chr19,46075846,46085543,+,277.311951132
Ash2l,chr8,25816000,25847694,-,276.6939907479
G3bp2,chr5,92052144,92083744,-,276.5496429272
Gsto1,chr19,47854988,47864788,+,276.4242905472
Alpl,chr4,137741730,137796384,-,276.2679248373
Psmd14,chr2,61711693,61800376,+,276.1262643998
Ndufb7,chr8,83566757,83571623,+,274.7299023976
Gart,chr16,91621396,91646972,-,274.0858279343
Psmd11,chr11,80428614,80472133,+,274.0454026992
Mdk,chr2,91929804,91932297,-,273.4580446846
Rps15a,chr7,118104375,118116147,-,273.2691977069
Ppan,chr9,20888174,20892179,+,272.990379719
Slirp,chr12,87443895,87449924,+,272.442561055
Ddx21,chr10,62580246,62602298,-,271.8012505338
Dpy30,chr17,74299473,74323944,-,270.1150429115
Atxn2l,chr7,126491707,126503302,-,270.0122971699
2410006H16Rik,chr11,62602876,62604806,+,269.954824494
Pabpc4,chr4,123282910,123298835,+,269.8298445064
Rpn2,chr2,157279097,157326318,+,269.7902609022
Eftud2,chr11,102838471,102880975,-,269.6113429985
Ftsj3,chr11,106249143,106255802,-,269.3332881082
Cbx1,chr11,96789135,96808640,+,268.6817690727
Pfdn1,chr18,36403678,36454495,-,268.4914261547
Calm3,chr7,16915378,16924032,-,268.1686197182
Sf3b3,chr8,110810491,110846803,-,268.0743673196
Snhg3,chr4,132351932,132353686,-,267.2447243072
Pfdn5,chr15,102326115,102331489,+,267.0459028584
Srsf1,chr11,88047372,88053757,+,266.2182951046
Ahcy,chr2,155059311,155074497,-,266.0424222677
Srsf7,chr17,80200079,80207305,-,266.0417406897
Xpo1,chr11,23256040,23297597,+,266.0015534928
Sumo1,chr1,59639433,59670834,-,265.8607442804
Mcl1,chr3,95658720,95663178,+,265.6334248193
Fcf1,chr12,84970929,84983303,+,265.5776166243
Dcakd,chr11,102994055,103017147,-,265.3648854783
Gjb3,chr4,127325234,127330836,-,264.6923579156
Ndufs2,chr1,171234859,171247112,-,264.233454089
Cd81,chr7,143052749,143067930,+,263.6082147602
Lig1,chr7,13277312,13311427,+,262.9407890178
Ldhb,chr6,142490248,142507957,-,262.7945176651
Prpf8,chr11,75486776,75509447,+,262.7194342913
Cks2,chr13,51645231,51650662,+,262.7123178135
Atp6v1f,chr6,29467782,29470509,+,262.3652924145
Pdap1,chr5,145128769,145140089,-,262.3182138736
Rab1,chr11,20201601,20226856,+,262.0247222869
Polr2j,chr5,136116690,136122947,+,261.8912604062
Cstb,chr10,78425669,78427622,+,261.739699977
Gltscr2,chr7,15937835,15946108,-,261.3236538691
Dstn,chr2,143915330,143943324,+,261.2483295463
Hn1l,chr17,24942469,24960623,-,260.9549126162
Pfdn6,chr17,33938908,33940343,-,260.7088079448
Psmc2,chr5,21785282,21803784,+,260.0179404719
Ppp1r14b,chr19,6975047,6977324,+,259.2137882428
Samm50,chr15,84192232,84214303,+,259.0211049715
Sf1,chr19,6363689,6378038,+,258.7163177933
Nup62,chr7,44816419,44830806,+,258.6904692386
Ywhaz,chr15,36770261,36796929,-,258.1991677258
Rbm39,chr2,156147240,156180238,-,258.1675010005
Lars2,chr9,123366939,123462664,+,257.6845435608
Srsf6,chr2,162931507,162937120,+,257.3995920523
Uck2,chr1,167226083,167285127,-,257.1238761417
Fgf4,chr7,144861385,144865243,+,256.854468458
Nhp2l1,chr15,82041344,82047598,-,256.8013294515
Rbbp4,chr4,129307099,129335370,-,256.700318041
Lefty2,chr1,180893118,180899102,+,256.4547429086
Dnaja2,chr8,85537639,85555271,-,256.184918684
Alg13,chrX,144317965,144374448,+,254.8930312639
Hmgn2,chr4,133964738,133967991,-,254.6623409076
Nmt1,chr11,103028561,103066105,+,253.8488269328
Rpl7l1,chr17,46773906,46782656,-,253.4837439101
Srrt,chr5,137295703,137307674,-,253.1184251953
Abce1,chr8,79683441,79711740,-,252.8525626757
Cltc,chr11,86694652,86757492,-,252.5366479541
Cox17,chr16,38346998,38352763,+,251.4977558707
Tra2a,chr6,49243920,49264052,-,251.3042213681
Actr2,chr11,20062303,20112951,-,251.0908065545
Ndufa10,chr1,92439718,92473758,-,251.0197263265
Ndufa1,chrX,37187588,37191238,-,250.7839476108
Maz,chr7,127022136,127026479,-,250.3277965119
Hsd17b10,chrX,152001895,152004442,+,250.2078182776
Rnps1,chr17,24414674,24425897,+,249.0040827064
Sf3b5,chr10,13008449,13009183,+,248.6926370179
Caprin1,chr2,103762944,103797640,-,248.5521715262
Snrpa1,chr7,66060335,66074587,+,248.4174049759
Klf5,chr14,99298690,99313409,+,248.2877434574
Ppil1,chr17,29250834,29263971,-,247.3931386335
Vbp1,chrX,75514296,75534946,+,247.1065176722
Ddost,chr4,138304737,138312611,+,246.8777998182
Mdh1,chr11,21556691,21571934,-,246.5249988216
Nfu1,chr6,87009835,87028461,+,246.5053744896
Cdc5l,chr17,45391887,45433707,-,246.4456907407
Uqcrc2,chr7,120635188,120659523,+,246.4319172168
Cse1l,chr2,166906095,166946389,+,246.4276062094
Sec13,chr6,113728051,113740681,-,246.3590330415
Rpa1,chr11,75300258,75348383,-,246.0586723326
Ssr3,chr3,65379656,65392553,-,245.9381569044
Immt,chr6,71831319,71875266,+,245.8297021349
Lgals1,chr15,78926724,78930465,+,245.7885063205
Ssr4,chrX,73787027,73790828,+,245.5265515146
Plk1,chr7,122159436,122169875,+,245.4876627182
Lyar,chr5,38220481,38234306,+,244.9536300079
Ostc,chr3,130695916,130709444,-,244.8901780882
Rbpms2,chr9,65630581,65660518,+,243.6312928701
E2f4,chr8,105297662,105305370,+,243.255132882
Pdia4,chr6,47796140,47813512,-,243.173692376
Lsm4,chr8,70673230,70678752,+,243.0554888616
Slc7a3,chrX,101079209,101085405,-,242.6367986857
Pes1,chr11,3963974,3980004,+,242.4137251552
Eif5,chr12,111538100,111546753,+,242.2015869633
Ndufb10,chr17,24722066,24724388,-,242.0930128185
Dynlrb1,chr2,155236532,155250277,+,241.6004530069
Wbp2,chr11,116078572,116086964,-,241.5330800474
Vapa,chr17,65580052,65613555,-,241.4297728575
Naa10,chrX,73916869,73921944,-,240.8767105482
Rcor2,chr19,7269763,7275225,+,240.6896466978
Ddx1,chr12,13219306,13249174,-,240.6372515589
Zfp207,chr11,80383278,80405873,+,240.5872593707
Tubb3,chr8,123411563,123422010,+,240.3639199486
Taf10,chr7,105742893,105744338,-,240.2559229228
Abcf2,chr5,24565340,24577467,-,240.2335692368
Atic,chr1,71557155,71579403,+,240.1849621094
Dek,chr13,47084766,47106221,-,239.8097784414
Eef1e1,chr13,38645690,38659028,-,239.2845962162
Ywhab,chr2,163995196,164018587,+,239.1509432061
Uqcc2,chr17,27122664,27133891,-,239.1173799503
Rpp25,chr9,57504101,57505447,+,238.9498404885
Renbp,chrX,73922120,73930850,-,238.5639491885
Rangap1,chr15,81704247,81729919,-,238.0231523027
Adprh,chr16,38445398,38452689,-,237.8395259221
Got1,chr19,43499752,43524605,-,237.5562132047
Snrnp70,chr7,45376453,45395742,-,237.1330872255
Nsfl1c,chr2,151494181,151511310,+,236.9865756647
Eif4ebp2,chr10,61432496,61452669,-,236.8320775083
Adrm1,chr2,180171587,180176283,+,236.2077863939
Txnrd1,chr10,82833950,82897724,+,236.1925995097
Ndufa7,chr17,33824571,33838316,+,236.0594232046
Rtcb,chr10,85938636,85957793,-,236.0578165171
Suz12,chr11,79993105,80034123,+,235.6364379927
Phc1,chr6,122317730,122340227,-,234.9764455545
Usp7,chr16,8688721,8738342,-,234.4748832097
Dynll1,chr5,115297109,115300990,-,234.4519913871
Strap,chr6,137735081,137751930,+,234.1238821639
AF357359,chr12,109650708,109650738,+,233.871554955
Rbm17,chr2,11585438,11603199,-,233.6335900852
Csnk2b,chr17,35116194,35122053,-,233.6161469598
Dhx15,chr5,52150202,52190546,-,233.4858330562
Eed,chr7,89954653,89980976,-,233.1229944034
Rad21,chr15,51962603,51991760,-,232.8502301941
Rbm3,chrX,8138974,8145880,-,231.4156428762
Hnrnpdl,chr5,100033578,100039222,-,231.328887419
Tfrc,chr16,32608895,32632794,+,231.3191072053
Cd164,chr10,41519499,41531042,+,231.1035679436
Hdac2,chr10,36974543,37001888,+,230.7910519167
Iars,chr13,49682129,49734267,+,230.0194040393
Rnf4,chr5,34336249,34353445,+,229.8893794654
Wbp11,chr6,136813653,136828216,-,229.584283406
Nfatc2ip,chr7,126382853,126396737,-,229.3530900289
Idh3b,chr2,130279308,130284451,-,229.2816933538
Cdca8,chr4,124918464,124936917,-,228.5254516117
Sf3a2,chr10,80798734,80804922,+,228.4306012988
Ccna2,chr3,36564864,36571996,-,227.9560173145
Snhg6,chr1,9942024,9944118,-,227.6520249782
D8Ertd738e,chr8,84246234,84249761,-,227.3819438281
Arpc2,chr1,74236549,74268213,+,226.4782747977
Slc3a2,chr19,8706881,8723369,-,226.462816224
Rab7,chr6,87999105,88045270,-,226.2473065763
Eprs,chr1,185363094,185428355,+,226.1345084353
Snora65,chr2,32963300,32963418,+,225.8927321893
Maged1,chrX,94535473,94542074,-,225.8822100439
Mrpl20,chr4,155803617,155808829,+,225.0876933188
Hn1,chr11,115497352,115514370,-,225.0119572485
Ost4,chr5,30906515,30907788,-,224.7130540449
Sae1,chr7,16320235,16387896,-,224.4338446878
Tma7,chr9,109077987,109082381,-,223.87727856
Las1l,chrX,95935312,95956974,-,223.8396033209
Rrp1,chr10,78400361,78413043,-,223.4803764054
Lasp1,chr11,97799671,97838764,+,223.3600706989
Tbrg1,chr9,37649181,37657312,-,223.342749773
Qars,chr9,108508004,108515941,+,223.1804410849
Trap1,chr16,4039976,4077810,-,222.7917828511
Bccip,chr7,133709332,133721145,+,222.6236868129
Cdt1,chr8,122568014,122573130,+,222.1350742048
Mthfd1,chr12,76255231,76319820,+,222.1153603535
Uchl1,chr5,66676120,66687234,+,221.9104698707
Psmd13,chr7,140882393,140898642,+,221.8441082671
Kdm1a,chr4,136550532,136602723,-,221.5414169436
Mrpl52,chr14,54426908,54429750,+,221.4818436126
Tceb1,chr1,16642764,16656865,-,221.4653706283
Tuba1c,chr15,99029890,99038105,+,221.3936248946
Ndufc2,chr7,97400002,97407800,+,221.0779925533
Cirh1a,chr8,106893639,106923094,+,221.0528633111
Isyna1,chr8,70594480,70597290,+,220.6173924875
Srrm2,chr17,23803186,23824743,+,220.4547718386
Bcas2,chr3,103171710,103179154,+,220.0817886616
Pigp,chr16,94358762,94371015,-,219.8286618199
Ino80e,chr7,126852432,126861463,-,219.4831552314
Ndufb11,chrX,20615325,20617564,-,219.3960024733
Glud1,chr14,34310726,34345033,+,219.3613741168
Cwc15,chr9,14500618,14510620,+,219.2642551
Nsun2,chr13,69612015,69635779,+,218.9077010201
Cdk1,chr10,69336634,69352912,-,218.844329132
Scpep1,chr11,88924019,88955442,-,218.1050527332
Drg1,chr11,3249921,3266386,-,218.1038268789
Eif6,chr2,155819836,155826925,-,218.064082823
Kif20a,chr18,34624623,34633277,+,218.0384329201
Etfb,chr7,43444071,43457800,+,217.5831861842
Sec61a1,chr6,88503606,88518800,-,217.5507735501
Cst3,chr2,148871731,148875468,-,217.4870271963
Mrps5,chr2,127587425,127603986,+,217.3164123692
Txn2,chr15,77915050,77928994,-,217.1831208375
Ywhaq,chr12,21390328,21417436,-,216.8122781112
Atp2a2,chr5,122453512,122502225,-,216.6416243119
Thyn1,chr9,26999676,27007334,+,216.6370401132
Polr1c,chr17,46243919,46248045,-,216.5152580524
Cops7a,chr6,124958410,124965529,-,216.4658822408
Rpl21,chr5,146832889,146837032,+,215.9764309694
Tuba4a,chr1,75214973,75219253,-,215.819954519
Aplp2,chr9,31149556,31211815,-,215.6047454597
Stt3a,chr9,36732412,36767578,-,215.4855607941
Pebp1,chr5,117282650,117287564,-,215.3514099444
Ezr,chr17,6738130,6782780,-,215.3134902772
Rnf181,chr6,72359713,72362381,-,215.2019041226
Fxr2,chr11,69632970,69653297,+,214.7086654012
Prep,chr10,45067213,45158995,+,214.6641657955
Gmnn,chr13,24751844,24761937,-,214.416167872
Nup62cl,chrX,140007672,140062568,-,214.3476808306
Mars,chr10,127296220,127311786,-,214.2023815994
Sh3bgrl3,chr4,134127405,134128753,-,213.9883489242
Puf60,chr15,76070181,76080946,-,212.9990278466
S100a10,chr3,93555116,93564645,+,212.9791119232
Cdh1,chr8,106603367,106670246,+,212.8874658979
Ndufb6,chr4,40270662,40279368,-,212.8658415217
Dars,chr1,128363706,128417416,-,212.4581689786
Mrpl18,chr17,12911354,12916091,-,212.2659516643
Cox7a2l,chr17,83501916,83514333,-,211.2905839212
Pno1,chr11,17203199,17211589,-,211.0198714022
Ruvbl1,chr6,88465422,88497566,+,210.9449870071
Sf3a3,chr4,124714860,124732422,+,210.5034314148
Csde1,chr3,103020545,103058189,+,210.4771894794
Nup85,chr11,115564443,115583924,+,210.475686348
Ndufa6,chr15,82350138,82354291,-,210.1703462901
Arcn1,chr9,44742143,44767808,-,209.9562288118
Impa2,chr18,67289222,67318841,+,209.644249421
Tcof1,chr18,60813755,60848964,-,209.5650625662
Bub3,chr7,131560390,131571898,+,209.4493543348
Paip2,chr18,35598666,35617185,+,209.3442068127
Atpif1,chr4,132530554,132535414,-,209.2824339371
Hadh,chr3,131233419,131272101,-,209.2753365159
Psmd6,chr14,14112184,14120904,-,208.8096862855
Eif2s1,chr12,78862071,78887010,+,208.7149560342
Sep15,chr3,144570426,144597676,+,208.7126779046
Prrc2a,chr17,35149085,35164877,-,208.3981691851
Pin4,chrX,102119464,102127673,+,208.3346457462
Nup88,chr11,70943057,70969973,-,207.869116866
Mrpl24,chr3,87919543,87923433,+,207.8425146158
Phgdh,chr3,98313170,98339969,-,207.7884317179
Suclg1,chr6,73248504,73276907,+,207.7282593461
Emd,chrX,74254686,74257893,+,207.6889437166
Ubqln4,chr3,88553715,88569725,+,207.674658658
Ndufa8,chr2,36036333,36049292,-,207.2737564953
2310036O22Rik,chr8,85026832,85030286,+,206.7622444457
Ccnb2,chr9,70407688,70421554,-,206.7138001431
Cyb5a,chr18,84851413,84879863,+,206.1230542568
Spag7,chr11,70663768,70669416,-,205.5054956456
Vps35,chr8,85260391,85299497,-,205.0238837107
Snhg5,chr9,88521052,88522897,-,204.8932494822
Slc25a1,chr16,17925210,17928219,-,204.6940069157
Aimp1,chr3,132660497,132683879,-,204.5793494241
Abcf1,chr17,35956818,35969750,-,204.4251075618
Rfc5,chr5,117379144,117389023,-,204.3642271533
Dbf4,chr5,8396968,8422716,-,204.3170599023
Cndp2,chr18,84667464,84685702,-,204.1993129728
Snord2,chr16,23108952,23109020,+,203.486535191
Rrp9,chr9,106477308,106485415,+,203.3158235014
Lsm2,chr17,34981853,34985893,+,203.1702077498
Slc7a5,chr8,121881145,121907686,-,202.8913003137
Fkbp8,chr8,70527742,70535328,+,202.745815783
Prkcsh,chr9,22002987,22014245,+,202.6463737326
Timm17a,chr1,135301534,135313737,-,202.608383871
Mak16,chr8,31159467,31168724,-,202.3279488445
Snrpb2,chr2,143063068,143072052,+,201.8032063344
Ipo7,chr7,110018424,110055114,+,201.7568624983
Grsf1,chr5,88659232,88676171,-,201.5636755665
Tex19.1,chr11,121146142,121148313,+,201.4478259499
Pdcd5,chr7,35641984,35647482,-,201.3088366927
Rbm8a,chr3,96629927,96633791,+,201.1147013254
Ghitm,chr14,37120444,37135322,-,201.065227536
Echdc2,chr4,108165436,108179308,+,200.9961912272
Gstm1,chr3,108012249,108017973,-,200.6822842406
Gm12338,chr11,75599645,75600231,-,200.4274078035
Ncapd2,chr6,125168006,125191586,-,200.3025603576
Fdps,chr3,89093587,89101967,-,199.4541615187
Nucks1,chr1,131910457,131936321,+,199.1163290823
Uchl3,chr14,101653966,101696125,+,198.9681000185
Naca,chr10,128035345,128048637,+,198.5420321737
Snrnp40,chr4,130360131,130390030,+,198.1552495517
Ap2s1,chr7,16738443,16749290,+,198.0902581497
Gtpbp4,chr13,8972477,8996012,-,197.602907724
Ndufv2,chr17,66078794,66101559,-,197.33336424
Polr2g,chr19,8793128,8798557,-,197.3205114161
Mbd3,chr10,80392538,80399531,-,197.2657528287
Rae1,chr2,173000116,173015739,+,197.2279681765
Ddx18,chr1,121553834,121567980,-,196.9963775322
Sdhb,chr4,140961270,140979192,+,196.5387414457
Eif1a,chr18,46597703,46610225,+,196.2478368194
Chd4,chr6,125096162,125130501,+,196.2380970017
Sept2,chr1,93478992,93509732,+,195.8981467008
Idh1,chr1,65158615,65186479,-,195.6513429687
Etv5,chr16,22381312,22439570,-,195.1938421574
M6pr,chr6,122309009,122317677,+,194.9534266522
Rnasek,chr11,70238122,70239852,-,194.9265562461
Gtf2f1,chr17,57003401,57011288,-,194.8202028561
Nop2,chr6,125131882,125144753,+,194.5729087546
Ube2m,chr7,13035119,13038275,-,194.3719695619
Ywhah,chr5,33018815,33027966,+,193.5740777263
Mthfd2,chr6,83305703,83317604,-,193.4134421177
Tomm7,chr5,23838943,23844145,-,193.351226452
Khsrp,chr17,57021048,57031507,-,193.2134792217
Dctn2,chr10,127266261,127281959,+,193.1296290319
Cap1,chr4,122859047,122886057,-,192.650839499
Nudcd2,chr11,40733660,40740046,+,192.1532442684
Rab5c,chr11,100715002,100738215,-,192.0872364989
Ndufb4,chr16,37647601,37654368,-,191.5006247479
Timm8b,chr9,50603900,50605320,+,191.4195203742
Ganab,chr19,8898056,8916742,+,191.2416056431
Dnajc2,chr5,21757276,21785165,-,191.0216484073
Fblim1,chr4,141576061,141606052,-,190.0740454588
Tfcp2l1,chr1,118627944,118685168,+,189.9686962449
Arl14epl,chr18,46921814,46934222,+,189.7532167717
Snord52,chr17,34950949,34951008,-,189.6403424198
Pmf1,chr3,88394142,88410316,-,189.3150812676
Hnrnpf,chr6,117900339,117925622,+,189.2984367812
Sarnp,chr10,128821770,128877638,+,189.2111770086
Grn,chr11,102430321,102436809,+,189.1137590722
Clpp,chr17,56990263,56996371,+,189.0994042117
Bcat1,chr6,144993834,145076157,-,188.9608107794
Cdk16,chrX,20688492,20699877,+,188.4340123549
Polr2a,chr11,69733998,69758633,-,188.001651072
Bag6,chr17,35135177,35147322,+,187.8742644375
Mrps2,chr2,28468065,28471177,+,187.6587958687
Igbp1,chrX,100494290,100516125,+,187.6383263345
Lamtor1,chr7,101905836,101911903,+,187.5581760976
Mrps16,chr14,20391230,20393555,-,187.1515055094
AU018091,chr7,3154658,3169203,-,187.0833552607
Sepw1,chr7,15917207,15922371,-,186.9871238737
Mpdu1,chr11,69656698,69662649,-,186.83803767
Slc29a1,chr17,45585199,45599603,-,186.7790162777
Sars,chr3,108424863,108445259,-,186.6158772284
Platr14,chr2,104559183,104571429,+,186.5449864408
Ubtf,chr11,102304562,102319096,-,186.4948317275
Hdgfrp2,chr17,56079630,56100604,+,186.4689879663
Chmp4b,chr2,154657025,154694783,+,186.0982529009
Mtch2,chr2,90847154,90866634,+,186.0402976659
Vps25,chr11,101253706,101259547,+,185.937884813
Pfkl,chr10,77986948,78009796,-,185.8115179945
Cnot3,chr7,3645268,3661109,+,185.7144344371
