name,chr,start,end,strand,RPK
Mir222,chrX,19146471,19147471,-,1.6071071277
Mccc1os,chr3,35999412,36000412,+,1.606799421
Adamts20,chr15,94403850,94404850,-,1.6065443814
Gm14379,chrX,7375424,7376424,+,1.6044517736
Ciita,chr16,10479571,10480571,+,1.6042764965
Akap3,chr6,126852597,126853597,+,1.6035339937
Gpr52,chr1,160577253,160578253,-,1.6024925696
Dydc2,chr14,41068574,41069574,-,1.6022378731
Gm15787,chr5,110176004,110177004,-,1.6020824697
Lrrc71,chr3,87748123,87749123,-,1.6018905152
Prrt1,chr17,34629185,34630185,+,1.6008811359
Tm4sf19,chr16,32400005,32401005,+,1.5979947356
2210404E10Rik,chr19,10684292,10685292,+,1.5951331412
4933425L06Rik,chr13,105081621,105082621,+,1.5946465622
Mir7223,chr11,107996347,107997347,+,1.5922075331
Ass1,chr2,31469769,31470769,+,1.5915343975
Mir181b-1,chr1,137966138,137967138,+,1.5870182886
Krt23,chr11,99492610,99493610,-,1.5819785469
Slc26a5,chr5,21865104,21866104,-,1.5819145932
Krt12,chr11,99421759,99422759,-,1.5812756676
Pax5,chr4,44709940,44710940,-,1.5783634136
Stmn4,chr14,66343874,66344874,+,1.5782030639
H1foo,chr6,115944430,115945430,+,1.5753811161
Slc22a15,chr3,101923953,101924953,-,1.5751296252
Esp24,chr17,39036194,39037194,+,1.5735984849
Mmp16,chr4,17852981,17853981,+,1.5716973069
Mir7020,chr4,139643541,139644541,+,1.5694617112
Mir7033,chr5,135383310,135384310,-,1.5674254702
1700011C11Rik,chr7,71960674,71961674,+,1.5672405644
Apol10b,chr15,77595625,77596625,-,1.5671105243
Gckr,chr5,31297080,31298080,+,1.5660428255
Klhl40,chr9,121777106,121778106,+,1.5659449717
Hspa1l,chr17,34972202,34973202,+,1.5637093887
Gm14459,chrX,8524454,8525454,-,1.5631453562
Rnf183,chr4,62434226,62435226,-,1.5615230211
Mir6995,chr19,47273089,47274089,-,1.5608552279
Mir6920,chr11,53408696,53409696,+,1.5608552279
Adcy10,chr1,165484682,165485682,+,1.560012784
Sgcg,chr14,61257990,61258990,-,1.5575760095
Pet117,chr2,144368482,144369482,+,1.5572512145
Fas,chr19,34290158,34291158,+,1.5552695822
Vsnl1,chr12,11436149,11437149,-,1.5543558755
Hephl1,chr9,15111608,15112608,-,1.5452697906
Lrrc72,chr12,36252898,36253898,-,1.5451433347
Tcp10c,chr17,13354071,13355071,+,1.5450203721
Clec14a,chr12,58268758,58269758,-,1.5442628051
Serpinb6d,chr13,33660904,33661904,+,1.5433869264
Gpr18,chr14,121915274,121916274,-,1.5431183336
Ypel4,chr2,84733703,84734703,+,1.5429377061
Matn4,chr2,164404660,164405660,-,1.5411814443
Mir451b,chr11,78072741,78073741,-,1.5391766831
Dclk1,chr3,55242025,55243025,+,1.5385443541
Slfn10-ps,chr11,83040033,83041033,-,1.5381756044
1700016L04Rik,chr10,14705108,14706108,+,1.5365206164
Rspo3,chr10,29535367,29536367,-,1.5345694165
Adig,chr2,158502111,158503111,+,1.5345581363
Nmu,chr5,76363277,76364277,-,1.5345091828
Mir1960,chr5,30170238,30171238,+,1.5337371104
Dgki,chr6,37299476,37300476,-,1.5334510135
Samsn1,chr16,75908766,75909766,-,1.5300717819
Mir568,chr16,43640154,43641154,+,1.5296561818
Mir92b,chr3,89226698,89227698,-,1.5296561818
Hcls1,chr16,36934482,36935482,+,1.5275210336
Kcnc2,chr10,112270622,112271622,+,1.5250251608
Fam110c,chr12,31073467,31074467,+,1.5246841331
Mir298,chr2,174267085,174268085,-,1.5222497072
Mir450b,chrX,53047578,53048578,-,1.5222497072
Olfr975,chr9,39950269,39951269,-,1.5220817276
4922502N22Rik,chr6,139322076,139323076,-,1.5188308645
Psmb8,chr17,34197694,34198694,+,1.5180082349
Rgs7bp,chr13,105054430,105055430,-,1.5157083857
Nkx6-1,chr5,101664211,101665211,-,1.5154044187
AV039307,chr2,120850155,120851155,+,1.5145777268
Stxbp5l,chr16,37384458,37385458,-,1.5138638386
BC051628,chr2,181219515,181220515,+,1.5118141709
Tac4,chr11,95261028,95262028,+,1.5114876804
Cyp4v3,chr8,45332696,45333696,-,1.5111984915
Gm6194,chr3,8462598,8463598,-,1.5098649933
Kirrel3,chr9,34488230,34489230,+,1.5093677398
Gm10857,chr2,6132368,6133368,+,1.5042616283
Gm2518,chr19,8773984,8774984,+,1.5028352264
Mir6931,chr11,102999421,103000421,-,1.4975773133
Mmp1b,chr9,7387526,7388526,-,1.4974330639
4933428G20Rik,chr11,97499840,97500840,-,1.4952734741
LOC102636514,chr8,57320359,57321359,-,1.4946963583
Fam105a,chr15,27681042,27682042,-,1.4938249031
Muc2,chr7,141689839,141690839,+,1.4921403928
Fam181a,chr12,103314458,103315458,+,1.4915097115
Npy1r,chr8,66696921,66697921,+,1.4911477049
Morc2b,chr17,33139183,33140183,-,1.4899229638
Mpl,chr4,118457013,118458013,-,1.4891810713
4930529L06Rik,chr16,84679288,84680288,+,1.4880365717
Mir3089,chr2,30720709,30721709,+,1.4860056666
4833428L15Rik,chr9,45430732,45431732,-,1.4850004204
Klk12,chr7,43768599,43769599,+,1.4844481847
Mir3473c,chr1,191998134,191999134,-,1.484348151
Gsap,chr5,21185766,21186766,+,1.482596804
Cldn34a,chrX,152562833,152563833,+,1.4804817283
Gabrb2,chr11,42419256,42420256,+,1.4799224639
Arl14,chr3,69221918,69222918,+,1.478416348
Mos,chr4,3871605,3872605,-,1.4781473798
Igsf5,chr16,96361256,96362256,+,1.4768038458
Mir194-2,chr19,6264142,6265142,+,1.4762960824
Mx1,chr16,97462406,97463406,-,1.4754256385
Sowahd,chrX,37048344,37049344,+,1.4751487604
5830428M24Rik,chr12,69475050,69476050,-,1.4749419531
Ces2f,chr8,104946855,104947855,+,1.4720815815
Serpinb9d,chr13,33192458,33193458,+,1.4719319032
Golga7b,chr19,42247077,42248077,+,1.4716480598
Fam69c,chr18,84719741,84720741,+,1.471012051
BC048644,chr8,121907332,121908332,+,1.4684272701
Aadat,chr8,60505623,60506623,+,1.4670651923
Ankef1,chr2,136531820,136532820,+,1.4660914701
Slpi,chr2,164356007,164357007,-,1.4640473332
Adam12,chr7,134224597,134225597,-,1.4633089271
Slc7a10,chr7,35185884,35186884,+,1.4630306996
Dusp13,chr14,21748122,21749122,-,1.4581821698
Slc9a2,chr1,40681211,40682211,+,1.457983569
BC024386,chr7,140905563,140906563,+,1.4564644617
Gm5144,chr15,11906024,11907024,+,1.4533448731
6030408B16Rik,chr15,101292711,101293711,+,1.4527053419
9030612E09Rik,chr10,43174198,43175198,+,1.452689538
Lncbate1,chr8,108584177,108585177,-,1.4507438293
Serpinb1c,chr13,32897640,32898640,-,1.4488737799
Gm16907,chr13,63296647,63297647,-,1.4477477637
Gm5126,chrX,102933723,102934723,-,1.4464569983
Aadacl2,chr3,60006242,60007242,+,1.4450377157
Angpt1,chr15,42676477,42677477,-,1.4420549777
Trim30a,chr7,104464693,104465693,-,1.4413691245
Tmem240,chr4,155734303,155735303,+,1.4397742571
Arhgap6,chrX,168794598,168795598,+,1.4396134999
Slc39a8,chr3,135824778,135825778,+,1.4389784452
Tdo2,chr3,81975228,81976228,-,1.4389758103
Kcnj3,chr2,55435469,55436469,+,1.437122926
Plxna4,chr6,32587692,32588692,-,1.4358956661
Art3,chr5,92331340,92332340,+,1.4338212646
Rfpl4b,chr10,38821279,38822279,-,1.4331048556
Actl6b,chr5,137553054,137554054,+,1.4317534293
Glb1l3,chr9,26860323,26861323,-,1.4299506411
Mir7064,chr7,143570259,143571259,-,1.4265332931
Panx2,chr15,89059225,89060225,+,1.425078591
Dcc,chr18,72350569,72351569,-,1.4242239942
Baalc,chr15,38933408,38934408,+,1.4222435849
Jpx,chrX,103493057,103494057,+,1.421730669
Mir1901,chr18,11839938,11840938,-,1.4207784767
Oas1e,chr5,120795030,120796030,-,1.4185107569
Tmem150c,chr5,100159308,100160308,-,1.4173549829
Pitpnm3,chr11,72135389,72136389,-,1.4169495705
Kctd16,chr18,40257860,40258860,+,1.4165183032
Lrrd1,chr5,3844672,3845672,+,1.4138981782
Fbxo43,chr15,36164384,36165384,-,1.4136228149
Wisp1,chr15,66890892,66891892,+,1.4130220625
Tmem169,chr1,72283872,72284872,+,1.4125349942
Cmya5,chr13,93144224,93145224,-,1.4077499844
Capn8,chr1,182564506,182565506,+,1.4065446231
Otop2,chr11,115306662,115307662,+,1.4055739433
Pnpla5,chr15,84122675,84123675,-,1.4050467892
Rasl12,chr9,65397987,65398987,+,1.4045670922
Mir693,chr17,46231030,46232030,+,1.4025222022
9530051G07Rik,chrX,153037128,153038128,+,1.400707485
Pcdhgb1,chr18,37679957,37680957,+,1.3966937055
Gm3230,chr2,19657397,19658397,-,1.396434427
Thbs4,chr13,92794318,92795318,-,1.3934580852
BC016579,chr16,45653618,45654618,-,1.3933694002
Gja10,chr4,32601882,32602882,-,1.3931330427
Ntn4,chr10,93640548,93641548,+,1.3928483808
Slc23a3,chr1,75133390,75134390,-,1.3917141926
Hymai,chr10,13090344,13091344,+,1.3912791676
Ly6d,chr15,74763067,74764067,-,1.3912678326
3930402G23Rik,chr8,10927957,10928957,-,1.3842655963
Psd3,chr8,67974074,67975074,-,1.3830450867
Spatc1l,chr10,76561771,76562771,+,1.3829954357
Bcl2,chr1,106713790,106714790,-,1.3827330554
Gm10190,chr17,80373042,80374042,-,1.3826363822
Pnmt,chr11,98386131,98387131,+,1.3820735128
Mir365-1,chr16,13453339,13454339,+,1.381979313
Gm9054,chr3,95985009,95986009,+,1.3797513145
Mir487b,chr12,109726832,109727832,+,1.3794150432
Gfi1,chr5,107725305,107726305,-,1.3744929148
4930465K10Rik,chr18,77713683,77714683,+,1.3741816615
Pp2d1,chr17,53538951,53539951,-,1.3739714632
B3gat1,chr9,26751061,26752061,+,1.3718634576
BC048507,chr13,67862825,67863825,+,1.371083207
Vwa5b1,chr4,138623492,138624492,-,1.3695870065
Pak7,chr2,136387467,136388467,-,1.366463142
Fam92b,chr8,120176969,120177969,-,1.3639939296
Acot12,chr13,91741020,91742020,+,1.3637876085
Prss43,chr9,110826189,110827189,+,1.3632737029
Mir1948,chr18,12714310,12715310,+,1.3624467798
Mir1947,chr16,33104860,33105860,+,1.3624467798
Obp2a,chr2,25699573,25700573,+,1.3615921821
Gm16432,chr1,177990934,177991934,+,1.3604234866
Rgs5,chr1,169655000,169656000,+,1.3589557002
Xirp1,chr9,120023098,120024098,-,1.3585843101
Actrt3,chr3,30599370,30600370,-,1.3569097382
Cyp2f2,chr7,27119454,27120454,+,1.3568081163
Smok2a,chr17,13220687,13221687,+,1.3560896114
Hoxb2,chr11,96351131,96352131,+,1.3549425224
Enpep,chr3,129332249,129333249,-,1.3548135144
4931429L15Rik,chr9,46319486,46320486,-,1.353379797
Dcpp3,chr17,23916957,23917957,+,1.352998088
Calhm1,chr19,47143674,47144674,-,1.3503953994
Gm15987,chr6,128974529,128975529,-,1.3502699082
Prok2,chr6,99725892,99726892,-,1.3475689438
Cdh19,chr1,110976872,110977872,-,1.3475659746
Gm16702,chr17,8388968,8389968,-,1.3469465793
Tmprss3,chr17,31198474,31199474,-,1.3450814849
Ctso,chr3,81932115,81933115,+,1.3450133319
Gm13498,chr2,50909183,50910183,+,1.3422133407
Mir1936,chr12,102684520,102685520,-,1.3421986666
Gfra1,chr19,58454898,58455898,-,1.3415670878
Klf14,chr6,30958490,30959490,-,1.3365687428
Zpbp2,chr11,98550596,98551596,+,1.3348243257
Dennd2d,chr3,106481930,106482930,+,1.3276939236
Lbhd1,chr19,8883377,8884377,+,1.3257357551
Bace2,chr16,97356227,97357227,+,1.3247986677
Lcn12,chr2,25493411,25494411,-,1.3210605245
4930513O06Rik,chrX,139085742,139086742,+,1.3205413145
Tmem114,chr16,8424636,8425636,-,1.3184802269
Gm13286,chr4,88757343,88758343,+,1.3177733811
Serpinb5,chr1,106860679,106861679,+,1.3170609768
Chn1os3,chr2,73596025,73597025,+,1.3154223866
1700003G18Rik,chr7,116092649,116093649,-,1.3147500542
LOC100861615,chr14,6286750,6287750,-,1.3131899461
Fam163a,chr1,156204526,156205526,-,1.3130224979
1600025M17Rik,chrX,56317107,56318107,+,1.31202491
Klk1b3,chr7,44197690,44198690,+,1.311547915
Mboat4,chr8,34114529,34115529,+,1.3103290786
Col9a1,chr1,24177109,24178109,+,1.3084794025
H2-T23,chr17,36032201,36033201,-,1.3077659397
Lrfn2,chr17,48932081,48933081,+,1.3075860998
Unc79,chr12,102948358,102949358,+,1.3055929592
Erich4,chr7,25615392,25616392,-,1.3055121428
Tmco2,chr4,121108726,121109726,-,1.3051153223
4933406C10Rik,chr12,32953289,32954289,-,1.3041932922
Miox,chr15,89333972,89334972,+,1.3032312296
Gm10785,chr16,91688397,91689397,+,1.3027494715
Gm12718,chr4,103381999,103382999,+,1.3025301782
Hmga2-ps1,chr1,176835633,176836633,-,1.3019526316
Sim2,chr16,94084759,94085759,+,1.300246991
Fabp4,chr3,10208076,10209076,-,1.2985741808
Gm1661,chr4,117251417,117252417,-,1.2958169214
LOC100505025,chr7,73309879,73310879,+,1.2946495675
Plcb2,chr2,118727938,118728938,-,1.2943794168
Trim10,chr17,36869073,36870073,+,1.2939908255
9330182O14Rik,chr15,40133864,40134864,+,1.2902774024
Hecw1,chr13,14522726,14523726,-,1.2889210254
Atoh7,chr10,63099655,63100655,+,1.2875768828
4933403O08Rik,chrX,112238548,112239548,+,1.2867785011
A330074K22Rik,chr8,120227730,120228730,-,1.2863325978
Gm15008,chrX,36910333,36911333,+,1.2846128021
Ptk6,chr2,181202289,181203289,-,1.2843250893
Rnf138rt1,chrX,163760832,163761832,-,1.2843125548
Prss46,chr9,110844005,110845005,+,1.2831578325
Cyp2w1,chr5,139352116,139353116,+,1.2830085034
Wdr17,chr8,54723868,54724868,-,1.2801101127
AW011738,chr4,156202783,156203783,+,1.2782468415
C1qtnf3,chr15,10951831,10952831,+,1.2778032802
Islr,chr9,58158721,58159721,-,1.2768741101
Cacnb2,chr2,14603805,14604805,+,1.2765278947
1700123O12Rik,chr4,10797302,10798302,-,1.2744124861
Ubald2,chr11,116433593,116434593,+,1.2716549849
Tex43,chr18,56587847,56588847,+,1.2683506406
Hapln1,chr13,89540135,89541135,+,1.2678668527
Gabra5,chr7,57509509,57510509,-,1.2674318886
Nol4,chr18,23041153,23042153,-,1.2666528846
Plin1,chr7,79732276,79733276,-,1.2660717828
Sorbs2,chr8,45507287,45508287,+,1.2656137243
Krtap22-2,chr16,89010259,89011259,-,1.2656021077
4833418N02Rik,chr17,87282314,87283314,-,1.2642542712
Ache,chr5,137287753,137288753,+,1.2611937347
4933438K21Rik,chr4,147067936,147068936,-,1.2607898551
B230216N24Rik,chr1,98047293,98048293,-,1.2607221122
Grp,chr18,65872978,65873978,+,1.2601709876
Cck,chr9,121495194,121496194,-,1.260055023
Scgb1a1,chr19,9087456,9088456,-,1.2599318072
Meox2,chr12,37108045,37109045,+,1.2594926156
Gm14207,chr2,119325697,119326697,-,1.2587877407
Olfr976,chr9,39956569,39957569,-,1.2582311269
Hoxb1,chr11,96365257,96366257,+,1.2571296949
Acsm4,chr7,119689525,119690525,+,1.2570448034
Gabra1,chr11,42182430,42183430,-,1.2566892785
1110028F18Rik,chr8,106586642,106587642,+,1.2550157038
Ackr1,chr1,173333003,173334003,-,1.2528205587
Ip6k3,chr17,27167264,27168264,-,1.2511986046
4732456N10Rik,chr15,101562450,101563450,-,1.2504665404
Pantr1,chr1,42694325,42695325,-,1.2499242534
Gabrd,chr4,155397569,155398569,-,1.249727622
Adgrg7,chr16,56795358,56796358,-,1.2491701725
0610038B21Rik,chr8,77516555,77517555,+,1.2489007254
0610039K10Rik,chr2,163644349,163645349,+,1.2464246447
Mir339,chr5,139369245,139370245,-,1.2461614022
4631405J19Rik,chr2,93028847,93029847,+,1.2454079159
Mir181c,chr8,84178461,84179461,-,1.2451766425
Mir687,chr14,73206351,73207351,-,1.2451766425
Speer8-ps1,chr5,14944793,14945793,+,1.2449661504
9130227L01Rik,chr1,55930740,55931740,+,1.2438358451
Gm10814,chr19,6012119,6013119,+,1.2435962406
Fam19a3,chr3,104777047,104778047,-,1.2427763052
Gm10789,chr16,90141736,90142736,+,1.2410636418
Krt83,chr15,101438304,101439304,-,1.2380857654
Kcna5,chr6,126535055,126536055,-,1.236556302
Defb29,chr2,152539541,152540541,-,1.2358416886
Adra1d,chr2,131561785,131562785,-,1.2352691935
Mir3107,chr8,23142162,23143162,-,1.2345679012
Bsnd,chr4,106491743,106492743,-,1.2343997712
Gm16159,chr8,25555583,25556583,-,1.231848465
D730045A05Rik,chr18,74017406,74018406,+,1.231573047
Mx2,chr16,97535580,97536580,+,1.231328066
Btbd16,chr7,130773568,130774568,+,1.2304034294
Aspdh,chr7,44464934,44465934,+,1.2298113762
1700019B03Rik,chr8,3470361,3471361,+,1.2295122725
Gm10639,chr9,78289427,78290427,+,1.2295037287
Sprr1a,chr3,92485381,92486381,-,1.2284068959
Mup21,chr4,62150341,62151341,-,1.2266047412
1700024P16Rik,chr4,104912955,104913955,+,1.2246650343
9430078K24Rik,chr12,79935764,79936764,-,1.2240049277
Tyms-ps,chr10,87966170,87967170,+,1.2222942971
Gm6268,chrX,36402976,36403976,+,1.2207481744
Dapl1,chr2,59484152,59485152,+,1.2206841697
Kcnd3,chr3,105451829,105452829,+,1.2203421866
Thrb,chr14,17660459,17661459,+,1.2194995133
Mir374b,chrX,103572654,103573654,-,1.2190313293
Gm11186,chr11,53119556,53120556,-,1.2181409615
Clca1,chr3,145032276,145033276,-,1.2179296759
Ptx3,chr3,66219386,66220386,+,1.2154015878
1700042G07Rik,chr4,116172871,116173871,+,1.2149940037
1700018L02Rik,chr19,29046982,29047982,+,1.2145781287
Gpc5,chr14,115091714,115092714,+,1.2119853322
Ifitm10,chr7,142371759,142372759,-,1.2119523893
Nlrp9c,chr7,26393743,26394743,-,1.2112278233
Zp1,chr19,10920101,10921101,-,1.210516081
4933430H16Rik,chr7,82970891,82971891,-,1.2101748304
Tshz2,chr2,169633145,169634145,+,1.2100668834
Gm10373,chr15,43476536,43477536,-,1.209253025
Cyp2c65,chr19,39060505,39061505,+,1.2076172052
Kcng2,chr18,80363754,80364754,-,1.2067996267
Efcab9,chr11,32527074,32528074,-,1.2064304134
Hcrt,chr11,100762431,100763431,-,1.2053947506
Prph2,chr17,46909984,46910984,+,1.2045722031
Pf4,chr5,90771934,90772934,+,1.2039831709
Kctd4,chr14,75954502,75955502,+,1.2036513718
Pkd2l2,chr18,34408922,34409922,+,1.2017145567
Gm5294,chr5,138819579,138820579,+,1.2006348873
4930426D05Rik,chr18,21651064,21652064,+,1.2005278958
Dux,chr10,58232175,58233175,-,1.2004572983
Fcrlb,chr1,170912441,170913441,-,1.1993205178
3632454L22Rik,chrX,135059836,135060836,-,1.1992282187
Prss22,chr17,23997600,23998600,-,1.1980056521
C920021L13Rik,chr3,95871021,95872021,+,1.1978684057
Sp110,chr1,85603391,85604391,-,1.1972063456
Ptger1,chr8,83666139,83667139,+,1.1960129896
Actl10,chr2,154551275,154552275,+,1.1959054341
Mirlet7e,chr17,17829851,17830851,+,1.1947431302
Mir101b,chr19,29134778,29135778,+,1.1938966627
Col6a6,chr9,105827585,105828585,-,1.1934152678
Hoxd11,chr2,74679057,74680057,+,1.1933451361
Bcas1os2,chr2,170355860,170356860,+,1.193040022
Nr1h4,chr10,89533122,89534122,-,1.1928040173
Kcnj8,chr6,142570856,142571856,-,1.192793316
Atp6v0c,chr17,24168929,24169929,-,1.1922116385
Osmr,chr15,6873813,6874813,-,1.1912463597
Bglap,chr3,88383966,88384966,-,1.1908756419
Mir804,chr11,50357379,50358379,-,1.1906529846
Pspn,chr17,56999518,57000518,-,1.1904509602
Mir8115,chr11,86655570,86656570,+,1.1888045333
Efcc1,chr6,87730368,87731368,+,1.1864996302
Wdr72,chr9,74109833,74110833,+,1.1854645164
Adam2,chr14,66077233,66078233,-,1.183463265
Cacna1c,chr6,119195909,119196909,-,1.1824711158
Slc34a2,chr5,53048852,53049852,+,1.1795452995
Dll4,chr2,119325283,119326283,+,1.1788256137
Trpd52l3,chr19,30003289,30004289,+,1.1769521233
Dmp1,chr5,104202116,104203116,+,1.1762284313
Scn9a,chr2,66634462,66635462,-,1.175708512
Cd33,chr7,43532671,43533671,-,1.1747844773
Fn3k,chr11,121434452,121435452,+,1.1744106985
Fut7,chr2,25422741,25423741,+,1.1734785752
Pcdh17,chr14,84443062,84444062,+,1.1713025232
Leap2,chr11,53422636,53423636,-,1.17127882
1700025F24Rik,chr10,119412943,119413943,+,1.1711037052
Barx2,chr9,31912785,31913785,-,1.1710638423
Iqch,chr9,63601948,63602948,-,1.1702948966
Retn,chr8,3655269,3656269,+,1.1688960753
4931406H21Rik,chr14,25586303,25587303,+,1.1674073474
Gm20756,chr6,25930925,25931925,+,1.1662631932
Trabd2b,chr4,114406223,114407223,+,1.1649814675
G6pc2,chr2,69210572,69211572,+,1.1640080902
A730017C20Rik,chr18,59061880,59062880,+,1.1637957398
1700039E15Rik,chr7,45282372,45283372,+,1.1625915551
Hbq1a,chr11,32299568,32300568,+,1.1618255135
Prok1,chr3,107239207,107240207,-,1.1607195582
Slc14a1,chr18,78141619,78142619,-,1.1601587861
Sntg1,chr1,9299377,9300377,-,1.1599335828
E130304I02Rik,chr7,35802091,35803091,+,1.1594723109
Slc26a4,chr12,31559469,31560469,-,1.1576824764
5031414D18Rik,chr14,75015526,75016526,+,1.1572611801
1700021N21Rik,chr4,134449671,134450671,-,1.1569123342
Atp8b4,chr2,126491053,126492053,-,1.1559967876
4930425O10Rik,chr3,138726484,138727484,-,1.1557451517
Dfnb59,chr2,76649772,76650772,+,1.1544262868
Fgf2,chr3,37348152,37349152,+,1.1542120411
Glt8d2,chr10,82690150,82691150,-,1.1514274078
Rgs2,chr1,144003649,144004649,-,1.150349485
Mill2,chr7,18839465,18840465,+,1.1503117132
Mir3471-1,chr5,24129468,24130468,-,1.1503028328
Smc2os,chr4,52438464,52439464,-,1.1498006688
Rhox3f,chrX,37580851,37581851,+,1.1474633701
Kis2,chrX,52744093,52745093,-,1.1460907743
P2rx6,chr16,17561384,17562384,+,1.1460895159
Slc25a21,chr12,57196972,57197972,-,1.1445018629
Slfn8,chr11,83020310,83021310,-,1.1443832118
Chrng,chr1,87205310,87206310,+,1.1430809954
A230020J21Rik,chr1,191024850,191025850,+,1.1428056183
Mir135b,chr1,132197587,132198587,+,1.1424816617
Csn3,chr5,87925132,87926132,+,1.1412002523
6430710C18Rik,chr2,72813217,72814217,-,1.1395856374
Hmgcs2,chr3,98279930,98280930,+,1.1386364745
Slc15a3,chr19,10842043,10843043,+,1.1379336115
Mogat1,chr1,78510559,78511559,+,1.1360587788
Mir34a,chr4,150067953,150068953,+,1.1353723165
4933428C19Rik,chr4,40525048,40526048,-,1.1334101364
Mir337,chr12,109585288,109586288,+,1.1326012349
9230102O04Rik,chr2,9889040,9890040,-,1.1322630047
Mgat4d,chr8,83347971,83348971,+,1.1319878655
Lrat,chr3,82903474,82904474,-,1.1319092642
Trim34b,chr7,104328970,104329970,+,1.1284908408
A730056A06Rik,chr7,73375274,73376274,-,1.1284691553
5730422E09Rik,chr5,149181536,149182536,-,1.1281959974
Nrap,chr19,56389538,56390538,-,1.1254057521
Sprn,chr7,140154159,140155159,-,1.1253633527
Olfr815,chr10,129902226,129903226,-,1.1239730754
Fam166b,chr4,43428634,43429634,-,1.1239431976
Sqrdl,chr2,122764858,122765858,+,1.1236064764
1700007G11Rik,chr5,98328803,98329803,+,1.1224245883
4933421O10Rik,chr4,33030823,33031823,-,1.1222421766
Rasef,chr4,73790102,73791102,-,1.1197315605
Msmb,chr14,32141522,32142522,+,1.1188120426
Gm16223,chr5,42067459,42068459,+,1.117188148
Nlrp4e,chr7,23300691,23301691,+,1.1157122158
Olfr1424,chr19,12059250,12060250,-,1.1146223422
C1qa,chr4,136898344,136899344,-,1.1132956693
Lrrc19,chr4,94649644,94650644,-,1.1131655904
Gpr25,chr1,136260373,136261373,-,1.1121329433
Fam71d,chr12,78691034,78692034,+,1.1101177769
Six3os1,chr17,85617896,85618896,-,1.1095375468
Hdgfl1,chr13,26769665,26770665,-,1.1083161427
Ube2u,chr4,100478366,100479366,+,1.1073746958
LOC100502896,chr4,73650409,73651409,+,1.1068201187
C3,chr17,57227636,57228636,-,1.1044476056
Dmbt1,chr7,131031575,131032575,+,1.1024337346
Gm14812,chrX,99443297,99444297,-,1.102004598
Tgtp1,chr11,48991746,48992746,-,1.1015753878
Cxxc4,chr3,134235994,134236994,+,1.100618087
9030619P08Rik,chr15,75431329,75432329,-,1.1001304454
Ccdc149,chr5,52471043,52472043,-,1.0990810257
Piezo2,chr18,63386683,63387683,-,1.0979295064
AY358078,chr14,51799545,51800545,+,1.0975434481
