name,chrom,start,end,strand,TPM
1700003G18Rik,chr7,116081761,116093149,-,0.0667306398
Ism1,chr2,139678177,139758581,+,0.0666731526
Mir200a,chr4,156054895,156054985,-,0.0666449771
Fcrl1,chr3,87376386,87392133,+,0.0666122051
Robo2,chr16,73892305,74410912,-,0.0665466248
Spata18,chr5,73651379,73679484,+,0.0665247268
Enpp1,chr10,24637913,24712159,-,0.0664802507
Siglece,chr7,43651069,43660161,-,0.0664191245
Gm5483,chr16,36184211,36188110,+,0.0663827576
Csta1,chr16,36119945,36131189,-,0.0660719892
Mir1193,chr12,109715670,109715791,+,0.0660224241
Fer1l4,chr2,156019139,156052947,-,0.0659765701
Csmd2os,chr4,128133522,128166597,-,0.0658760974
Cdh18,chr15,23036462,23474418,+,0.0658543982
Rhox4b,chrX,37432493,37437278,+,0.0657914454
Rgs7bp,chr13,104947152,105054930,-,0.0657705598
Prss46,chr9,110844505,110856522,+,0.06571998
4930525D18Rik,chr9,114341110,114364627,-,0.0656546569
Grap2,chr15,80572596,80652854,+,0.0656498183
Rhox7a,chrX,37831685,37841171,+,0.0656395419
Aqp1,chr6,55336298,55348555,+,0.0655217368
Fam217a,chr13,34909963,34919992,-,0.0654937313
4931408D14Rik,chr19,37258425,37264095,-,0.0654267223
Prame,chrX,135613001,135627705,-,0.0653496284
1700028K03Rik,chr5,107534710,107551542,+,0.0651048547
Ano4,chr10,88948993,89257790,-,0.065092474
Rsph6a,chr7,19054686,19074447,+,0.0650267691
Ccdc149,chr5,52374650,52471543,-,0.0649981053
Hdgfl1,chr13,26768171,26770165,-,0.064957499
2200002J24Rik,chr7,30698925,30700534,+,0.0648282563
Mir5623,chr19,58051166,58051236,+,0.0647844803
Cdh5,chr8,104101624,104144502,+,0.0647396253
Serpinb9d,chr13,33192958,33203980,+,0.0646956728
Rbfox1,chr16,5884792,7412480,+,0.0646422879
Vmn2r29,chr7,7212995,7278289,-,0.0646098096
Prph2,chr17,46910484,46924926,+,0.064561406
Odf3,chr7,140847915,140850925,+,0.0645498454
Mir1936,chr12,102684927,102685020,-,0.0644951391
Acot12,chr13,91741520,91786148,+,0.0644195307
Ank1,chr8,22974835,23150497,+,0.0643439102
2310008N11Rik,chr8,26814596,26824423,-,0.064306035
Mir6959,chr15,89305657,89305732,-,0.0642919679
Fam221b,chr4,43659621,43668859,-,0.0642852234
Lbhd1,chr19,8883877,8890759,+,0.0642378989
Mir409,chr12,109743157,109743236,+,0.0642250428
Gstt4,chr10,75814943,75822543,-,0.0642185936
Areg,chr5,91139614,91148432,+,0.0642080444
Stkld1,chr2,26934068,26953496,+,0.0641947691
C1ra,chr6,124512620,124523440,+,0.0641847494
Mir708,chr7,96249423,96249532,+,0.0641529346
Tmem150c,chr5,100077872,100159808,-,0.0641523094
Adam2,chr14,66027328,66077733,-,0.0640817645
Kif16bos,chr2,142902964,142903572,+,0.0639908477
Pnmt,chr11,98386631,98388097,+,0.0639803727
4930504O13Rik,chr11,58446142,58452966,-,0.0639243132
Shbg,chr11,69614815,69617905,-,0.0637557254
Gm9054,chr3,95985509,95986967,+,0.0637446843
Nanos2,chr7,18987523,18988962,+,0.0634285118
Lrrc6,chr15,66379857,66500910,-,0.0634120147
Aadat,chr8,60506123,60545677,+,0.0633709534
Pkd2l2,chr18,34409422,34442788,+,0.0633654051
Fam69c,chr18,84720241,84740436,+,0.0632772531
Arsj,chr3,126363851,126440374,+,0.0631187813
Hymai,chr10,13090844,13095900,+,0.0630558803
Mir6399,chr4,138163208,138163292,+,0.062923436
Mir706,chr6,120034227,120034311,-,0.062923436
9530051G07Rik,chrX,153037628,153072915,+,0.0628021743
Gm6583,chr5,112353772,112356033,-,0.0627519511
Mir5124b,chr14,11282476,11282561,+,0.062656575
C4bp-ps1,chr1,130670201,130681571,-,0.0626352373
Psmb8,chr17,34198194,34201454,+,0.0626028031
Zpbp2,chr11,98551096,98558665,+,0.0625411261
Dmrta1,chr4,89688197,89694766,+,0.0625063064
Alk,chr17,71868987,72604307,-,0.062415543
Dmp1,chr5,104202616,104214102,+,0.0624131446
Gm1661,chr4,117213332,117251917,-,0.0624078896
Tifa,chr3,127789912,127798389,+,0.0623806042
Fam83a,chr15,57985902,58010702,+,0.0623126181
3425401B19Rik,chr14,32659118,32685272,-,0.0622990136
Dach1,chr14,97786845,98169765,-,0.0621345294
Mccc1os,chr3,35999912,36008828,+,0.0620636966
Lrrd1,chr5,3845172,3866596,+,0.0620444751
Nek11,chr9,105162466,105395287,-,0.062042409
Prkag3,chr1,74738921,74748955,-,0.0620284165
Sqrdl,chr2,122765358,122809551,+,0.0620203065
Nlrp9c,chr7,26364886,26394243,-,0.0619993731
Srpx,chrX,10037976,10117661,-,0.0619739647
Calb1,chr4,15881263,15906709,+,0.0619633853
E330012B07Rik,chr6,147180240,147208294,+,0.061955201
Arhgap6,chrX,168795098,169304440,+,0.0619098732
Kcnk16,chr14,20262755,20269162,-,0.0618883299
Sprr2e,chr3,92352142,92353449,+,0.0618647697
Gm5294,chr5,138820079,138821619,+,0.0618110892
Slc22a3,chr17,12419973,12507704,-,0.061799119
Cnr1,chr4,33924631,33948831,+,0.061765674
Olah,chr2,3341987,3366569,-,0.0617498367
Tdpoz1,chr3,93669332,93676283,-,0.0616981355
Pcdhgc4,chr18,37815078,37841872,+,0.0616148924
C920021L13Rik,chr3,95871521,95889093,+,0.0615838396
Ubald2,chr11,116434093,116439077,+,0.0614810356
Pcdhgb1,chr18,37680457,37841870,+,0.0614283767
Chst13,chr6,90308350,90325185,-,0.0614242707
Slc15a3,chr19,10842543,10857915,+,0.0613833704
Mrgpre,chr7,143778362,143784500,-,0.0612895499
Rxfp2,chr5,150018674,150082186,+,0.0612007699
Mir494,chr12,109715317,109715402,+,0.0611740427
Gabra5,chr7,57407668,57510009,-,0.0610274527
Vwa5b1,chr4,138568968,138623992,-,0.0609316585
1700016L04Rik,chr10,14705608,14759019,+,0.0609262253
BC016579,chr16,45626847,45654118,-,0.060800497
Adig,chr2,158502611,158508198,+,0.060741139
4930404H11Rik,chr12,71540606,71556133,+,0.0607212457
Cldn2,chrX,139800807,139811388,+,0.0606825346
Hpse2,chr19,42788594,43388355,-,0.0606320157
Vmn2r27,chr6,124191595,124231784,-,0.060567542
Gm5142,chr14,59158502,59178749,-,0.0605538043
Adcy10,chr1,165485182,165576773,+,0.0605240861
Pnpla5,chr15,84112620,84123175,-,0.0604633574
Ccdc146,chr5,21292960,21424677,-,0.0604438595
Dcc,chr18,71253631,72351069,-,0.0604334878
Mir666,chr12,109717084,109717183,+,0.0604236907
Traf3ip3,chr1,193175503,193201546,-,0.0603903879
Gm766,chr6,142785780,142804466,-,0.060329946
Il9r,chr11,32188996,32200279,-,0.0603196621
Cldn13,chr5,134914249,134915530,-,0.0602910767
Fn3k,chr11,121434952,121450490,+,0.0602379427
Hist2h2ab,chr3,96219915,96220353,+,0.0602377632
Sowahd,chrX,37048844,37050418,+,0.0602230985
Ccdc108,chr1,74902079,74935599,-,0.0602016204
Olfr1424,chr19,12058808,12059750,-,0.0601862355
Gm595,chrX,48841465,48877713,-,0.0601717943
Dll4,chr2,119325783,119335666,+,0.060106402
4631405J19Rik,chr2,93029347,93033445,+,0.0600758495
Krt23,chr11,99477972,99493110,-,0.0599136331
Npy1r,chr8,66697421,66706798,+,0.0599121365
Mir192,chr19,6264843,6264932,+,0.0598405491
Gm9047,chr6,29471436,29473429,+,0.059802963
Gm5126,chrX,102932046,102934223,-,0.0597713549
Avpr1b,chr1,131599113,131612000,+,0.0597446907
Chrng,chr1,87205810,87211835,+,0.059629248
Lman1l,chr9,57607032,57620774,-,0.0595597701
Dlx1,chr2,71529444,71533980,+,0.0594125536
Ptger2,chr14,44988110,45003820,+,0.0593763935
Trim31,chr17,36898129,36910217,+,0.0592471212
Ankef1,chr2,136532320,136555854,+,0.0591192945
Cst7,chr2,150570414,150578944,+,0.0590767461
4833427G06Rik,chr9,51081312,51102078,-,0.0590507894
Gp6,chr7,4368712,4397744,-,0.059039232
Mir669l,chr2,10468970,10469068,+,0.0590293327
A730017C20Rik,chr18,59062380,59076960,+,0.0590258467
1700019B03Rik,chr8,3470861,3487178,+,0.059012769
Ntsr1,chr2,180499975,180544979,+,0.059011797
Defb23,chr2,152459054,152464620,-,0.0589593284
Angpt1,chr15,42424666,42676977,-,0.058929494
Slfn10-ps,chr11,83028125,83040533,-,0.0588460334
Bglap,chr3,88383494,88384466,-,0.0588320372
Mir711,chr9,108969921,108970003,+,0.0588036292
G6pc2,chr2,69211072,69227993,+,0.0587853858
3632454L22Rik,chrX,135022421,135060336,-,0.0587160818
A930018P22Rik,chr2,104122768,104124746,+,0.058671359
Fam163a,chr1,156075955,156205026,-,0.0586219924
Matn4,chr2,164389392,164405160,-,0.0586176498
Slc5a4a,chr10,76147450,76189265,+,0.0586071961
Rgs2,chr1,143999337,144004149,-,0.0584878149
Bpi,chr2,158258240,158284531,+,0.0584863023
4933428G20Rik,chr11,97490782,97500340,-,0.0584753301
Cd101,chr3,100993528,101029495,-,0.0584099635
Kcnq5,chr1,21398402,21961942,-,0.0584061314
Atp13a4,chr16,29396037,29544864,-,0.0583960214
Mx1,chr16,97447034,97462906,-,0.0583226764
AU015791,chr12,105513432,105515248,+,0.0582607272
Mir673,chr12,109571989,109572080,+,0.0582436016
Gm15401,chr6,72629287,72637717,+,0.0582058741
Spock3,chr8,62951231,63357096,+,0.0579166243
Lcn9,chr2,25823152,25825537,+,0.0577470601
Fabp1,chr6,71199887,71205023,+,0.0577126242
Rgn,chrX,20549817,20562087,+,0.0576845631
Ttll11,chr2,35751225,35979624,-,0.0576597422
Adora1,chr1,134199214,134235457,-,0.0576370478
9130227L01Rik,chr1,55931240,55972098,+,0.0576100701
Mnd1-ps,chr14,9884094,9886868,+,0.0575752297
Sit1,chr4,43482082,43483709,-,0.0575702185
Csf3,chr11,98701312,98703629,+,0.0575360759
Cxcr5,chr9,44511786,44526421,-,0.0574574612
Fam205c,chr4,42868002,42874203,-,0.0574532407
Dclk1,chr3,55242525,55539068,+,0.0574201701
Fas,chr19,34290658,34327770,+,0.0574169151
AY074887,chr9,54950256,54950954,-,0.0572730238
Hspa1l,chr17,34972702,34979228,+,0.0572387069
H2-M2,chr17,37480850,37483529,-,0.0571857013
Ptgir,chr7,16906489,16910905,+,0.0571764445
Slc22a15,chr3,101855770,101924453,-,0.0570874719
Mir30c-1,chr4,120769533,120769622,-,0.0570087459
Slc9a2,chr1,40681711,40768885,+,0.0568288954
Stab1,chr14,31139016,31168641,-,0.0568246002
Mir721,chr5,136375715,136375803,-,0.0567345044
Mir196a-2,chr15,102973349,102973434,+,0.056728207
Snph,chr2,151590548,151632593,-,0.0567267933
Kcnj3,chr2,55435969,55598145,+,0.0567213753
Acpt,chr7,44253086,44257204,-,0.0567162341
AW011738,chr4,156203283,156206028,+,0.0566850101
Hp,chr8,109575127,109579172,-,0.056667407
Tmprss7,chr16,45656316,45693658,-,0.0566165473
4933406C10Rik,chr12,32919383,32953789,-,0.0564779827
Rspo3,chr10,29453106,29535867,-,0.0561320463
Thbs4,chr13,92751585,92794818,-,0.0559803603
Mir6374,chr6,83400995,83401102,-,0.0559060316
Cdh19,chr1,110889194,110977372,-,0.0558883286
Lrrc36,chr8,105413621,105464086,+,0.0558214061
Dhrs2,chr14,55222006,55241440,+,0.0558016921
1700029F12Rik,chr13,97021863,97035254,-,0.0557898383
2610042L04Rik,chr14,4334762,4354687,+,0.0557412815
Aldh1a7,chr19,20692952,20727556,-,0.0556058361
Fam19a3,chr3,104767404,104777547,-,0.0555206224
Panx2,chr15,89059725,89070907,+,0.0555044771
Fbxo43,chr15,36150059,36164884,-,0.0554631936
Gja10,chr4,32600864,32602382,-,0.0554246432
Pak7,chr2,136081087,136387967,-,0.0554125074
Stxbp5l,chr16,37107309,37384958,-,0.0552752973
Gm6086,chr1,93990508,94011539,+,0.0552457022
4930512B01Rik,chr12,69790343,69841880,+,0.0551445786
Aoc1,chr6,48895254,48909187,+,0.0550520466
Mir1946b,chr3,96080595,96148402,+,0.0550206387
Mir370,chr12,109618257,109618336,+,0.0550188632
H1foo,chr6,115944930,115950242,+,0.0549681754
Nptxr,chr15,79786350,79804709,-,0.0549563693
Stmn4,chr14,66344374,66361680,+,0.0549020885
Enpep,chr3,129269176,129332749,-,0.0547995173
Sebox,chr11,78503512,78505081,+,0.0547515106
Jpx,chrX,103493557,103506425,+,0.0546385966
Golga7b,chr19,42247577,42270348,+,0.0546321172
Spatc1l,chr10,76562271,76570200,+,0.054624663
Gimap1,chr6,48739046,48743795,+,0.0545657555
Pspn,chr17,56999456,57000018,-,0.0545371905
1190005I06Rik,chr8,120608601,120634382,-,0.0545027488
6720468P15Rik,chr19,57508563,57512788,+,0.0544806762
Klk12,chr7,43769099,43773481,+,0.0544612808
Gm14207,chr2,119321198,119326197,-,0.0543834744
Gm10512,chr17,13205041,13206211,+,0.054377667
Cyp2b10,chr7,25897657,25926624,+,0.0543303188
Sorbs2,chr8,45507787,45827906,+,0.0543144105
Fxyd7,chr7,31042514,31051454,-,0.0543099898
4922502N22Rik,chr6,139315596,139322576,-,0.0542626592
Tmem240,chr4,155734803,155740564,+,0.0542065712
Ypel4,chr2,84734203,84737877,+,0.0541680835
Lypd4,chr7,24864619,24869691,-,0.0541390062
Zp1,chr19,10914295,10920601,-,0.054052297
Ciita,chr16,10480071,10527640,+,0.0539692118
Igsf5,chr16,96361756,96422121,+,0.0538921721
Gm10190,chr17,80371856,80373542,-,0.0538430671
Hoxd11,chr2,74679557,74687016,+,0.0538304152
Ly9,chr1,171588612,171607410,-,0.0534984988
AF529169,chr9,89590034,89622986,-,0.0534048895
Zic1,chr9,91360344,91365799,-,0.0533660108
Tgm5,chr2,121046110,121085759,-,0.0532810604
Cfap46,chr7,139600914,139683815,-,0.0532038951
Fcamr,chr1,130800901,130814740,+,0.0532000013
Lrat,chr3,82892581,82903974,-,0.0531722726
Cck,chr9,121489823,121495694,-,0.0531350727
Fam181a,chr12,103314958,103317065,+,0.0530232843
4833428L15Rik,chr9,45416625,45431232,-,0.052936471
A730020M07Rik,chr3,121634935,121646453,-,0.052780383
B3gnt6,chr7,98192414,98199475,-,0.0526292209
Krt1,chr15,101845425,101850786,-,0.0526164668
Scgb1b27,chr7,34021566,34022881,+,0.0524249335
Ackr1,chr1,173331885,173333503,-,0.0523941024
Cldn18,chr9,99690796,99717267,-,0.0523780585
Gfi1,chr5,107716654,107725805,-,0.0523247096
Slc16a12,chr19,34668405,34747111,-,0.0523217594
Gm853,chr4,130209108,130222295,-,0.0523200864
Oas1e,chr5,120786311,120795530,-,0.0523098912
1700007G11Rik,chr5,98329303,98802019,+,0.0522926446
Lrp2bp,chr8,46010601,46029476,+,0.0522534559
9230105E05Rik,chr10,120389522,120392793,+,0.0521920592
Gm26688,chr13,40727807,40735162,+,0.0521633047
Pramel4,chr4,144059125,144069318,+,0.0521620117
Hoxa11os,chr6,52245242,52249769,+,0.0521396858
Kirrel3,chr9,34488730,35036307,+,0.0520678536
Hmga2-ps1,chr1,176834623,176836133,-,0.0520182548
A430035B10Rik,chr6,8507058,8509161,-,0.0518679744
1810062G17Rik,chr3,36475936,36482299,+,0.0517930878
Pthlh,chr6,147252109,147264085,-,0.0517679145
4930500L23Rik,chr5,139523750,139541339,+,0.0516440209
Gm1123,chr9,99006964,99035690,-,0.0516387799
4930483J18Rik,chr15,81190852,81192757,+,0.0516380654
Tubb1,chr2,174450594,174458380,+,0.051568688
Mir29a,chr6,31062659,31062747,-,0.0515331093
Gm16596,chr12,108536401,108555618,-,0.0515268913
Slc6a14,chrX,21714899,21742357,+,0.051483151
Kctd4,chr14,75955002,75965217,+,0.051430996
Alms1-ps2,chr6,85792116,85804057,+,0.0514194111
Rnf138rt1,chrX,163760138,163761332,-,0.0512855728
Unc79,chr12,102948858,103183997,+,0.0512769018
Retn,chr8,3655769,3659818,+,0.0511941943
1700011C11Rik,chr7,71961174,72027317,+,0.0511776114
Rasef,chr4,73714578,73790602,-,0.0511364046
4932412D23Rik,chr16,42725701,42875762,-,0.0510683663
Tmem154,chr3,84666191,84704575,+,0.0510577042
1700018L02Rik,chr19,29047482,29048729,+,0.0509922271
Mir693,chr17,46231530,46231619,+,0.0509540856
BC021891,chr8,125910449,125947439,+,0.0509180472
2310002F09Rik,chr7,43745465,43755936,-,0.0509005237
Prrt1,chr17,34629685,34632260,+,0.0508956131
Prok1,chr3,107235530,107239707,-,0.0508247861
A230020J21Rik,chr1,191025350,191029781,+,0.0507451427
Tdo2,chr3,81958413,81975728,-,0.0506804989
Nr1h4,chr10,89454233,89533622,-,0.0505543929
Allc,chr12,28553755,28582483,-,0.0505098884
BC048644,chr8,121907832,121918428,+,0.0504147378
1700094J05Rik,chr10,76389014,76401507,+,0.0503993527
Crnn,chr3,93144786,93149471,+,0.0503783599
Prom2,chr2,127526952,127541417,-,0.0503596902
Ajap1,chr4,153373220,153482830,-,0.050318152
Serpinb9g,chr13,33484789,33496000,+,0.0502586296
Fam92b,chr8,120166396,120177469,-,0.0502288951
Vmn2r3,chr3,64258960,64287417,-,0.0502189018
A330074K22Rik,chr8,120204433,120228230,-,0.0501549595
Csn3,chr5,87925632,87932264,+,0.0500018893
Epha3,chr16,63545217,63864157,-,0.0499188121
Gabra1,chr11,42130939,42182930,-,0.0498859327
Rnase13,chr14,51922159,51922773,-,0.0496882843
1110028F18Rik,chr8,106587142,106594820,+,0.0496065434
Mir466l,chr2,10516096,10516217,+,0.0495706441
AI507597,chr4,141614369,141615604,+,0.0495665476
A330023F24Rik,chr1,195017398,195037908,+,0.04952521
Slc24a4,chr12,102129418,102266749,+,0.0494960025
Slc34a2,chr5,53049352,53071663,+,0.0494897037
Piezo2,chr18,63010212,63387183,-,0.0494795827
Olfr1196,chr2,88700382,88701327,-,0.0494607391
A630019I02Rik,chr13,93094832,93098968,+,0.0494390581
Olfr95,chr17,37210912,37211851,-,0.0493335
Pp2d1,chr17,53507459,53539451,-,0.049313337
Mmp1b,chr9,7367669,7388026,-,0.0492827071
Rhox3f,chrX,37581351,37585496,+,0.0491459774
Mat1a,chr14,41105032,41124428,+,0.0491434294
Trabd2b,chr4,114406723,114615098,+,0.0491274799
9230102O04Rik,chr2,9883040,9889540,-,0.0491159369
Wdr27,chr17,14818671,14943124,-,0.0489974894
Mboat4,chr8,34115029,34125185,+,0.0489948765
Cilp,chr9,65265179,65280605,+,0.0489308791
Tmem252,chr19,24674007,24679661,+,0.0489240782
6030408B16Rik,chr15,101293211,101297426,+,0.0487759291
Bc1,ambiguous,79697304,80369637,-,0.0487731756
Rrh,chr3,129808574,129822505,-,0.0486617828
Sntg1,chr1,8359738,9299877,-,0.0486231325
Bace2,chr16,97356727,97439012,+,0.0485163466
Ptx3,chr3,66219886,66225806,+,0.048311583
Crhr1,chr11,104132881,104175518,+,0.0482833933
Gm15787,chr5,110167507,110176504,-,0.048263769
AF067063,chr13,119827960,119830217,-,0.0482401415
Tex36,chr7,133587023,133602115,-,0.0482077481
Kcna5,chr6,126532550,126535555,-,0.0481419762
4833418N02Rik,chr17,87274885,87282814,-,0.0481091659
G630090E17Rik,chr10,39946911,39960153,-,0.0480293659
Mogat1,chr1,78511059,78538173,+,0.0479828866
Tnxb,chr17,34670534,34719815,+,0.0479288459
Mir31,chr4,88910556,88910662,-,0.0478658338
Pde6b,chr5,108388372,108431742,+,0.0478497133
Nmur1,chr1,86386324,86388141,-,0.0478336153
Tigit,chr16,43648860,43664184,-,0.0478143694
9330182O14Rik,chr15,40134364,40150010,+,0.0477779648
Spata31d1d,chr13,59725924,59731752,-,0.0475759181
Cacnb2,chr2,14604305,14987908,+,0.0475634693
Scg5,chr2,113776312,113829091,-,0.0474686588
Mrln,chr10,70204663,70219711,+,0.0474509938
A230056J06Rik,chr13,59580175,59585223,-,0.047402953
Fa2h,chr8,111345137,111393821,-,0.0473961353
Ache,chr5,137288253,137294466,+,0.0473460287
Serpinf2,chr11,75431735,75439501,-,0.0473126366
Gm5941,chrX,92489948,92490679,+,0.0472363811
1700025F24Rik,chr10,119413443,119426864,+,0.0471434114
4931423N10Rik,chr2,23207475,23267129,+,0.047114483
Cyp24a1,chr2,170482964,170497138,-,0.0470837529
Mir6541,chr14,62865541,62865651,+,0.0470176367
Tmem132e,chr11,82388899,82446361,+,0.0470118759
5730422E09Rik,chr5,149119564,149182036,-,0.0469712746
Esp24,chr17,39036694,39040227,+,0.0469625986
Gm17660,chr5,104070059,104077608,-,0.0469605802
Slc38a11,chr2,65316632,65364026,-,0.0469461982
Kcnc2,chr10,112271122,112466304,+,0.0469271092
Gpr52,chr1,160576667,160577753,-,0.0469106292
Smok2a,chr17,13221187,13227658,+,0.0468831409
Lrrc38,chr4,143349749,143371028,+,0.0468188244
Pnlip,chr19,58670364,58681788,+,0.0467954559
2210416O15Rik,chr11,88098057,88100107,+,0.0467623826
Sema3g,chr14,31217872,31229511,+,0.0467072752
Wisp1,chr15,66891392,66923199,+,0.046683992
Erich4,chr7,25614620,25615892,-,0.0466775504
Mamdc2,chr19,23302608,23448322,-,0.0466733691
Cyp2w1,chr5,139352616,139357033,+,0.0466312482
Myod1,chr7,46376473,46379092,+,0.0466203142
4921531P14Rik,chr18,83292791,83325884,-,0.0465904136
Fscn3,chr6,28427900,28438622,+,0.046537994
Serpinb5,chr1,106861179,106883348,+,0.0465248632
Prl4a1,chr13,28016222,28023546,+,0.0465061426
Nol4,chr18,22693154,23041653,-,0.0464569394
Dcpp3,chr17,23917457,23919441,+,0.0464039014
Nppa,chr4,148000745,148002067,+,0.0463914283
Cabp2,chr19,4082487,4087339,+,0.0462964262
Nlrp4e,chr7,23301191,23362277,+,0.0462626302
Gm14634,chrX,12762277,12821492,+,0.0462279142
Gm13483,chr2,50296809,50433967,+,0.0462109763
Hamp2,chr7,30922371,30924181,-,0.0461984003
Adam12,chr7,133883198,134225097,-,0.0461963271
Klk1b3,chr7,44198190,44202351,+,0.0461806827
Tsga8,chrX,83486675,83487924,-,0.0461413194
Capn8,chr1,182565006,182632352,+,0.0461107911
Mpl,chr4,118442414,118457513,-,0.0460787775
Pax5,chr4,44531505,44710440,-,0.0460098606
Hhatl,chr9,121784015,121792507,-,0.0459471629
Calcr,chr6,3685719,3764713,-,0.0459410781
Olfr329-ps,chr11,58542446,58543483,-,0.0459161055
Kcnj16,chr11,110968032,111027967,+,0.0458790113
Gm14379,chrX,7375924,7378042,+,0.045857926
Trim15,chr17,36860690,36867210,-,0.0458329939
Scara3,chr14,65919394,65953744,-,0.0458327941
Mir138-1,chr9,122682875,122682974,+,0.0458072083
Gm14635,chrX,12339778,12354996,-,0.0457419116
Olfr837,chr9,19136927,19137967,+,0.0456373641
Ebf2,chr14,67233291,67430952,+,0.0456248352
Col9a1,chr1,24177609,24252738,+,0.0455974826
Plekhs1,chr19,56461636,56486729,+,0.0455709548
Slc26a5,chr5,21809000,21865604,-,0.0455672793
Baalc,chr15,38933908,38952916,+,0.0455580814
Ctso,chr3,81932615,81956725,+,0.0455545075
LOC100502896,chr4,73650909,73657292,+,0.0454166773
Foxd2,chr4,114906279,114908898,-,0.045396878
Adra1d,chr2,131545356,131562285,-,0.0453437868
Klk1b9,chr7,43976060,43980376,+,0.0453295525
LOC102636514,chr8,57304413,57320859,-,0.0452057589
Kcnh8,chr17,52602708,52979194,+,0.0452028349
Gm2518,chr19,8774484,8776962,+,0.0451658097
Plxna4,chr6,32144556,32588192,-,0.0451329067
Dapl1,chr2,59484652,59505020,+,0.0451191788
Gsap,chr5,21186266,21291701,+,0.0451166661
Jakmip3,chr7,138940729,139083976,+,0.0450956852
Gphb5,chr12,75411719,75416781,-,0.0450675861
Esr2,chr12,76120418,76177259,-,0.0450368352
Krt83,chr15,101431489,101438804,-,0.0450112946
Skor1,chr9,63138163,63148961,-,0.0449998875
Ang2,chr14,51195485,51195923,-,0.0449342574
Grm6,chr11,50850684,50866208,+,0.0449253965
Rab9b,chrX,136858150,136868540,-,0.0449086044
Bcl2a1a,chr9,88956919,88962416,+,0.0448725478
Scrt2,chr2,152081528,152095802,+,0.0448316139
Gpr18,chr14,121911433,121915774,-,0.0448059656
Cstad,chr2,30595043,30608945,+,0.0448036889
Sybu,chr15,44671855,44788063,-,0.0446955198
Samsn1,chr16,75858793,75909266,-,0.0446844005
Tmco2,chr4,121105650,121109226,-,0.0446764703
5430416O09Rik,chr4,43730033,43734534,+,0.0446666992
Gm17746,chr12,25129173,25132274,+,0.0446641017
Osmr,chr15,6813576,6874313,-,0.0446552403
Meox2,chr12,37108545,37179528,+,0.0446344085
Hephl1,chr9,15051840,15112108,-,0.0446224919
Mettl7a2,chr15,100353199,100361819,+,0.0446136151
Mir6918,chr11,4891344,4891402,+,0.04458569
Hecw1,chr13,14226437,14523226,-,0.0445684887
