name,chr,start,end,strand,RPK
Rnf215,chr11,4134659,4135659,+,243.0321435216
Ubap1l,chr9,65360559,65361559,+,243.0010121455
Map3k12,chr15,102516504,102517504,-,242.8753011194
Tmem63a,chr1,180942017,180943017,+,242.8383030399
Prdm5,chr6,65778461,65779461,+,242.7786402829
0610010F05Rik,chr11,23633131,23634131,-,242.766159135
Fam109a,chr5,121848527,121849527,+,242.7336044366
Ppap2c,chr10,79533287,79534287,-,242.7310700514
Ell3,chr2,121442101,121443101,-,242.6837981697
Lrmp,chr6,145115135,145116135,+,242.5545851878
BC051226,chr17,33908678,33909678,-,242.2668305111
Cxcl14,chr13,56296051,56297051,-,242.1887074432
Hcn2,chr10,79716133,79717133,+,242.0497895857
Rbm12b2,chr4,12088869,12089869,+,241.8784145016
Asb7,chr7,66689061,66690061,-,241.6781110085
Wdr47,chr3,108590777,108591777,+,241.5134543691
Dbn1,chr13,55487576,55488576,-,241.5122967472
Smc1b,chr15,85131457,85132457,-,241.4669194551
Mir3072,chr12,109747377,109748377,+,241.3773259668
Rap2b,chr3,61364006,61365006,+,241.3522402913
Etv2,chr7,30635352,30636352,-,241.3343797935
Zfp81,chr17,33358378,33359378,-,241.3235760919
Sult2b1,chr7,45759055,45760055,-,241.3043927024
Zbed4,chr15,88751210,88752210,+,241.1780159102
Sapcd1,chr17,35027516,35028516,-,241.1550571763
Oas1g,chr5,120887113,120888113,-,241.1307874071
Zfp101,chr17,33394137,33395137,-,240.9352029168
Phlda1,chr10,111505785,111506785,+,240.9210777035
Brip1os,chr11,86200859,86201859,+,240.9016436176
Herc2,chr7,56049654,56050654,+,240.8171677545
Rfx5,chr3,94954514,94955514,+,240.6859937737
Lmbrd2,chr15,9140069,9141069,+,240.6091621158
Tmem106b,chr6,13069258,13070258,+,240.4226847156
Abhd5,chr9,122351115,122352115,+,240.302337135
Tmcc2,chr1,132390781,132391781,-,240.2547360943
Eid1,chr2,125672599,125673599,+,240.1605415719
Rbak,chr5,143180275,143181275,-,240.0548817022
Plekho2,chr9,65579587,65580587,-,240.0084852363
D430020J02Rik,chr12,116404661,116405661,-,239.8559630272
B230307C23Rik,chr16,97996846,97997846,+,239.6767554914
Wdr7,chr18,63708194,63709194,+,239.5678656603
Tpcn2,chr7,145283427,145284427,-,239.4785723446
Zfp626,chr7,27806695,27807695,+,239.4725869486
Meis2,chr2,116064558,116065558,-,239.324099571
Mysm1,chr4,94978600,94979600,-,239.2959655102
Myl9,chr2,156774963,156775963,+,239.1783732533
Mypop,chr7,18990744,18991744,+,239.1557247573
H2-Ab1,chr17,34262726,34263726,+,239.0785326669
Zfp865,chr7,5019875,5020875,+,238.9125456328
Zfp236,chr18,82692234,82693234,-,238.8568608765
Rnf169,chr7,99979958,99980958,-,238.7731625208
AI467606,chr7,127090935,127091935,+,238.5996606455
Btg1,chr10,96616500,96617500,+,238.3174863042
Klhl24,chr16,20097053,20098053,+,238.3159397204
Rnf123,chr9,108078875,108079875,-,238.2134380007
Nkain4,chr2,180954199,180955199,-,238.0410070547
Pxmp4,chr2,154603173,154604173,-,238.0237447599
Lipe,chr7,25395487,25396487,-,238.0170989237
Atxn1l,chr8,109737239,109738239,-,238.0073902411
Emc9,chr14,55584754,55585754,-,237.9768040976
Itsn1,chr16,91728870,91729870,+,237.7153776667
Eea1,chr10,95940162,95941162,+,237.5029990759
Pars2,chr4,106650568,106651568,+,237.4727264213
Xpr1,chr1,155416944,155417944,-,237.2916829729
Cenpj,chr14,56571346,56572346,-,237.2707195498
Fam173b,chr15,31601615,31602615,+,237.0731048796
Sall3,chr18,80986078,80987078,-,237.0083999966
Taok3,chr5,117119628,117120628,+,237.0080380436
B4gat1,chr19,5038325,5039325,+,236.948712405
Zc3h12a,chr4,125127381,125128381,-,236.729000088
Gm5635,chrX,9062589,9063589,+,236.4542576054
Kif24,chr4,41464348,41465348,-,236.3543046272
Tiam1,chr16,89974199,89975199,-,236.2747375153
Sulf1,chr1,12691929,12692929,+,236.1644099345
D5Ertd605e,chr5,147418119,147419119,+,235.905303493
Rc3h1,chr1,160905910,160906910,+,235.7712927093
Rsbn1l,chr5,20951322,20952322,-,235.7448941582
Naprt,chr15,75893981,75894981,-,235.7392690193
Nhsl1,chr10,18407174,18408174,+,235.7019757796
2210015D19Rik,chr11,5761649,5762649,+,235.6565055477
Crb3,chr17,57061776,57062776,+,235.5810146387
Alms1,chr6,85587030,85588030,+,235.5772135044
Spred1,chr2,117120570,117121570,+,235.1919624951
Rab30,chr7,92741213,92742213,+,235.1202853632
Necab3,chr2,154558353,154559353,-,235.0922454066
Acat1,chr9,53609850,53610850,-,235.0866823015
Phf2,chr13,48870385,48871385,-,235.06437468
Gorab,chr1,163403141,163404141,-,234.9722623797
March8,chr6,116337521,116338521,+,234.9475327712
Wdfy2,chr14,62837189,62838189,+,234.9398206245
Col2a1,chr15,98004224,98005224,-,234.88318985
Sohlh2,chr3,55181543,55182543,+,234.7374142106
Gan,chr8,117157634,117158634,+,234.6582565779
Mup6,chr4,60003048,60004048,+,234.5777430965
Nyap1,chr5,137739498,137740498,-,234.5136623622
Myo5c,chr9,75231513,75232513,+,234.3201905207
4930452B06Rik,chr14,8665790,8666790,-,234.1714824874
Kdm1b,chr13,47042998,47043998,+,234.1133269258
Clu,chr14,65967982,65968982,+,234.0734299588
Hhex,chr19,37434340,37435340,+,234.0542911949
Zfp941,chr7,140821678,140822678,-,233.9895353402
Rasl10a,chr11,5057627,5058627,+,233.9792900587
Cd99l2,chrX,71492349,71493349,-,233.8018068182
Spopl,chr2,23571604,23572604,-,233.7098962731
Dyrk2,chr10,118868403,118869403,-,233.6018131243
Lacc1,chr14,77036117,77037117,-,233.5383797804
Snora62,chr9,120129933,120130933,+,233.5340972115
Trdmt1,chr2,13544164,13545164,-,233.4454745409
Cebpb,chr2,167688414,167689414,+,233.4235725211
Mterf2,chr10,85127527,85128527,-,233.1639249372
Dhx34,chr7,16221532,16222532,-,233.0738882576
Slc30a2,chr4,134342545,134343545,+,232.8942057871
Foxo1,chr3,52267836,52268836,+,232.8033401272
Cxadr,chr16,78301170,78302170,+,232.6461427996
Bahcc1,chr11,120232446,120233446,+,232.5838711688
Osgin2,chr4,16013377,16014377,-,232.5181553195
Pld6,chr11,59787157,59788157,-,232.5046970811
Tmem237,chr1,59119596,59120596,-,232.4832704527
Etv3,chr3,87525077,87526077,+,232.4127440784
Tmem205,chr9,21927035,21928035,-,232.3109508951
Tpm2,chr4,43523054,43524054,-,232.2945278734
Rffl,chr11,82870710,82871710,-,232.1613606326
Tmem17,chr11,22511782,22512782,+,232.0658393187
Ggt1,chr10,75568161,75569161,+,232.0437384073
Ccdc64,chr5,115731059,115732059,-,231.9720930811
Heca,chr10,17947567,17948567,-,231.8227421835
Cryl1,chr14,57397983,57398983,-,231.6979244675
Mapk13,chr17,28768816,28769816,+,231.2748538453
Cables1,chr18,11838773,11839773,+,231.0724673444
Lats1,chr10,7680708,7681708,+,230.9538283363
Dpp8,chr9,65031957,65032957,+,230.9319356985
Tor4a,chr2,25196313,25197313,-,230.8513897616
6820431F20Rik,chr8,20296932,20297932,-,230.8083275322
Hmbox1,chr14,64949347,64950347,-,230.6782404583
Rufy3,chr5,88564539,88565539,+,230.4708149068
Itgav,chr2,83723896,83724896,+,230.2161575847
Mafk,chr5,139791035,139792035,+,230.1875717809
Ikbkg,chrX,74392790,74393790,+,230.1666837063
Six1,chr12,73046212,73047212,-,229.8885894292
L3hypdh,chr12,72084813,72085813,-,229.6103976159
Rusc1,chr3,89092863,89093863,-,229.5197700431
Tmem98,chr11,80809914,80810914,+,229.5142073875
Zfp748,chr13,67552652,67553652,-,229.4748219533
Txnrd2,chr16,18425916,18426916,+,229.2203604761
Dennd6a,chr14,26573357,26574357,+,229.1383836007
Nek3,chr8,22165935,22166935,-,228.9376042239
Siae,chr9,37613346,37614346,+,228.8504949164
Zfp418,chr7,7170852,7171852,+,228.8461212205
Tube1,chr10,39133522,39134522,+,228.7604331361
Ccdc138,chr10,58497436,58498436,+,228.7044367671
Pla2g12a,chr3,129878105,129879105,+,228.4959241259
Mettl15,chr2,109277790,109278790,-,228.4909151047
Zbtb18,chr1,177444160,177445160,+,228.4703181686
Hoxc13,chr15,102920630,102921630,+,228.4489969071
Rsbn1,chr3,103913619,103914619,+,228.3941519669
Iffo1,chr6,125144723,125145723,+,228.259593578
Slc35e2,chr4,155600915,155601915,+,228.1003871533
Uhmk1,chr1,170214893,170215893,-,228.0599853113
Kctd18,chr1,57969584,57970584,-,227.6038449493
Ap1m2,chr9,21311833,21312833,-,227.5157071339
Rfxap,chr3,54807291,54808291,-,227.4811162972
Fez2,chr17,78417652,78418652,-,227.4461550848
Ccbl1,chr2,30205199,30206199,-,227.3189915309
Satb2,chr1,56970834,56971834,-,227.1565350579
Rassf8,chr6,145807882,145808882,+,227.0488573955
Cblb,chr16,52031048,52032048,+,226.9581461039
E2f7,chr10,110744964,110745964,+,226.9518274842
Zfp266,chr9,20520919,20521919,-,226.8601070477
Slc5a11,chr7,123214365,123215365,+,226.8230338391
H2-D1,chr17,35262593,35263593,+,226.7966623522
Pwwp2b,chr7,139247981,139248981,+,226.5476858102
Tmem265,chr7,127560722,127561722,+,226.4449185384
Ddx26b,chrX,56454338,56455338,+,226.3973944546
Rap2a,chr14,120477960,120478960,+,226.3368623285
Sh3rf1,chr8,61223670,61224670,+,226.3276349493
Rft1,chr14,30653874,30654874,+,226.2540045435
Cep41,chr6,30693249,30694249,-,226.2317831609
Mcm9,chr10,53629939,53630939,-,226.2138405638
Tmem87b,chr2,128817802,128818802,+,226.2084895935
Kif16b,chr2,142900964,142901964,-,226.1564179035
2810006K23Rik,chr5,124327588,124328588,+,226.1246114403
Hunk,chr16,90385896,90386896,+,226.1000161114
Tab1,chr15,80132653,80133653,+,226.095750081
Mettl7a1,chr15,100304316,100305316,+,225.9858740581
Chchd7,chr4,3938387,3939387,+,225.8957979357
Tmcc1,chr6,116192874,116193874,-,225.8564574334
Hoxc12,chr15,102936352,102937352,+,225.5831289733
Tex101,chr7,24671550,24672550,-,225.3231412615
Kcnh2,chr5,24351104,24352104,-,225.2459148703
Zfp61,chr7,24299049,24300049,-,225.2209545838
Zfp763,chr17,33032881,33033881,-,225.0989055245
Etohi1,chr2,178022783,178023783,+,225.0394134036
Zfp870,chr17,32891103,32892103,-,224.8333589088
Tecpr1,chr5,144223078,144224078,-,224.6046466697
Nek8,chr11,78176166,78177166,-,224.566892845
Celsr1,chr15,86033277,86034277,-,224.5152443746
Trpm4,chr7,45333280,45334280,-,224.4536655048
Paqr3,chr5,97111096,97112096,-,224.4101008381
Kif5a,chr10,127262863,127263863,-,224.3970528384
Lyrm5,chr6,145210633,145211633,+,224.1139083559
Lyplal1,chr1,186116810,186117810,-,224.0895467031
Enox2,chrX,49287742,49288742,-,224.0863521792
Rln3,chr8,84044479,84045479,-,224.0583466702
Pskh1,chr8,105899973,105900973,+,224.0013144118
Ggcx,chr6,72413807,72414807,+,223.9893956821
Slc39a13,chr2,91069815,91070815,-,223.9625675055
Tmem198b,chr10,128803870,128804870,-,223.9176604799
Liph,chr16,21995042,21996042,-,223.8746901955
Phldb3,chr7,24610827,24611827,+,223.7983657145
Zfp157,chr5,138440975,138441975,+,223.567392859
Zfp871,chr17,32787787,32788787,-,223.465025065
Plekhg1,chr10,3739876,3740876,+,223.4308901103
Ston2,chr12,91785936,91786936,-,223.4261791073
Zfp354c,chr11,50827231,50828231,-,223.3425870434
Rab8b,chr9,66919205,66920205,-,223.2396583338
Xlr4b,chrX,73213832,73214832,+,223.2298653153
Snx19,chr9,30426828,30427828,+,223.0315158924
Ttyh1,chr7,4119029,4120029,+,222.8330230724
Zik1,chr7,10494881,10495881,-,222.6036833346
Gnai1,chr5,18359913,18360913,-,222.5219795706
Fuca2,chr10,13500527,13501527,+,222.5130147585
Msx2,chr13,53472280,53473280,-,222.2759929436
Bcl2l14,chr6,134395828,134396828,+,222.2355393387
2610044O15Rik8,chr8,129233546,129234546,-,222.2187225682
Atp5s,chr12,69724461,69725461,+,222.1593913504
Hsd3b7,chr7,127800108,127801108,+,222.000630029
Ankrd9,chr12,110978521,110979521,-,221.4562020423
Malt1,chr18,65430496,65431496,+,221.3780648266
Slc9a8,chr2,167421209,167422209,+,221.3245772588
Slfn3,chr11,83190829,83191829,+,221.0773648183
Fam19a5,chr15,87543798,87544798,+,220.8167573969
Ankrd24,chr10,81628039,81629039,+,220.6087263652
Rnaset2b,chr17,6978359,6979359,+,220.5100959971
Mael,chr1,166238244,166239244,-,220.2673114345
Actn3,chr19,4877409,4878409,-,220.0960454238
Shb,chr4,45530328,45531328,-,219.9572282674
Zfp37,chr4,62208046,62209046,-,219.802730211
Akt3,chr1,177248267,177249267,-,219.7684585251
Anpep,chr7,79841852,79842852,-,219.7569180963
Tsku,chr7,98360828,98361828,-,219.7208983212
Mipol1,chr12,57229924,57230924,+,219.6476932111
Fam35a,chr14,34310003,34311003,-,219.5639356588
Prrg2,chr7,45061152,45062152,-,219.4865176077
BC055111,chr4,106616738,106617738,-,219.4422273582
Jun,chr4,95051722,95052722,-,219.1779887532
Acbd4,chr11,103101187,103102187,+,219.1166152852
Cdk19,chr10,40348807,40349807,+,219.024362231
Smo,chr6,29734996,29735996,+,219.0202118206
Ythdc2,chr18,44828164,44829164,+,218.8618561164
Ankib1,chr5,3802624,3803624,-,218.5863068905
Fgfrl1,chr5,108693728,108694728,+,218.5488431857
Timm8a2,chr14,122034173,122035173,+,218.5279409444
Flywch2,chr17,23785577,23786577,-,218.5128248153
Agtpbp1,chr13,59556847,59557847,-,218.298769092
Ift140,chr17,25015585,25016585,+,218.2036474849
2310030G06Rik,chr9,50746021,50747021,-,218.1617358283
Epb4.1l5,chr1,119648500,119649500,-,218.0726880192
Trpt1,chr19,6995630,6996630,+,217.8924412993
Gm13375,chr2,20968373,20969373,+,217.7679679569
2610015P09Rik,chr16,43889401,43890401,+,217.6950138616
Pex26,chr6,121183166,121184166,+,217.6036828953
Kdsr,chr1,106759242,106760242,-,217.5673709384
Pbx4,chr8,69832203,69833203,+,217.5500425303
Islr2,chr9,58203819,58204819,-,217.3858548472
Acvr1,chr2,58566328,58567328,-,217.3476426352
Dclre1a,chr19,56547722,56548722,-,217.3193738909
Cd200,chr16,45408553,45409553,-,216.9980306189
Bbx,chr16,50431889,50432889,-,216.9838493493
Rbm41,chrX,139998095,139999095,-,216.6289910476
Igsf23,chr7,19950243,19951243,-,216.2188188368
Slc31a2,chr4,62285928,62286928,+,216.1911210252
Zfp949,chr9,88547519,88548519,+,215.975950781
Dcun1d1,chr3,35932466,35933466,-,215.9530426365
Mon1a,chr9,107887628,107888628,+,215.9385355116
5730455P16Rik,chr11,80377515,80378515,-,215.9228432012
Espn,chr4,152151707,152152707,-,215.7479962739
Them4,chr3,94309631,94310631,+,215.5550205345
Lgals8,chr13,12461238,12462238,-,215.5459162884
Stard4,chr18,33213316,33214316,-,215.5358311299
Jag1,chr2,137116020,137117020,-,215.498567619
Herc3,chr6,58833199,58834199,+,215.4567111834
Zfp318,chr17,46383265,46384265,+,215.4473179302
Homer1,chr13,93303994,93304994,+,215.4250670281
Unc13d,chr11,116077461,116078461,-,215.4180797689
Nxf7,chrX,135593355,135594355,-,215.3119735734
Cnst,chr1,179546028,179547028,+,215.2152272722
Nell2,chr15,95527752,95528752,-,215.1799427988
2410089E03Rik,chr15,8168605,8169605,+,215.1235646619
Pgap1,chr1,54557184,54558184,-,214.9561932201
Fbxw17,chr13,50417376,50418376,+,214.930452289
Tmem104,chr11,115186986,115187986,+,214.9138584987
Smad1,chr8,79398968,79399968,-,214.751023208
Anxa4,chr6,86793084,86794084,-,214.4701675869
Kcnk1,chr8,125994601,125995601,+,214.3162222999
Btd,chr14,31640556,31641556,+,214.2921224064
Pqlc3,chr12,16999618,17000618,-,213.9378261303
Zfp938,chr10,82240775,82241775,-,213.8772675896
Zfp788,chr7,41633030,41634030,+,213.8522346467
Magi3,chr3,104219906,104220906,-,213.7434804492
Plekho1,chr3,95995339,95996339,-,213.6167663744
Lrif1,chr3,106684486,106685486,+,213.5223592052
Ino80d,chr1,63113767,63114767,-,213.4790212702
Fam221a,chr6,49367238,49368238,+,213.4178120255
Gm14420,chr2,177464241,177465241,+,213.4099449365
4931428F04Rik,chr8,105289028,105290028,-,213.4062009593
Fbxl16,chr17,25808584,25809584,+,213.0973219979
Cachd1,chr4,100776178,100777178,+,212.8058446426
Man2a2,chr7,80370875,80371875,-,212.8039228233
Slc43a3,chr2,84936145,84937145,+,212.6828526645
E130308A19Rik,chr4,59625710,59626710,+,212.5672101699
Syk,chr13,52582936,52583936,+,212.5266546537
Hps6,chr19,46002977,46003977,+,212.4062810742
Lrrc49,chr9,60687634,60688634,-,212.4061717126
Gm14326,chr2,177956788,177957788,-,212.183101438
Cyth3,chr5,143621946,143622946,+,212.0732882515
Lpar5,chr6,125067419,125068419,+,212.0713072508
Engase,chr11,118476459,118477459,+,211.9540674881
Ccdc18,chr5,108132413,108133413,+,211.8952825488
Rc3h2,chr2,37422403,37423403,-,211.8643112414
Snord89,chr1,39548340,39549340,-,211.8613726888
Nbas,chr12,13268626,13269626,+,211.8183114151
Hs3st1,chr5,39644131,39645131,-,211.7186001384
Xrn1,chr9,95954259,95955259,+,211.7093985138
Popdc3,chr10,45288804,45289804,+,211.6951228701
Tbc1d2b,chr9,90270269,90271269,-,211.5520416068
Zfp72,chr13,74376066,74377066,-,211.5051568253
Tspan7,chrX,10484615,10485615,+,211.4200667926
Arhgap42,chr9,9238513,9239513,-,211.3512570499
Acap3,chr4,155891374,155892374,+,211.3344238286
Pcmtd2,chr2,181837353,181838353,+,211.1290597105
Hipk2,chr6,38875690,38876690,-,211.0899653362
Gramd4,chr15,86057194,86058194,+,210.9642574793
Utrn,chr10,12861235,12862235,-,210.9603750685
Pced1a,chr2,130424141,130425141,-,210.9578083423
Zfat,chr15,68258356,68259356,-,210.9282660818
Agpat9,chr5,100845728,100846728,+,210.7942722647
Snord93,chr5,23851732,23852732,+,210.5552973532
Tmem253,chr14,52016364,52017364,+,210.4241106765
Mir677,chr10,128084785,128085785,+,210.4165887011
Sema5a,chr15,32244312,32245312,+,210.3366904177
Adh1,chr3,138277144,138278144,+,210.3251859708
Trim62,chr4,128883639,128884639,+,210.2402875561
Mmgt2,chr11,62648163,62649163,+,210.2209945347
Mphosph9,chr5,124327472,124328472,-,210.1700038556
Cep128,chr12,91383909,91384909,-,210.0588431904
Sorbs3,chr14,70207171,70208171,-,210.0511431488
Klhl25,chr7,75847837,75848837,+,210.0453186233
Vps8,chr16,21422617,21423617,+,209.9083391958
Ubxn2b,chr4,6190604,6191604,+,209.7625890949
Ttc32,chr12,9029496,9030496,+,209.7401948244
Arhgap29,chr3,121952825,121953825,+,209.7174378946
Derl3,chr10,75892897,75893897,+,209.7024169413
Tbx21,chr11,97114831,97115831,-,209.2322311373
Tspan32,chr7,143004545,143005545,+,209.2170639365
4930539E08Rik,chr17,28914824,28915824,-,209.1836686764
Amer1,chrX,95444340,95445340,-,208.9190164447
Uckl1,chr2,181581473,181582473,-,208.8597103673
Apod,chr16,31314308,31315308,-,208.733347618
Limd1,chr9,123478200,123479200,+,208.5209698126
Ptprj,chr2,90580147,90581147,-,208.482008238
Gsn,chr2,35255858,35256858,+,208.3474414333
Esx1,chrX,137119826,137120826,-,208.2121822978
Lmntd2,chr7,141213580,141214580,-,208.1961832902
Tspo2,chr17,48451001,48452001,-,208.1014268414
Zfp526,chr7,25220950,25221950,+,208.0898120944
Repin1,chr6,48593382,48594382,+,207.9839584483
B4galnt1,chr10,127164655,127165655,+,207.8317888307
Tmc7,chr7,118584186,118585186,-,207.7847523182
Jag2,chr12,112928995,112929995,-,207.7166880761
Fam69a,chr5,107986577,107987577,-,207.5931252196
Qprt,chr7,127121529,127122529,-,207.5769035176
Prkcz,chr4,155360928,155361928,-,207.3639615441
Fmn2,chr1,174501324,174502324,+,207.3340301361
Tmem9b,chr7,109751763,109752763,-,207.2652423482
Etnk2,chr1,133363071,133364071,+,207.2179513327
Zfp846,chr9,20580827,20581827,+,207.1472398678
C030006K11Rik,chr15,76723345,76724345,-,207.1306606885
Purg,chr8,33385824,33386824,+,207.1164761847
Serac1,chr17,6079239,6080239,-,207.0864818144
Aldh1b1,chr4,45798521,45799521,+,207.0270931458
Srl,chr16,4522553,4523553,-,206.9931792786
Zfp689,chr7,127448658,127449658,-,206.9920698678
Zfp729a,chr13,67637253,67638253,-,206.7736149927
Zfp97,chr17,17120882,17121882,+,206.6503769119
Gng13,chr17,25716671,25717671,+,206.496413058
Prdm15,chr16,97850727,97851727,-,206.3877974593
Scaper,chr9,55937615,55938615,-,206.3479517313
Lix1l,chr3,96600632,96601632,+,206.2184293541
Ralgapa1,chr12,55821016,55822016,-,206.1400680236
Sgtb,chr13,104109289,104110289,+,206.1091295754
Lrrc28,chr7,67644736,67645736,-,206.082904729
Foxn3,chr12,99449574,99450574,-,206.008499083
Dyrk1b,chr7,28178982,28179982,+,205.9718470984
Ptpn9,chr9,56994467,56995467,+,205.7915922863
Ptpn14,chr1,189727767,189728767,+,205.7704333243
Galnt12,chr4,47091452,47092452,+,205.7316099449
Sgpp1,chr12,75735229,75736229,-,205.6979527697
Kif1b,chr4,149307233,149308233,-,205.6593365003
Jade2,chr11,51856981,51857981,-,205.6042286056
Ece1,chr4,137861736,137862736,+,205.5655503864
Ttll6,chr11,96133285,96134285,+,205.5421922097
Fdxacb1,chr9,50767737,50768737,+,205.4776856999
Loh12cr1,chr6,134639011,134640011,+,205.394280939
Ankrd6,chr4,32950326,32951326,-,205.3143114237
Dram2,chr3,106547297,106548297,+,205.13286517
Tmco4,chr4,138971782,138972782,+,205.1119194884
1700008O03Rik,chr7,44374530,44375530,-,205.1112704499
Nppb,chr4,147985287,147986287,+,204.9362837472
Xlr4c,chrX,73242630,73243630,-,204.8395122272
Vps9d1,chr8,123253675,123254675,-,204.707264343
Cacfd1,chr2,27009425,27010425,+,204.670450682
Rps27,chr3,90213148,90214148,-,204.6293127818
Dos,chr10,80138867,80139867,-,204.6058734445
Cbx8,chr11,119040413,119041413,-,204.5878836948
Hist1h4i,chr13,22040862,22041862,-,204.5202349663
Hexdc,chr11,121203932,121204932,+,204.4122672342
Steap1,chr5,5748817,5749817,-,204.4115357893
Zfp27,chr7,29906032,29907032,-,204.2980649284
Ppp1r13b,chr12,111907555,111908555,-,204.0659353701
Erbb2,chr11,98411983,98412983,+,203.9514880044
Map10,chr8,125669317,125670317,+,203.9128472162
Ccdc181,chr1,164275097,164276097,+,203.806400447
Prkra,chr2,76647494,76648494,-,203.7308868793
Bace1,chr9,45838028,45839028,+,203.6733649572
Serf1,chr13,100107518,100108518,+,203.591114086
Hexim2,chr11,103132838,103133838,+,203.5102173796
B3gnt5,chr16,19759733,19760733,+,203.4946261557
Plekhb2,chr1,34849458,34850458,+,203.4757980534
Itgb7,chr15,102231435,102232435,-,203.2260170963
Mir290a,chr7,3218125,3219125,+,203.1065525866
Rapgef2,chr3,79145375,79146375,-,203.0538642498
