name,chr,start,end,strand,RPK
Tars,chr15,11399158,11400158,-,8727.0846138931
Cul4b,chrX,38575696,38576696,-,8686.5351968464
Fbxo15,chr18,84934524,84935524,+,8666.0116464131
Cdc37,chr9,21149406,21150406,-,8663.1625812794
Ndufb9,chr15,58933309,58934309,+,8661.0731194965
Ppan,chr9,20887674,20888674,+,8654.9437174679
Snrpc,chr17,27839586,27840586,+,8646.5219806652
Ctsd,chr7,142387370,142388370,-,8628.4500892187
Etf1,chr18,34931503,34932503,-,8607.6273305233
Pmm1,chr15,81960430,81961430,-,8599.3237512946
Prps1,chrX,140456102,140457102,+,8580.4868307184
Gpx4,chr10,80046665,80047665,+,8536.1442029176
Ak2,chr4,128992723,128993723,+,8534.7931403956
Dnmt3l,chr10,78041786,78042786,+,8514.4171229588
Top2a,chr11,99023689,99024689,-,8505.2233448789
Zfp57,chr17,37000662,37001662,+,8490.890298303
Pabpc4,chr4,123282410,123283410,+,8482.1684773108
Psmd12,chr11,107479027,107480027,+,8480.1684516025
Ube2d3,chr3,135438258,135439258,+,8461.4762894235
Myl12a,chr17,71002033,71003033,-,8458.1193603273
Eef1d,chr15,75909056,75910056,-,8447.3528944611
2700060E02Rik,chr14,19823323,19824323,-,8440.5029217292
Pfdn2,chr1,171345198,171346198,+,8434.0990472758
Aurka,chr2,172370070,172371070,-,8404.4723175077
Gnb1,chr4,155490860,155491860,+,8379.0754069148
Nolc1,chr19,46075346,46076346,+,8369.3381630802
Hmgn2,chr4,133967491,133968491,-,8366.4909382616
Noc2l,chr4,156235509,156236509,+,8355.6761133573
Tpm3,chr3,90072150,90073150,+,8355.2242282136
Ndufs6,chr13,73327982,73328982,-,8297.6320263002
Psma5,chr3,108256425,108257425,+,8292.5600346855
Ilf2,chr3,90475700,90476700,+,8260.6676879653
Gnl3,chr14,31018631,31019631,-,8259.8776631672
Bud31,chr5,145139896,145140896,+,8259.870959792
Psme3,chr11,101315750,101316750,+,8245.8434225701
Psmc6,chr14,45329323,45330323,+,8245.7588900966
Pfdn5,chr15,102325615,102326615,+,8237.5371581629
1110038B12Rik,chr17,34951971,34952971,-,8237.5097214394
Lefty2,chr1,180892618,180893618,+,8226.7338727166
Fn1,chr1,71652734,71653734,-,8220.7379895681
Ndufb8,chr19,44554915,44555915,-,8205.3718361068
Ppp4c,chr7,126791971,126792971,-,8196.3189000601
Copz1,chr15,103272417,103273417,+,8187.959503953
Rpp25,chr9,57503601,57504601,+,8182.0192303781
Phb,chr11,95666456,95667456,+,8170.826349404
Pla2g1b,chr5,115465765,115466765,+,8141.357962341
Bola2,chr7,126695499,126696499,+,8128.0169505572
Gas5,chr1,161034665,161035665,+,8127.7553148047
Tomm40,chr7,19714929,19715929,-,8106.4727022076
Gsto1,chr19,47854488,47855488,+,8106.114730891
Tbc1d13,chr2,30133370,30134370,+,8104.0666912168
Mcm4,chr16,15636900,15637900,-,8100.3840772391
Calm3,chr7,16923532,16924532,-,8098.6969715882
Cd63,chr10,128908418,128909418,+,8089.204123537
Srsf3,chr17,29032159,29033159,+,8083.0985901166
Ndufa1,chrX,37190738,37191738,-,8066.0819810728
Polr2j,chr5,136116190,136117190,+,8040.5744841904
Magoh,chr4,107879254,107880254,+,8030.2365420858
Tomm22,chr15,79670367,79671367,+,8016.5017212695
Lgals1,chr15,78926224,78927224,+,8003.6987186736
Gltscr2,chr7,15945608,15946608,-,7987.8888262257
Rnf10,chr5,115272395,115273395,-,7973.7988688532
Hells,chr19,38930489,38931489,+,7959.257496327
Arpc3,chr5,122391427,122392427,+,7958.8113736727
Atxn2l,chr7,126502802,126503802,-,7913.0630870032
Rars,chr11,35834028,35835028,-,7907.0928528443
Psmd1,chr1,86064118,86065118,+,7897.3474086678
Fxr1,chr3,34019578,34020578,+,7892.6173619355
Lig1,chr7,13276812,13277812,+,7886.8009747656
Ooep,chr9,78378088,78379088,-,7883.6766948265
Alpl,chr4,137795884,137796884,-,7865.9900753418
Eif4a2,chr16,23106967,23107967,+,7843.0378975929
Pdhb,chr14,8172492,8173492,-,7827.141539691
Eif3m,chr2,105016527,105017527,-,7821.5899363059
Tmem258,chr19,10203701,10204701,+,7791.6334633246
Sf3b5,chr10,13007949,13008949,+,7783.8437571465
Ddx21,chr10,62601798,62602798,-,7767.2240138637
Sdha,chr13,74349740,74350740,-,7747.1736682212
Sumo1,chr1,59670334,59671334,-,7730.4177809675
Psmb5,chr14,54617495,54618495,-,7699.1744734214
Mdk,chr2,91931797,91932797,-,7693.6011951129
Sf1,chr19,6363189,6364189,+,7684.1294838997
Rpl22l1,chr3,28805010,28806010,+,7677.3023735476
Ifitm1,chr7,140966928,140967928,+,7673.5224175529
Wfdc2,chr2,164562215,164563215,+,7667.6893227229
Npm3,chr19,45749063,45750063,-,7666.6853142946
Gjb3,chr4,127330336,127331336,-,7666.4595455382
Dtymk,chr1,93801434,93802434,-,7652.9995747718
Klf5,chr14,99298190,99299190,+,7642.5922741127
Csnk1a1,chr18,61555081,61556081,+,7628.2757043992
Cops3,chr11,59839267,59840267,-,7616.9895752412
Lyar,chr5,38219981,38220981,+,7614.897437646
Psma3,chr12,70974122,70975122,+,7608.8465491823
Cstb,chr10,78425169,78426169,+,7604.4494009192
Actl6a,chr3,32708045,32709045,+,7597.1650600587
Ewsr1,chr11,5098588,5099588,-,7588.8047525757
Gabarapl2,chr8,111940202,111941202,+,7583.3642959513
Emg1,chr6,124711678,124712678,-,7568.3061584179
Cks2,chr13,51644731,51645731,+,7530.2810807349
Pdap1,chr5,145139589,145140589,-,7527.8149616836
2410006H16Rik,chr11,62602376,62603376,+,7515.4924202603
Lsm4,chr8,70672730,70673730,+,7492.9714521408
Arpc2,chr1,74236049,74237049,+,7484.6249654964
Ahcy,chr2,155073997,155074997,-,7484.3163514102
Dpy30,chr17,74323444,74324444,-,7459.0049202597
E2f4,chr8,105297162,105298162,+,7453.9551798015
Ctsl,chr13,64369806,64370806,-,7451.3781559558
Psma7,chr2,180041964,180042964,-,7439.8539641539
Adh5,chr3,138436699,138437699,+,7436.1529140815
Sf3b3,chr8,110846303,110847303,-,7434.0352253496
Tra2b,chr16,22265429,22266429,-,7432.4533566589
Plk1,chr7,122158936,122159936,+,7422.4893078378
Maz,chr7,127025979,127026979,-,7409.5479687989
Bex4,chrX,136138544,136139544,+,7404.0769336672
Sf3a2,chr10,80798234,80799234,+,7393.9979344219
Sdhd,chr9,50603349,50604349,-,7387.5307840943
Tipin,chr9,64281106,64282106,+,7372.9558528425
Srrt,chr5,137307174,137308174,-,7362.5253843621
Rpn2,chr2,157278597,157279597,+,7345.1285925912
Pfdn1,chr18,36453995,36454995,-,7326.2880992252
Cops6,chr5,138160601,138161601,+,7303.0368268962
Psmc2,chr5,21784782,21785782,+,7300.0747398366
Csrp2,chr10,110919675,110920675,+,7296.4704154518
2310036O22Rik,chr8,85026332,85027332,+,7287.363508083
Snrnp70,chr7,45395242,45396242,-,7281.6780026152
Samm50,chr15,84191732,84192732,+,7268.9132349359
Ccnb1,chr13,100785986,100786986,-,7268.9085542075
Nup62,chr7,44815919,44816919,+,7262.6176767245
Wdr5,chr2,27514646,27515646,+,7258.6929928771
Aco2,chr15,81871962,81872962,+,7242.2557777296
Dbi,chr1,120120596,120121596,-,7241.8622487949
Ino80e,chr7,126860963,126861963,-,7232.0917288288
Ash2l,chr8,25847194,25848194,-,7214.3017681653
Dcakd,chr11,103016647,103017647,-,7211.2618099378
Ndufb7,chr8,83566257,83567257,+,7208.0624984199
Tbca,chr13,94788442,94789442,+,7190.9930163022
Taf10,chr7,105743838,105744838,-,7189.0518224718
Ywhaz,chr15,36796429,36797429,-,7184.6954166624
Rbm3,chrX,8145380,8146380,-,7175.5391494324
G3bp2,chr5,92083244,92084244,-,7173.3766694688
Caprin1,chr2,103797140,103798140,-,7152.7356307301
Renbp,chrX,73930350,73931350,-,7152.0399064504
Sec61g,chr11,16507984,16508984,-,7142.1956262302
Eif4ebp2,chr10,61452169,61453169,-,7139.8510792211
Rcor2,chr19,7269263,7270263,+,7138.6702113925
Cks1b,chr3,89417791,89418791,-,7136.01966214
Atic,chr1,71556655,71557655,+,7135.3860349547
Uck2,chr1,167284627,167285627,-,7133.3565317028
Mcl1,chr3,95658220,95659220,+,7131.9200250199
Rps15a,chr7,118115647,118116647,-,7130.0568655629
Hsd17b10,chrX,152001395,152002395,+,7121.8926562105
Cdc5l,chr17,45433207,45434207,-,7119.6637580503
S100a10,chr3,93554616,93555616,+,7115.8453554581
Snora65,chr2,32962800,32963800,+,7107.056882322
Atox1,chr11,55460638,55461638,-,7097.3224208219
Rbpms2,chr9,65630081,65631081,+,7084.8316770734
Mrpl52,chr14,54426408,54427408,+,7076.5588106095
Ftsj3,chr11,106255302,106256302,-,7070.2211805662
Prpf8,chr11,75486276,75487276,+,7069.6752602727
Ssr4,chrX,73786527,73787527,+,7060.3492048176
Adrm1,chr2,180171087,180172087,+,7053.4429836055
Psmd14,chr2,61711193,61712193,+,7049.4103345735
Ppp1r14b,chr19,6974547,6975547,+,7046.789813852
Gart,chr16,91646472,91647472,-,7035.7942410513
Nhp2l1,chr15,82047098,82048098,-,7027.2552102033
Snhg3,chr4,132353186,132354186,-,7023.3227420926
Dnaja2,chr8,85554771,85555771,-,7021.8280515831
Naa10,chrX,73921444,73922444,-,7021.6373418961
Csnk2b,chr17,35121553,35122553,-,7015.9871192208
Cbx1,chr11,96788635,96789635,+,6999.5299800724
Abcf2,chr5,24576967,24577967,-,6994.704206715
Cdc42,chr4,137357259,137358259,-,6964.6033079672
Ost4,chr5,30907288,30908288,-,6961.6098119484
Srsf6,chr2,162931007,162932007,+,6959.0978548631
Isyna1,chr8,70593980,70594980,+,6946.0761415754
Nfu1,chr6,87009335,87010335,+,6945.1011339197
Pfdn6,chr17,33939843,33940843,-,6941.8363893757
Atp5j,chr16,84835125,84836125,-,6923.3020322259
Abce1,chr8,79711240,79712240,-,6913.7917182359
Ddost,chr4,138304237,138305237,+,6909.2833889154
Rbm17,chr2,11602699,11603699,-,6894.9795174026
Adprh,chr16,38452189,38453189,-,6890.1696235502
Ppil1,chr17,29263471,29264471,-,6874.5238064006
Rnps1,chr17,24414174,24415174,+,6862.5993197826
Tubb3,chr8,123411063,123412063,+,6852.9418544174
Snrpa1,chr7,66059835,66060835,+,6846.5346895965
Hn1l,chr17,24960123,24961123,-,6844.1175830306
Sqstm1,chr11,50210320,50211320,-,6824.4303992885
Eftud2,chr11,102880475,102881475,-,6818.7821209654
Prep,chr10,45066713,45067713,+,6807.3325069625
Rangap1,chr15,81729419,81730419,-,6796.4778955955
Snord96a,chr11,48801532,48802532,+,6792.4832330087
Ndufs2,chr1,171246612,171247612,-,6788.1596992321
Cox17,chr16,38346498,38347498,+,6786.0651641157
Rbm39,chr2,156179738,156180738,-,6775.7253037037
Cdt1,chr8,122567514,122568514,+,6774.9841087378
Dstn,chr2,143914830,143915830,+,6774.157512538
Gm12338,chr11,75599731,75600731,-,6765.7313021369
Psmd11,chr11,80428114,80429114,+,6765.583507454
Fcf1,chr12,84970429,84971429,+,6762.1026555431
Ndufa10,chr1,92473258,92474258,-,6738.4447094274
Srsf1,chr11,88046872,88047872,+,6703.3158289449
Atp6v1f,chr6,29467282,29468282,+,6693.092912392
Ndufb10,chr17,24723888,24724888,-,6662.2980524077
Rab7,chr6,88044770,88045770,-,6656.3840716374
Pdia4,chr6,47813012,47814012,-,6632.4568101393
Txnrd1,chr10,82833450,82834450,+,6631.2736463465
Hnrnpdl,chr5,100038722,100039722,-,6608.198651899
Ssr3,chr3,65392053,65393053,-,6605.7781075255
Cd81,chr7,143052249,143053249,+,6603.9872669294
Nsfl1c,chr2,151493681,151494681,+,6566.0208554972
Tuba4a,chr1,75218753,75219753,-,6535.3432823202
Rtcb,chr10,85957293,85958293,-,6530.9565183033
Uqcrc2,chr7,120634688,120635688,+,6529.2726070552
Grsf1,chr5,88675671,88676671,-,6521.6972165273
Alg13,chrX,144317465,144318465,+,6515.8449277932
Wbp11,chr6,136827716,136828716,-,6515.8279253735
Ddx1,chr12,13248674,13249674,-,6498.5393786058
Rpl7l1,chr17,46782156,46783156,-,6495.2599862028
Ndufa3,chr7,3616872,3617872,+,6494.5909996976
D8Ertd738e,chr8,84249261,84250261,-,6493.3823778047
Ywhab,chr2,163994696,163995696,+,6491.6011107307
Tcof1,chr18,60848464,60849464,-,6479.8457562757
Ostc,chr3,130708944,130709944,-,6473.7458154206
Wbp2,chr11,116086464,116087464,-,6451.2613890659
Usp7,chr16,8737842,8738842,-,6443.2645481093
Ruvbl1,chr6,88464922,88465922,+,6420.8565939631
Atp5e,chr2,174463601,174464601,-,6418.0373485454
Pes1,chr11,3963474,3964474,+,6385.4345097332
Zfp207,chr11,80382778,80383778,+,6377.5281680817
Eif6,chr2,155826425,155827425,-,6373.6738813668
Dynlrb1,chr2,155236032,155237032,+,6370.8338297203
Gstm1,chr3,108017473,108018473,-,6357.5989107634
Dynll1,chr5,115300490,115301490,-,6355.7478153005
Ndufb11,chrX,20617064,20618064,-,6354.6563394138
Iars,chr13,49681629,49682629,+,6344.244776792
Echdc2,chr4,108164936,108165936,+,6341.1683903129
Immt,chr6,71830819,71831819,+,6338.6263677774
Emd,chrX,74254186,74255186,+,6330.126861048
Ccna2,chr3,36571496,36572496,-,6325.4588352939
Snhg6,chr1,9943618,9944618,-,6324.3456939531
Prrc2a,chr17,35164377,35165377,-,6319.9945499887
Dhx15,chr5,52190046,52191046,-,6318.6994640805
Tbrg1,chr9,37656812,37657812,-,6312.0882178516
Mrps5,chr2,127586925,127587925,+,6299.2479692755
Las1l,chrX,95956474,95957474,-,6295.0516346481
Cwc15,chr9,14500118,14501118,+,6291.020468996
Cdca8,chr4,124936417,124937417,-,6288.4971737823
Cops7a,chr6,124965029,124966029,-,6267.5644815158
Strap,chr6,137734581,137735581,+,6247.3651758531
Sec13,chr6,113740181,113741181,-,6242.6287224528
Got1,chr19,43524105,43525105,-,6240.1918872144
Tra2a,chr6,49263552,49264552,-,6238.3424651064
Txn2,chr15,77928494,77929494,-,6225.513816515
Eed,chr7,89980476,89981476,-,6202.6462451942
Srsf7,chr17,80206805,80207805,-,6192.9980018963
Nsun2,chr13,69611515,69612515,+,6191.751699878
Cst3,chr2,148874968,148875968,-,6187.0282474798
Pin4,chrX,102118964,102119964,+,6178.1123402526
Qars,chr9,108507504,108508504,+,6177.4285902564
Srrm2,chr17,23802686,23803686,+,6164.5912931757
Rrp1,chr10,78412543,78413543,-,6162.7184069445
Mrpl20,chr4,155803117,155804117,+,6162.6964522289
Taf15,chr11,83472607,83473607,+,6149.7572056347
H19,chr7,142577646,142578646,-,6143.3465626331
Mthfd1,chr12,76254731,76255731,+,6142.2402027377
Cse1l,chr2,166905595,166906595,+,6141.8879168393
Eprs,chr1,185362594,185363594,+,6140.9596839175
Idh3b,chr2,130283951,130284951,-,6126.9963847485
Eif5,chr12,111537600,111538600,+,6107.8830895501
Kif20a,chr18,34624123,34625123,+,6090.0024971547
Lsm2,chr17,34981353,34982353,+,6084.8598944024
Dek,chr13,47105721,47106721,-,6073.8713241353
Puf60,chr15,76080446,76081446,-,6072.2032738492
Abcf1,chr17,35969250,35970250,-,6068.4540042716
Cox7a2l,chr17,83513833,83514833,-,6060.2859577256
Cirh1a,chr8,106893139,106894139,+,6050.6933547107
Slc3a2,chr19,8722869,8723869,-,6046.0731336414
Nup62cl,chrX,140062068,140063068,-,6035.3432092543
Slc25a1,chr16,17927719,17928719,-,6023.531248091
Rrp9,chr9,106476808,106477808,+,6022.7517752903
Sh3bgrl3,chr4,134128253,134129253,-,6020.6153389596
Tcf7l1,chr6,72788545,72789545,-,6017.5215301064
Rab1,chr11,20201101,20202101,+,6003.1581614143
Fgf4,chr7,144860885,144861885,+,5997.5771792923
Rbbp4,chr4,129334870,129335870,-,5993.1613383834
Sae1,chr7,16387396,16388396,-,5978.338077161
Pdcd5,chr7,35646982,35647982,-,5972.0216735549
Xpo1,chr11,23255540,23256540,+,5966.717817602
Maged1,chrX,94541574,94542574,-,5955.3811171374
Hdac2,chr10,36974043,36975043,+,5954.8102910779
Ubqln4,chr3,88553215,88554215,+,5954.2483072888
Mrpl18,chr17,12915591,12916591,-,5949.3630917611
Cdh1,chr8,106602867,106603867,+,5947.7384952867
Gtf2f1,chr17,57010788,57011788,-,5919.7767978204
Glud1,chr14,34310226,34311226,+,5916.3626565407
Cd164,chr10,41518999,41519999,+,5911.534905159
Ezr,chr17,6782280,6783280,-,5906.8663514405
Ap2s1,chr7,16737943,16738943,+,5904.8505105806
Vapa,chr17,65613055,65614055,-,5902.6116861919
Sec61a1,chr6,88518300,88519300,-,5899.0785476875
Epcam,chr17,87635478,87636478,+,5898.2794441873
Ccdc124,chr8,70872990,70873990,-,5892.0879094804
Impa2,chr18,67288722,67289722,+,5885.4823652726
Rnf4,chr5,34335749,34336749,+,5883.770123215
Slirp,chr12,87443395,87444395,+,5874.818795651
Serpinh1,chr7,99352739,99353739,-,5868.3154865371
Tuba1c,chr15,99029390,99030390,+,5854.5146047125
Rpa1,chr11,75347883,75348883,-,5848.4450369536
Mak16,chr8,31168224,31169224,-,5837.3359690612
Ywhaq,chr12,21416936,21417936,-,5830.2669787678
Stt3a,chr9,36767078,36768078,-,5827.8337256911
Cnot3,chr7,3644768,3645768,+,5822.930243014
Hadh,chr3,131271601,131272601,-,5818.5301494264
Nmt1,chr11,103028061,103029061,+,5818.4585270276
Chd4,chr6,125095662,125096662,+,5809.6400580856
Fkbp8,chr8,70527242,70528242,+,5787.2331721947
Slc7a3,chrX,101084905,101085905,-,5767.6056229778
Suclg1,chr6,73248004,73249004,+,5764.1985233325
Rnf181,chr6,72361881,72362881,-,5741.6242121797
Ube2m,chr7,13037775,13038775,-,5727.1062307438
Tomm7,chr5,23843645,23844645,-,5720.3572788278
Cltc,chr11,86756992,86757992,-,5717.8991936108
Ndufa8,chr2,36048792,36049792,-,5713.4890709367
Tma7,chr9,109081881,109082881,-,5709.7795492936
Rad21,chr15,51991260,51992260,-,5708.8810209308
Idh1,chr1,65185979,65186979,-,5702.6430466658
Eif2s1,chr12,78861571,78862571,+,5690.5749096623
Trap1,chr16,4077310,4078310,-,5685.6339579887
Bag6,chr17,35134677,35135677,+,5681.732606952
Fam25c,chr14,34354893,34355893,-,5681.542627967
Bub3,chr7,131559890,131560890,+,5681.0957256664
Arcn1,chr9,44767308,44768308,-,5678.1196932047
Pebp1,chr5,117287064,117288064,-,5667.989174498
Sf3a3,chr4,124714360,124715360,+,5666.8802939082
Khsrp,chr17,57031007,57032007,-,5664.226290631
Cdk1,chr10,69352412,69353412,-,5660.5723768454
Mars,chr10,127311286,127312286,-,5655.3206253309
Ywhah,chr5,33018315,33019315,+,5620.5196390369
Bccip,chr7,133708832,133709832,+,5612.069138294
Phc1,chr6,122339727,122340727,-,5605.3315045382
Rbm8a,chr3,96629427,96630427,+,5597.9385710754
Psmd13,chr7,140881893,140882893,+,5595.9624536035
Pmf1,chr3,88409816,88410816,-,5595.6904653853
Cyb5a,chr18,84850913,84851913,+,5568.5459498709
Lasp1,chr11,97799171,97800171,+,5521.601151293
Nfatc2ip,chr7,126396237,126397237,-,5521.4477842746
Tagln2,chr1,172499745,172500745,+,5517.4402303433
Snhg5,chr9,88522397,88523397,-,5515.1864878163
Rae1,chr2,172999616,173000616,+,5513.7385677663
Nop2,chr6,125131382,125132382,+,5508.5406486042
Ncapd2,chr6,125191086,125192086,-,5506.7817247256
Sf3b4,chr3,96172005,96173005,+,5501.0530728158
Sepw1,chr7,15921871,15922871,-,5499.9382970244
Dnajc2,chr5,21784665,21785665,-,5488.0567758436
Igbp1,chrX,100493790,100494790,+,5475.4984672361
Vars,chr17,35000406,35001406,+,5464.5106364846
Thyn1,chr9,26999176,27000176,+,5458.3188193158
Dctn2,chr10,127265761,127266761,+,5453.6526516485
Snrnp40,chr4,130359631,130360631,+,5451.1428446327
Vbp1,chrX,75513796,75514796,+,5444.6656604456
Lamtor1,chr7,101905336,101906336,+,5441.7340788992
Polr1c,chr17,46247545,46248545,-,5440.6322521388
Cdk16,chrX,20687992,20688992,+,5434.1058140492
Timm17a,chr1,135313237,135314237,-,5428.9201308106
Atpif1,chr4,132534914,132535914,-,5420.365687786
Dazap1,chr10,80264490,80265490,+,5413.6662116206
Mrps2,chr2,28467565,28468565,+,5412.2288157929
Ubap2,chr4,41274635,41275635,-,5411.0102500547
Eef1e1,chr13,38658528,38659528,-,5409.7908732916
Chmp4b,chr2,154656525,154657525,+,5409.4275730836
Aamp,chr1,74284238,74285238,-,5408.5600218846
Ndufa6,chr15,82353791,82354791,-,5407.3774710516
Uqcc2,chr17,27133391,27134391,-,5400.6868018323
Uchl1,chr5,66675620,66676620,+,5398.8694262995
Cherp,chr8,72474733,72475733,-,5396.4910293158
Kdm1a,chr4,136602223,136603223,-,5395.7173408882
Hnrnpul1,chr7,25754220,25755220,-,5384.4434889694
Mbd3,chr10,80399031,80400031,-,5383.438380608
Ndufc2,chr7,97399502,97400502,+,5380.1873007522
Psmd6,chr14,14120404,14121404,-,5379.4138059045
Rfc5,chr5,117388523,117389523,-,5375.915144799
Hnrnpf,chr6,117899839,117900839,+,5375.3605875845
Smdt1,chr15,82345545,82346545,+,5352.5181708395
Cap1,chr4,122885557,122886557,-,5351.4090637765
Dbf4,chr5,8422216,8423216,-,5346.7387270413
Dars,chr1,128416916,128417916,-,5339.9355114034
Aplp2,chr9,31211315,31212315,-,5337.1039444084
Uchl3,chr14,101653466,101654466,+,5331.1879834755
Bcas2,chr3,103171210,103172210,+,5326.4023874035
Etfb,chr7,43443571,43444571,+,5317.094874823
Fdps,chr3,89101467,89102467,-,5316.2953215537
Timm23,chr14,32201391,32202391,-,5314.9904923848
Rpl21,chr5,146832389,146833389,+,5310.6452356334
Fasn,chr11,120824047,120825047,-,5297.9381754556
Cndp2,chr18,84685202,84686202,-,5276.9240305777
Tceb1,chr1,16656365,16657365,-,5276.5831200326
Hdgfrp2,chr17,56079130,56080130,+,5265.5176446223
Actr2,chr11,20112451,20113451,-,5260.6249095182
Hnrnpa0,chr13,58128056,58129056,-,5255.5800656792
Ndufa7,chr17,33824071,33825071,+,5247.9303534305
Ubap2l,chr3,90052015,90053015,-,5232.632769245
Amt,chr9,108296421,108297421,+,5228.9303909887
Rrbp1,chr2,144010763,144011763,-,5227.1688166697
Mrto4,chr4,139352076,139353076,-,5225.3098077129
Ddx18,chr1,121567480,121568480,-,5224.9179235265
Snrpb2,chr2,143062568,143063568,+,5212.6954956838
Eif2s3x,chrX,94212151,94213151,-,5211.3529635195
Bcat1,chr6,145075657,145076657,-,5206.9181788804
Gmnn,chr13,24761437,24762437,-,5204.8834819265
Fam50a,chrX,74312532,74313532,+,5199.0475544886
Coro1c,chr5,113908206,113909206,-,5195.6683808013
Prkcsh,chr9,22002487,22003487,+,5194.519826034
Csde1,chr3,103020045,103021045,+,5194.2152609114
Polr2g,chr19,8798057,8799057,-,5190.1666248426
Clpp,chr17,56989763,56990763,+,5185.6321960922
Zfp428,chr7,24506586,24507586,+,5180.95814418
Flna,chrX,74246034,74247034,-,5174.8062519558
Pelp1,chr11,70409531,70410531,-,5172.4603995446
Polr2i,chr7,30231573,30232573,+,5172.3342874493
Atp2a2,chr5,122501725,122502725,-,5170.9943234469
Dusp9,chrX,73638940,73639940,+,5163.0777215934
Supt5,chr7,28338219,28339219,-,5158.7667557518
Sigmar1,chr4,41740859,41741859,-,5155.8560182465
Hspb8,chr5,116422364,116423364,-,5146.56657282
Spag7,chr11,70668916,70669916,-,5143.9904969059
Laptm5,chr4,130912833,130913833,+,5133.3891567408
